;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5792;109;1064;312;284;1698;10,18;20,5;110,9;108,17;91,73;0;153,11;00:53:03;1,58;1,87;5,41;4,91;29,19;18,33;27,19;24,81;87,62;97,12;2,81;97,12;664,82;44,46;0;
BIANCU;5896;109;1004;301;289;1728;10,2;20,57;57,43;96,96;95,94;0;123,16;00:53:54;1,63;1,64;5,11;4,9;29,3;17,02;31;20;77;101;1;101;700,51;44,58;0;
CALIGARA;5981;112;1134;336;330;1883;10,57;21,64;124,19;101,93;112,22;0;169,51;00:53:17;1,88;1,7;5,61;5,52;31,49;18,96;32;20;79;100;4;100;704,58;47,29;0;
CETER;5847;108;1296;362;268;1686;10,17;21,1;211,92;140,4;88,06;0;229,68;00:53:54;1,51;2,4;6,19;4,58;28,84;22,16;26;41;114;74;6;74;694,7;44,94;0;
CUSUMANO;5619;105;686;333;253;1451;9,8;20,67;58,7;108,33;67,87;0;111,6;00:53:32;1,21;1,93;5,93;4,51;25,82;12,22;21;21;90;88;2;88;491,04;41,33;0;
GEMMI;6477;120;1329;310;294;2128;11,09;19,3;150,99;115,15;109,09;0;140,29;00:53:54;1,68;1,78;4,78;4,54;32,86;20,52;33;33;98;110;3;110;900,76;47,71;0;
IOTTI;5445;101;767;288;247;1414;9,34;19,41;112,67;97,15;67,61;0;119,44;00:53:54;1,24;1,78;5,28;4,53;25,97;14,09;17;14;64;70;3;70;437,29;40,65;0;
MAFFEI;4428;97;1111;328;305;1389;9,44;25,59;186,7;119,53;111,66;0;235,77;00:45:35;2,52;2,7;7,41;6,89;31,38;25,09;35;31;85;108;3;108;547,95;48,02;0;
MURONI;6395;119;1037;326;291;1880;11,03;19,9;31,5;118,59;97,2;0;139,27;00:53:49;1,52;1,85;5,09;4,56;29,39;16,21;30;23;93;114;1;114;758,63;45,16;0;
OGUNSEYE;5461;102;873;301;262;1448;9,53;20,12;66,95;112,17;71,81;0;125,6;00:53:17;1,31;2,05;5,52;4,79;26,52;15,99;20;27;81;88;3;88;530,54;41,61;0;
PENNINGTON;6213;117;1017;274;296;1740;10,78;19,47;49,76;89,69;100,29;0;108,26;00:53:17;1,61;1,44;4,41;4,77;28,01;16,37;27;24;91;102;1;102;695,19;42,54;0;
PERALTA;6696;124;1296;324;321;2205;11,57;20,35;65,73;110,89;112,59;0;146,84;00:53:54;1,68;1,66;4,84;4,79;32,92;19,35;35;26;94;118;2;118;950,05;48,57;0;
PINNA S.;5425;102;1148;272;256;1612;9,33;18,44;225,48;87,14;61,07;0;158,53;00:53:17;1,13;1,61;5,01;4,72;29,72;21,16;11;21;78;90;6;90;584,01;43,99;0;
PISANO;5250;99;571;243;211;1204;8,93;17,19;34,96;81,61;55,48;0;84,66;00:53:17;1,06;1,55;4,63;4,02;22,93;10,87;16;20;81;77;1;77;418,11;36,49;0;
PITZALIS;5884;110;1107;319;304;1703;10,32;21,11;176,78;104,78;109,08;0;193,69;00:53:25;1,85;1,78;5,42;5,17;28,95;18,82;31;20;83;89;3;89;600,3;43,93;0;
RAGATZU;5714;107;1202;342;302;1686;10,12;21,96;98,31;122,52;94,69;0;167,6;00:53:17;1,66;2,14;5,98;5,28;29,51;21,03;33;25;84;104;3;104;659,11;45,19;0;
VALLOCCHIA;5939;111;1449;339;315;2003;10,52;21,97;122,28;123,88;113,05;0;195,82;00:53:17;1,9;2,09;5,7;5,31;33,72;24,4;37;31;110;121;3;121;964,38;49,87;0;
