;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1166;57;32;56;49;183;4,98;13,02;1,95;17,49;14,26;66,58;20,61;00:20:35;1,14;1,5;4,72;3,99;14,72;2,66;3,3;2,8;18,2;17,1;0;17,1;78,25;27,49;22,01;
BELLONI ;1608;78;51;87;75;326;6,97;15,4;0;20,63;22,91;55,88;23,5;00:20:35;1,43;1,28;5,42;4,67;20,26;3,15;6;0;34;25;0;25;130,03;35,17;23,35;
BIANCU;1312;64;33;61;55;201;5,57;12,84;0,42;21,14;14,09;62,92;28,84;00:20:35;1,07;1,61;4,68;4,18;15,29;2,51;2;6;18;17;0;17;79,48;29;24,03;
COCCO;771;37;60;36;33;141;3,31;14,09;1,4;11,96;10,3;79,99;22,83;00:20:35;1,33;1,55;4,61;4,31;18,3;7,75;2;2;7;10;0;10;61,69;31,39;24,41;
GAGLIANO;676;33;5;39;28;91;2,9;14,11;0;14,3;6,66;81,76;14,17;00:20:35;0,98;2,12;5,71;4,1;13,43;0,67;2;5;14;13;0;13;52,64;27,89;19,67;
GIANDONATO;548;27;0;14;8;11;2,18;6,05;0;5,05;0,82;85,41;0;00:20:35;0,15;0,92;2,6;1,4;2,05;0;0;0;6;3;0;3;0;6,07;10,79;
LELLA ;1205;59;39;64;63;192;5,21;14,98;0;20,54;18,8;64,07;23,77;00:20:35;1,56;1,7;5,32;5,21;15,93;3,24;3;1;21;22;0;22;102,19;30,15;20,95;
MARIGOSU;1449;70;54;77;71;262;6,35;16,59;11,19;30,46;26,82;59,02;38,81;00:20:35;1,85;2,1;5,35;4,9;18,11;3,76;7;7;26;27;0;27;147,31;32,91;27,99;
PENNINGTON;1423;69;26;49;39;171;5,87;9,71;0;11,59;9,68;56,14;15,33;00:20:35;0,68;0,81;3,44;2,76;11,99;1,82;3;1;13;10;0;10;46,17;22,24;23,94;
VALLOCCHIA;1653;80;40;87;79;299;7,12;14,58;6,5;25,13;24;49,34;22,86;00:20:35;1,45;1,52;5,28;4,79;18,11;2,41;7;3;32;32;0;32;98,41;33,11;24,82;
VERDE;1016;49;13;48;36;139;4,27;11,86;0;14,14;8,55;71,23;15,95;00:20:35;0,84;1,39;4,74;3,53;13,67;1,27;1;3;11;12;0;12;64,53;26,96;20,17;
