;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2076;112;215;103;107;478;10,08;16,39;14,34;29,89;38,5;34,12;37,98;00:18:33;1,85;1,44;4,97;5,17;22,92;10,34;10,44;4,62;27,06;35,19;0,25;35,19;148,85;37,82;0;
ALTARE ;1933;104;196;111;113;435;9,52;18,12;11,67;39,85;35,78;37,9;44,87;00:18:33;1,85;2,06;5,75;5,83;22,5;10,15;11;8;36;39;0;39;102,41;38,57;0;
BELLONI ;2315;125;144;90;104;532;11,05;14,41;0;24,64;33,57;27,35;16,19;00:18:33;1,45;1,06;3,89;4,51;22,97;6,24;8;4;21;38;0;38;143,43;37,14;0;
BIANCU;2206;119;205;111;113;500;10,81;17,49;0;38,75;43,15;28,06;35,35;00:18:33;1,96;1,76;5,05;5,14;22,68;9,29;11;7;31;30;0;30;175,22;38,87;0;
COCCO;1937;104;255;105;96;427;9,36;15,82;38,14;30,49;32;37,89;46,46;00:18:33;1,65;1,57;5,4;4,98;22,07;13,17;10;5;27;30;0;30;142,2;37,24;0;
DALLA BERNARDINA ;1869;101;166;99;100;397;9,17;17,64;22,43;28,75;34,59;39,11;36,87;00:18:33;1,85;1,54;5,28;5,33;21,24;8,86;11;3;25;32;0;32;115,81;36,18;0;
DEMARCUS ;2082;112;252;143;131;524;10,62;22,3;27,79;49,44;56,23;33,41;58,51;00:18:33;2,7;2,37;6,87;6,29;25,19;12,09;17;8;39;41;1;41;143,62;42,76;0;
GIANDONATO;1863;100;34;41;52;259;8,45;8,68;0;7,22;12,24;37,48;3,14;00:18:33;0,66;0,39;2,2;2,78;13,9;1,81;4;0;9;12;0;12;33,77;23,03;0;
GOZZI;2322;125;230;109;123;565;11,26;16,22;0;33,94;46,9;27,19;37,97;00:18:33;2,02;1,46;4,69;5,28;24,35;9,89;11;7;35;45;0;45;191,5;39,54;0;
LA ROSA ;2009;108;186;78;78;436;9,37;11,81;23,1;17,08;19,6;35,86;22,23;00:18:32;0,98;0,85;3,89;3,86;21,72;9,27;4;2;14;17;0;17;117,02;34,5;0;
LELLA ;2110;114;275;90;97;509;10,03;13,96;29,88;23,06;35,15;35,88;37,55;00:18:33;1,67;1,09;4,27;4,57;24,1;13,03;12;1;18;33;1;33;165,13;37,29;0;
MASTINO;1910;103;231;112;98;458;9,43;18,39;7,9;30,33;38,27;42,99;45,54;00:18:33;2;1,59;5,88;5,14;23,99;12,09;15;8;31;38;0;38;142,65;40,33;0;
OGUNSEYE;2049;110;161;104;118;435;10,04;17,43;30,1;34,56;45,14;33,24;37,22;00:18:33;2,2;1,69;5,06;5,77;21,22;7,84;10;3;29;44;1;44;100,47;36,43;0;
PARIGI;1843;99;284;123;120;466;9,18;19,37;15,52;34,02;42,59;40,54;58,04;00:18:33;2,31;1,85;6,66;6,49;25,28;15,41;9;5;32;41;1;41;170,93;41,78;0;
PENNINGTON;2300;124;168;80;103;508;10,8;12,51;0;15,92;30,99;27,71;11,3;00:18:33;1,35;0,69;3,49;4,48;22,1;7,32;8;2;19;36;0;36;159,37;34,91;0;
VERDE;2193;118;265;124;135;557;10,9;19,13;6,23;34,35;52,72;31,44;54,04;00:18:33;2,4;1,57;5,64;6,14;25,39;12,07;14;6;32;39;0;39;212,35;42,11;0;
ZUGARO;2276;123;386;127;138;639;11,3;19,02;16,7;35,91;57,03;29,81;62,43;00:18:33;2,51;1,58;5,56;6,08;28,08;16,97;12;5;35;48;0;48;265,74;44,45;0;
