;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2111;101;71;114;117;417;9,16;16,83;6,92;32,02;41,29;37,5;41,21;00:20:51;1,94;1,5;5,37;5,48;19,38;3,29;10,71;4,59;32,12;37,47;0,06;37,47;121,27;33,9;0;
ALTARE ;2198;105;57;136;141;463;9,68;18,64;9,26;39,79;49,77;35,43;52,16;00:20:51;2,26;1,81;6,17;6,42;21,08;2,57;12;7;38;45;0;45;152,43;37,19;0;
ARBOLEDA;2114;101;140;151;151;504;9,67;23,32;25,59;53,05;59,53;40,11;83,86;00:20:51;2,82;2,51;7,13;7,15;23,82;6,62;13;13;45;54;1;54;168,24;41,51;0;
BELLONI ;2416;116;34;126;124;553;10,41;16,12;0;32,47;41,28;30,57;24,04;00:20:51;1,71;1,34;5,23;5,12;22,89;1,4;9;3;36;42;0;42;139,74;38,52;0;
BIANCU;2175;104;77;103;116;440;9,37;16,17;4,3;30,77;36,43;36,75;40,79;00:20:51;1,67;1,41;4,74;5,31;20,21;3,55;9;5;30;33;0;33;126,84;34,94;0;
COCCO;1891;91;26;93;85;315;8,06;14,97;0;24,98;29,06;45,03;18,59;00:20:51;1,54;1,32;4,92;4,52;16,64;1,35;5;3;23;27;0;27;88,32;30,1;0;
COSSU M.;2277;109;74;145;136;496;10,1;19,61;7,15;38,86;58,18;34,12;49,65;00:20:51;2,56;1,71;6,36;5,96;21,77;3,23;13;8;44;39;0;39;134,12;37,8;0;
DALLA BERNARDINA ;1940;93;15;94;88;289;8,2;13,93;0;21,47;31,32;38,72;14,04;00:20:51;1,61;1,11;4,84;4,54;14,9;0,78;13;1;25;35;0;35;39,09;27,66;0;
DORATIOTTO ;2174;104;96;105;109;414;9,28;15;18,87;25,55;32,37;35,67;43,69;00:20:51;1,49;1,17;4,83;5,01;19,06;4,44;9;3;27;31;0;31;138,22;33,04;0;
EMERSON;1639;79;24;55;55;126;6,71;10,33;12,99;16,71;18,72;43,82;14,64;00:20:51;1,14;1,02;3,34;3,34;7,67;1,47;3;0;14;18;0;18;10,83;15,75;0;
GIANDONATO;1878;90;0;70;76;249;7,83;12,35;0;18,09;25,99;41,5;9,81;00:20:51;1,38;0,96;3,73;4,03;13,24;0;5;1;17;27;0;27;22,02;24,4;0;
LA ROSA ;2013;96;52;92;94;314;8,57;14,75;0;21,95;34,26;37,3;36,48;00:20:51;1,7;1,09;4,59;4,69;15,62;2,58;12;5;21;28;0;28;78,37;28,51;0;
LELLA ;2399;115;97;149;157;575;10,67;19,91;16,27;50,78;54,34;29,96;68,71;00:20:51;2,26;2,12;6,23;6,55;23,96;4,05;13;5;50;53;0;53;181,34;41,18;0;
PARIGI;2131;102;44;147;142;440;9,61;21,55;0,7;53,19;58,64;37,52;59,22;00:20:51;2,75;2,5;6,88;6,65;20,66;2,06;16;6;47;46;0;46;98,59;37,96;0;
PENNINGTON;2378;114;68;88;115;558;9,98;13,15;0;18,47;33,15;32,25;18,85;00:20:51;1,39;0,78;3,69;4,85;23,48;2,88;9;1;21;33;0;33;202,95;36,84;0;
PISANO;1963;94;107;117;118;379;8,57;17,71;11,58;27,9;41,2;41,21;50,25;00:20:51;2,1;1,42;5,98;5,99;19,32;5,43;10;7;34;35;0;35;125,46;34,05;0;
PITZALIS;2140;103;86;125;136;461;9,39;18,25;0,42;28,65;37,22;39,73;36,11;00:20:51;1,74;1,34;5,85;6,36;21,54;4;14;5;38;41;0;41;152,59;36,79;0;
VALLOCCHIA;2159;103;204;147;146;511;9,63;20,26;10,59;41,69;60,55;37,81;79,77;00:20:51;2,81;1,93;6,81;6,75;23,66;9,45;17;5;36;50;0;50;202,49;39,99;0;
