;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1263;43;164;96;88;271;4,01;21,54;58,64;36,23;32,36;78,47;76,88;00:29:38;2,56;2,87;7,63;7;21,52;13,02;7,87;10,07;28,33;23,67;1,07;23,67;89,64;39,21;27,48;
ALTARE ;1339;45;191;103;68;266;4,2;20,03;98,3;46,87;21,37;78,24;105,86;00:29:38;1,6;3,5;7,69;5,1;19,89;14,24;4;15;32;13;3;13;85,09;38,9;31,29;
ARBOLEDA;1175;40;157;107;100;245;3,87;26,17;75,04;49,78;37,11;80,76;76,27;00:29:38;3,16;4,24;9,15;8,52;20,88;13,35;15;16;31;40;3;40;64,46;40,36;28,41;
CADILI;1324;45;140;98;72;247;4,07;17,71;55,38;35,52;24,05;79,52;72,15;00:29:38;1,82;2,68;7,41;5,41;18,62;10,54;5;9;23;21;0;21;84,9;35,86;26,48;
COSSU M.;1367;46;166;89;81;277;4,26;19,42;42,99;32,73;31,69;74,97;62,03;00:29:38;2,32;2,39;6,52;5,92;20,28;12,16;7;7;27;23;0;23;95,32;36,41;26,89;
D'AGOSTINO;995;34;96;58;58;185;3,01;15,75;8,19;16,28;19,82;83,18;31,07;00:29:38;1,99;1,64;5,79;5,78;18,54;9,65;4;2;17;16;0;16;59,74;32,68;27,06;
DALLA BERNARDINA ;1404;47;187;99;90;291;4,42;20,37;90,97;37,91;32,18;74,44;84,07;00:29:38;2,29;2,7;7,03;6,41;20,73;13,3;10;12;27;29;3;29;101,11;38,27;29;
DEMARCUS ;1142;39;168;87;102;277;3,68;23,43;58,11;33,99;39,13;79,79;79,83;00:29:38;3,43;2,98;7,6;8,89;24,28;14,75;9;7;29;32;1;32;77,92;42,34;28,08;
EMERSON;1348;45;176;101;111;305;4,29;21,75;86,62;31,1;45,93;77,83;81,41;00:29:38;3,41;2,31;7,46;8,21;22,63;13,08;11;6;28;16;2;16;94,49;38,64;27,77;
GAGLIANO;1242;42;153;87;78;261;3,93;21,23;29,21;34,69;28,37;76,68;62,4;00:29:38;2,28;2,79;7,04;6,26;20,99;12,33;8;13;31;21;0;21;68,22;38,64;26;
GIANDONATO;1302;44;159;99;88;271;4,06;19,43;67,2;26,15;29,85;78,21;79,17;00:29:38;2,29;2,01;7,57;6,76;20,84;12,23;6;5;26;20;1;20;76,05;37,48;26,76;
LADINETTI;1248;42;168;94;80;261;3,86;18,38;57,5;24,6;18,6;78,33;69,33;00:29:38;1,49;1,97;7,55;6,41;20,91;13,43;3;5;24;21;1;21;96,85;37,88;27,93;
LELLA ;1407;47;176;110;97;284;4,53;23,21;55,8;50,39;48,09;76,19;91,09;00:29:38;3,42;3,58;7,83;6,91;20,17;12,53;14;16;36;31;0;31;106,14;38,02;26,52;
MARIGOSU;1073;36;160;95;81;270;3,53;25,96;27,87;40,26;30,4;81,21;75,39;00:29:38;2,83;3,75;8,82;7,51;25,15;14,95;5;10;26;18;0;18;106,52;45,64;25,57;
PENNINGTON;1261;43;178;96;103;323;4,08;23,88;65,51;37,44;36,75;80,21;78,01;00:29:38;2,92;2,97;7,61;8,18;25,63;14,11;8;13;32;26;2;26;116,38;44,22;27,03;
UDHO;1314;44;192;123;115;306;4,34;26,39;60,94;45,8;42,03;77,43;105,1;00:29:38;3,2;3,49;9,39;8,76;23,3;14,59;9;15;36;28;0;28;111,47;42,82;27,48;
