;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4545;48;294;254;220;710;4,47;19,19;31,5;89,82;74,65;0;61,63;01:33:34;1,65;1,95;5,54;4,83;15,61;6,5;19,94;16,5;75,38;79,12;1,88;79,12;188,57;27,83;0;
COSSU;3522;37;225;171;157;486;3,32;17,48;18,68;57,92;59,3;0;50,05;01:36:21;1,68;1,64;4,84;4,46;13,8;6,39;17;15;56;62;2;62;145,78;25,04;0;
COTALI;4501;47;244;249;208;599;4,28;18,31;9,46;84,56;66,83;0;59,38;01:36:21;1,48;1,88;5,53;4,63;13,3;5,43;20;14;68;82;1;82;168,23;24,87;0;
DAMETTO;4761;49;87;228;186;523;4,46;16,76;0;75,25;68,79;0;26,57;01:36:21;1,44;1,58;4,78;3,91;10,99;1,84;17;8;77;66;0;66;73,21;21,56;0;
GERONI;4790;50;128;268;218;620;4,57;18,86;0;98,57;71,72;0;44,29;01:36:21;1,5;2,06;5,59;4,55;12,95;2,68;19;18;94;78;0;78;125,46;24,8;0;
MURGIA;4779;50;538;256;237;856;4,58;19,42;32,55;79,53;83,22;0;94,68;01:36:21;1,74;1,66;5,36;4,97;17,91;11,25;28;11;64;84;3;84;306,21;30,46;0;
MURONI;4883;51;306;295;233;730;4,7;19,84;36,66;105,22;82,19;0;70,38;01:36:21;1,68;2,15;6,05;4,77;14,94;6,26;20;9;83;78;1;78;189,79;27,53;0;
PINNA S.;4792;50;386;236;223;715;4,58;17,75;90,05;84,71;75,54;0;88,24;01:35:20;1,58;1,77;4,93;4,65;14,92;8,05;24;16;69;91;9;91;183,55;26,41;0;
PIREDDA;3207;43;442;178;178;684;3,96;20,19;75,6;54,27;70,98;0;62,47;01:15:19;2,21;1,69;5,54;5,54;21,34;13,79;22;9;51;71;3;71;208,65;33,65;0;
RIEHLE;4847;50;306;295;292;871;4,79;22,99;0;115,59;109,22;0;65,3;01:36:21;2,25;2,38;6,09;6,01;17,97;6,31;31;39;111;110;0;110;256;32,24;0;
SCANU;4621;49;145;264;243;760;4,5;19,93;0;84,85;77,14;0;37,06;01:35:14;1,67;1,84;5,72;5,26;16,44;3,14;24;13;78;105;0;105;132,77;29,37;0;
