;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1010;57;212;60;58;295;5,12;16,96;45,77;16,62;16,19;71,7;56,03;00:17:52;1,61;1,65;5,91;5,71;29,25;21,07;3,71;3,82;18,06;13,29;1;13,29;121,58;44,93;27,28;
ARBOLEDA;993;56;228;69;58;335;5,13;18,07;66,68;20,37;19,5;74,39;63,05;00:17:41;1,96;2,05;6,97;5,86;33,74;22,93;5;2;23;14;2;14;144,74;50,37;28,73;
BOCCIA;1039;58;226;71;59;294;5,27;17,65;55,86;16,45;14,55;71,11;64,78;00:17:56;1,4;1,58;6,86;5,65;28,29;21,8;5;3;24;17;1;17;114,27;44,11;25,95;
BRIGNANI;1053;59;210;53;50;318;5,25;15,58;40,48;13,12;19,78;68,12;49,64;00:17:56;1,88;1,25;5,01;4,74;30,22;19,91;5;4;23;12;2;12;161,54;45,09;28,3;
CHIERICO;956;55;210;53;60;286;5,03;17,36;53,31;13,96;15,64;72,12;58,31;00:17:14;1,64;1,46;5,55;6,32;29,9;21,94;5;4;15;14;1;14;108,22;45,41;27,55;
DEMARCUS ;968;54;279;52;66;343;5,01;19,95;84,06;16,23;23,68;75,09;66,28;00:17:56;2,45;1,68;5,34;6,79;35,43;28,8;6;3;14;17;3;17;123,4;51,29;26,93;
EMERSON;1040;58;259;73;68;322;5,29;17,86;120,48;16,89;12,25;72,57;88,28;00:17:56;1,18;1,62;7,02;6,5;30,99;24,9;2;2;19;14;3;14;94,55;48,38;28,95;
GIANDONATO;978;55;168;46;38;239;4,74;12,35;0;10,69;7,88;72,43;34,17;00:17:56;0,81;1,09;4,73;3,84;24,49;17,18;1;0;15;7;0;7;124,15;38,11;23,9;
LA ROSA ;1027;57;227;68;67;297;5,24;18,35;60,78;16,3;20,58;71,26;67,4;00:17:56;2;1,59;6,57;6,48;28,88;22,08;6;4;19;14;0;14;85,38;44,8;26,66;
LELLA ;1063;60;211;61;63;280;5,38;16,87;55,07;17,39;19,4;68,03;66,84;00:17:51;1,83;1,64;5,7;5,88;26,31;19,88;6;7;17;14;1;14;112,46;41,89;29,25;
MANCINI;887;51;198;46;51;280;4,61;16,17;29,39;14,16;10,97;74,62;44,58;00:17:17;1,24;1,6;5,17;5,72;31,6;22,29;2;4;15;13;1;13;113,31;47,26;28,2;
OCCHIONI;1062;59;231;62;48;300;5,29;15,37;44,29;15,54;16,44;71,6;56,69;00:17:56;1,55;1,46;5,81;4,51;28,23;21,71;3;3;17;14;0;14;129,15;43,86;27,55;
PALESI;1001;56;198;60;53;290;4,97;15,16;28,08;14,38;13,19;72,63;46,62;00:17:56;1,32;1,44;5,97;5,33;28,93;19,79;3;5;18;13;1;13;142,75;43,93;25,47;
PINNA S.;989;54;217;61;69;296;5,05;19,96;26,48;25,57;22,78;71,84;49,65;00:18:11;2,3;2,59;6,15;6,95;29,96;21,91;4;5;19;20;0;20;136,79;46,1;26,93;
RAGATZU;1075;58;163;61;55;282;5,23;16,68;12,04;23,59;18,38;68,18;39,8;00:18:33;1,71;2,19;5,68;5,1;26,24;15,19;5;7;20;10;0;10;120,84;41,5;25,73;
RENAULT ;1075;61;190;60;53;289;5,46;14,84;16,32;13,73;9,75;68,9;42,85;00:17:29;0,91;1,28;5,58;4,96;26,86;17,7;1;3;17;12;0;12;102,35;42,17;25,57;
TRAVAGLINI;1004;56;204;58;57;291;5,06;16,81;50,69;17,04;14,24;73,05;57,31;00:17:56;1,42;1,7;5,75;5,7;28,96;20,37;1;5;17;10;1;10;128,57;44,62;27,98;
UDHO;962;54;193;63;66;274;4,95;19,26;34,13;17,14;16,19;73,05;56,18;00:17:56;1,68;1,78;6,56;6,82;28,48;20,01;3;4;15;11;1;11;124,47;45,14;30,09;
