;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1154;109;12;73;76;236;10,08;19,15;0;21,3;24,22;32,57;17,01;00:10:34;2,07;1,85;6,29;6,49;20,16;0,98;6,31;3,19;22,31;25,75;0;25,75;49,14;36,26;20,8;
BIANCU;1163;108;13;58;58;190;9,68;16,19;0;15,41;18,88;31,19;15,24;00:10:48;1,62;1,32;4,98;5;16,33;1,13;5;3;13;17;0;17;26,37;30,36;23,45;
BOCCIA;1258;119;32;98;99;314;11,39;23,49;0;32,56;32,04;27,73;29,82;00:10:33;2,55;2,59;7,78;7,89;24,97;2,53;7;9;40;35;0;35;60,74;43,96;22,89;
BRIGNANI;1214;112;7;81;87;251;10,37;19,35;0;19,3;23,96;27,94;16,34;00:10:48;1,97;1,59;6,64;7,16;20,68;0,55;7;2;26;32;0;32;59,43;37,08;20,83;
CHIERICO;1196;114;6;71;73;235;10,43;18,12;0;22,28;26,82;27,81;16,63;00:10:28;2,24;1,86;5,96;6,11;19,67;0,52;7;6;20;27;0;27;57,01;35,38;21,11;
DEMARCUS ;1198;114;30;91;93;289;10,87;23,26;0;27,11;37,79;31,11;31,88;00:10:30;3,16;2,26;7,57;7,73;24,13;2,54;13;3;26;32;0;32;78,52;42,59;22,71;
EMERSON;1051;102;25;50;52;169;9,1;15,04;0;11,6;18,19;34,02;13,26;00:10:16;1,73;1,1;4,8;4,99;16,12;2,34;6;1;16;17;0;17;39,22;29,35;23,05;
LA ROSA ;1156;110;0;46;39;158;9,45;11,28;0;10,86;6,53;29,72;5,61;00:10:32;0,56;0,94;4;3,39;13,71;0;1;1;11;5;0;5;17,99;25,24;18,98;
LELLA ;1210;114;4;76;74;252;10,55;19,27;0;27,3;23,43;30,28;16,75;00:10:34;1,94;2,26;6,26;6,11;20,86;0,35;4;2;22;25;0;25;46,9;38,04;19,48;
MANCINI;1046;99;13;63;67;182;9,08;17,93;0;19,83;18,98;35,01;16,28;00:10:31;1,81;1,9;6,02;6,37;17,39;1,27;5;1;22;27;0;27;31,13;32,53;21,11;
OCCHIONI;1320;126;9;99;113;325;11,98;22,67;0;26,44;39,1;23,99;21,46;00:10:27;2,96;2;7,53;8,58;24,63;0,65;8;3;27;44;0;44;59,47;42,24;20,58;
PALESI;1224;116;0;73;91;301;10,95;22,11;0;23;37,29;31,92;12,96;00:10:33;3,05;1,88;5,94;7,45;24,62;0,01;11;3;23;31;0;31;63,94;41,21;19,01;
PINNA S.;1142;107;11;85;89;265;10,07;22,15;0;24,61;33,52;35,4;19,56;00:10:43;2,93;2,16;7,44;7,76;23,19;0,99;11;3;25;33;0;33;58,02;40,73;21,38;
PISANO;868;80;0;53;50;131;7,28;17,24;0;19,75;13,29;50,01;12,67;00:10:48;1,53;2,28;6,07;5,8;15,1;0;4;4;21;19;0;19;29,24;30,06;18,3;
RENAULT ;1309;123;29;83;91;347;11,45;20,09;0;21,17;21,96;29,47;24,26;00:10:37;1,68;1,62;6,35;6,94;26,47;2,18;5;0;25;27;0;27;135,85;44,07;22,38;
TRAVAGLINI;1132;107;7;70;69;210;9,82;18,43;0;18,03;18,24;34,66;11,86;00:10:33;1,61;1,59;6,14;6,09;18,55;0,62;3;2;17;19;0;19;20,62;34,45;21,13;
UDHO;978;95;0;70;63;157;8,79;19,82;0;21,5;17,46;40,75;7,62;00:10:19;1,79;2,2;7,17;6,49;16,08;0;4;8;23;22;0;22;1,88;32,83;16,43;
