;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;814;85;34;63;61;153;8,05;22,77;0,41;21,47;20,37;47,68;15,12;00:09:36;2,4;2,61;7,73;7,36;17,88;3,86;5,59;3,94;21;21,06;0;21,06;29,01;34,72;0;
BIANCU;542;93;43;51;47;113;8,95;23,89;0;14,97;11,69;45,18;16,41;00:05:48;2,16;2,76;9,41;8,7;20,78;7,88;1;3;14;12;0;12;36,97;39,6;0;
CANDELA;1010;103;72;85;79;229;9,94;25,24;0;26,97;29,29;38,95;25,27;00:09:51;2,9;2,67;8,45;7,86;22,65;7,09;8;6;25;28;0;28;60,3;41,61;0;
COCCO;825;84;17;48;48;115;7,55;16,49;0;8,81;10,91;46,16;2,26;00:09:51;1,32;1,07;5,84;5,8;13,94;2,07;2;1;14;15;0;15;17,11;26,64;0;
DALLA BERNARDINA ;874;89;18;77;66;169;8,49;23,65;0;24,44;24,03;45,01;10,83;00:09:51;2,75;2,8;8,84;7,57;19,31;2,08;7;2;28;20;0;20;18,22;37,01;0;
GOZZI;863;88;17;59;58;145;8,17;20,54;0;21,57;19,55;44,24;10,21;00:09:51;2,27;2,5;6,84;6,68;16,79;2;8;5;24;22;0;22;17,22;32,67;0;
LA ROSA ;926;94;42;65;60;174;8,7;19,55;0;18,61;19,18;41,51;11,1;00:09:51;2,07;2,01;6,97;6,46;18,8;4,51;6;3;19;20;0;20;41,28;34,89;0;
LELLA ;864;88;22;73;74;150;8,52;25,49;2,04;26,01;24,87;43,72;19,6;00:09:51;2,88;3,01;8,49;8,6;17,33;2,5;8;5;24;24;0;24;13,35;35,46;0;
MANCA;915;93;41;75;72;185;8,95;24,46;0;25,45;23,64;42,31;17,73;00:09:51;2,58;2,78;8,25;7,9;20,22;4,48;5;4;26;31;0;31;35,09;38,95;0;
MASTINO;771;78;28;68;69;141;7,77;28,23;0;30,28;29,29;53,53;19,68;00:09:51;3,8;3,93;8,79;8,95;18,27;3,63;7;7;26;29;0;29;19,99;37,75;0;
MICELI;897;91;49;76;68;190;8,81;25,02;0;27,04;21,81;46,72;22,79;00:09:51;2,43;3,02;8,45;7,63;21,18;5,51;5;5;24;23;0;23;37,95;40,25;0;
PENNINGTON;945;96;37;57;55;180;8,77;18,16;0;18,15;10,67;40,88;12,32;00:09:51;1,13;1,92;6,03;5,8;19,1;3,94;2;3;19;19;0;19;37,25;35,35;0;
PISANO;847;86;29;50;54;159;7,89;18,66;0;14,23;16,24;46,42;10,69;00:09:51;1,92;1,68;5,96;6,41;18,77;3,38;7;3;18;19;0;19;25;34,42;0;
PITZALIS;777;79;27;49;49;128;7,28;19,23;0;15,26;16,1;51,55;7,92;00:09:51;2,07;1,96;6,36;6,28;16,54;3,53;2;3;20;14;0;14;27,43;31,33;0;
VALLOCCHIA;799;81;17;68;65;132;7,94;26,44;0;28,15;27,52;47,27;17,91;00:09:51;3,44;3,52;8,57;8,16;16,5;2,16;9;7;25;24;0;24;13,91;35,09;0;
VERDE;925;94;49;78;79;191;9,01;23,92;5;29,66;27,15;43,24;17,69;00:09:51;2,94;3,21;8,48;8,59;20,66;5,26;9;5;29;26;0;26;37,62;38,97;0;
VERGARA;104;11;0;8;6;3;0,98;20,73;0;2,23;0,59;94;0,6;00:09:51;0,57;2,15;7,39;5,51;3,06;0;0;1;1;0;0;0;0;11,51;0;
ZUGARO;954;97;70;85;83;203;9,58;27,89;0;33,18;33,82;38,78;34,06;00:09:51;3,55;3,48;8,96;8,69;21,33;7,31;9;4;21;32;0;32;54,57;40,78;0;
