;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;365;126;241;20;13;201;11,75;20,45;3,19;8,62;5,49;0;14,91;00:02:53;1,51;2,37;5,54;3,66;55,3;66,16;2,4;4;6,8;4,6;0,1;4,6;143,16;67,97;0;
DALLA BERNARDINA ;376;130;237;18;15;204;12,05;19,94;0;7,48;5,13;0;10,88;00:02:53;1,36;1,99;4,85;3,86;54,4;63,17;2;3;6;7;0;7;143,49;65,53;0;
DEMARCUS ;361;125;233;21;16;195;11,63;20,56;0;8,45;6,11;0;13,3;00:02:53;1,69;2,34;5,89;4,38;54,09;64,64;3;5;6;4;0;4;157,25;66;0;
DORATIOTTO ;388;134;235;22;9;182;12,29;18,65;0;8,23;4,04;0;17;00:02:53;1,04;2,12;5,58;2,27;46,95;60,66;2;6;7;3;0;3;148,28;62,39;0;
LELLA ;356;123;239;18;13;202;11,21;17,89;0;7,22;5,37;0;11,56;00:02:53;1,51;2,03;4,99;3,65;56,68;67,17;2;3;5;5;0;5;168,44;68,76;0;
MASTINO;356;123;255;18;13;205;11,43;20,07;0;8,86;5,88;0;17,33;00:02:53;1,65;2,49;5,13;3,52;57,48;71,45;2;5;7;4;0;4;108,64;72,14;0;
MICELI;356;123;232;20;16;194;11,53;21,11;0;8,29;6,71;0;14,13;00:02:53;1,88;2,33;5,59;4,41;54,59;65,08;3;3;8;6;0;6;162,73;67,09;0;
PARIGI;381;131;238;24;14;197;12,41;22,04;0;9,06;5,35;0;17,98;00:02:53;1,4;2,38;6,25;3,63;51,67;62,58;3;4;7;4;0;4;119,55;63,95;0;
VALLOCCHIA;349;120;246;20;12;205;11,23;20,46;0;10,13;4,78;0;16,9;00:02:53;1,37;2,91;5,6;3,31;58,81;70,55;2;5;7;4;0;4;139,95;72,49;0;
VERDE;364;126;233;22;14;198;11,75;20,75;0;10,3;3,74;0;11,56;00:02:53;1,03;2,83;5,92;3,91;54,3;64,03;1;4;7;4;0;4;164,24;65,82;0;
ZUGARO;363;125;263;20;13;232;11,94;23,04;31,87;8,18;7,79;0;18,45;00:02:53;2,15;2,25;5,61;3,71;64,01;72,3;4;2;8;5;1;5;119;75,49;0;
