;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;258;89;40;20;15;67;8,01;16,02;0,57;3,61;1,69;53,19;12,45;00:02:53;0,66;1,43;7,72;5,78;26,05;15,48;0,36;0,79;6;3,14;0;3,14;41,42;44,17;23,05;
ARBOLEDA;247;85;35;21;15;67;7,63;15,38;0;1,5;0,86;55,22;9,61;00:02:53;0,35;0,61;8,32;6,2;27,09;14,21;0;0;7;4;0;4;36,63;44,48;22,75;
BELLONI ;260;90;53;24;24;73;8,33;19,48;0;2,13;4,93;51,47;17,93;00:02:53;1,89;0,82;9,15;9,37;28,16;20,39;1;0;6;6;0;6;39,61;46,12;23,9;
COCCO;231;80;35;19;11;56;7,11;14,67;0;0,91;0;60,41;9,64;00:02:53;0;0,39;8,03;4,74;24,23;15,3;0;0;7;2;0;2;40,78;43,26;22,62;
DEMARCUS ;286;99;64;25;22;80;9,13;18,91;0;4,66;2,42;46,85;20,26;00:02:53;0,84;1,63;8,66;7,82;27,79;22,36;1;0;8;6;0;6;38,52;46,2;23,83;
EMERSON;236;82;58;22;22;68;7,75;22,28;5,76;7,48;6,44;61,48;22,03;00:02:53;2,72;3,17;9,22;9,24;28,61;24,33;2;4;7;6;0;6;34,9;49,98;24,68;
GIANDONATO;242;84;26;17;13;65;7,37;13,47;0;1,77;1,3;54,76;5,97;00:02:53;0,53;0,73;6,91;5,5;26,85;10,81;0;1;6;0;0;0;42,19;43,46;21,54;
LA ROSA ;278;96;28;13;8;76;8,28;11,2;0;1,22;0;45,43;4,45;00:02:53;0;0,44;4,8;2,84;27,39;10,25;0;0;3;1;0;1;62,83;42,75;20,84;
LELLA ;283;98;50;21;18;76;8,74;15,29;0;1,5;3,4;46,5;10,09;00:02:53;1,2;0,53;7,39;6,24;26,86;17,8;1;0;6;4;0;4;45,64;44,3;23,34;
OCCHIONI;256;89;43;23;18;65;8,16;18,88;0,97;6,31;2,13;56,17;18,25;00:02:53;0,83;2,46;8,92;7,12;25,27;16,93;0;0;6;4;0;4;32,54;44,73;24,08;
PALESI;264;91;33;16;14;70;8,12;14,84;0;3,92;0,52;55,07;7,6;00:02:53;0,2;1,48;6,11;5,39;26,44;12,65;0;0;5;3;0;3;49,75;43,39;21,48;
PISANO;237;82;39;20;7;53;7,33;15,53;0;11,05;0;51,86;17,82;00:02:53;0;4,67;8,65;3,09;22,29;16,44;0;5;7;2;0;2;38,76;43,49;23,38;
RAGATZU;276;96;39;18;9;71;8,44;14,05;1,26;2,45;0,71;48,1;9,1;00:02:53;0,26;0,89;6,54;3,36;25,87;14,09;0;0;6;1;0;1;48,84;43,05;24,26;
TRAVAGLINI;243;84;12;15;9;57;7,34;12,76;0;1,17;0,63;59,1;4,19;00:02:53;0,26;0,48;6,15;3,67;23,65;5,04;0;0;3;1;0;1;37,29;40,16;22,62;
UDHO;266;92;43;25;17;65;8,38;17,52;0;4,48;0,35;52,31;17,38;00:02:53;0,13;1,69;9,26;6,38;24,25;16,14;0;1;7;4;0;4;31,6;43,02;23,35;
