;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1696;79;108;114;111;372;7,35;19,19;5,58;38,61;42,85;52,74;57,75;00:21:22;2,46;2,19;6,58;6,39;21,54;5,99;13;11,11;38,67;36,33;0;36,33;158,15;37,85;23,91;
ARBOLEDA;1849;86;172;159;148;514;8,39;25,38;6,22;67,46;64,3;50,49;97,36;00:21:22;3,48;3,65;8,59;8,03;27,8;9,32;19;24;53;42;0;42;265,54;47,64;24,88;
BOCCIA;1620;76;48;101;95;301;6,88;17,32;0,7;32,76;38,78;52,7;36,52;00:21:22;2,39;2,02;6,2;5,86;18,59;2,98;14;8;46;36;0;36;83,73;33,8;24,17;
BRIGNANI;1845;86;74;119;120;384;7,93;18,65;3,62;38,37;45,88;47,56;52,64;00:21:22;2,49;2,08;6,44;6,5;20,8;3,99;12;9;43;39;0;39;187,03;37,09;24,19;
DEMARCUS ;1691;79;114;122;118;413;7,5;22,51;2,79;51,37;41,09;53,54;70,64;00:21:22;2,43;3,04;7,19;6,99;24,45;6,73;16;20;44;39;0;39;186,13;43,42;24,32;
EMERSON;1610;75;85;89;104;330;6,77;16,16;0,56;18,64;39,87;54,86;31,5;00:21:22;2,48;1,16;5,53;6,45;20,48;5,3;9;2;27;32;0;32;137,79;34,76;24,08;
GIANDONATO;1385;65;4;70;53;204;5,59;11,53;0;13,49;13,53;59,6;5,72;00:21:22;0,98;0,97;5,04;3,79;14,7;0,27;5;3;25;20;0;20;43,14;27,15;19,68;
LA ROSA ;1389;65;31;64;65;225;5,71;13,6;0;14,91;23,25;61,29;10,96;00:21:22;1,67;1,07;4,57;4,69;16,2;2,23;7;3;24;27;0;27;106,48;28,48;21,03;
RENAULT ;2143;100;249;165;152;531;9,5;22,41;13,41;59,29;56,75;41,35;108,12;00:21:22;2,65;2,77;7,71;7,1;24,76;11,64;17;18;48;49;0;49;228,47;43,29;25,3;
TRAVAGLINI;1729;81;197;137;140;451;7,83;25,17;22,98;51,24;62,17;53,28;106,27;00:21:22;3,6;2,96;7,92;8,07;26,07;11,41;18;13;38;43;0;43;185,07;45,01;27,56;
