;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;896;79;59;64;56;175;7,57;24,13;1,28;23,26;18,97;0;15,57;00:11:22;2,08;2,59;7,15;6,22;19,13;6,32;5,5;5,57;24,29;25,29;0;25,29;46,56;34,58;0;
BELLODI ;797;70;20;45;39;97;6,46;19,29;0;20,5;9,99;0;7,45;00:11:23;1,25;2,57;5,59;4,91;12,18;2,46;0;6;21;21;0;21;19,64;24,54;0;
BIANCU;981;85;71;75;68;212;8,38;26,98;4,78;26,74;24,46;0;23,57;00:11:29;2,49;2,73;7,62;6,97;21,64;7,24;9;5;22;34;0;34;52,47;38,57;0;
CETER;866;78;89;72;66;203;7,75;28,27;2,71;25;23;0;22,6;00:11:06;2,65;2,89;8,29;7,58;23,48;10,31;6;6;29;30;0;30;60,9;41,44;0;
CUSUMANO;841;74;31;65;48;130;6,98;22,15;0;20,21;15,72;0;12,66;00:11:23;1,87;2,4;7,69;5,72;15,44;3,74;2;2;24;20;0;20;28,66;29,47;0;
DALLA BERNARDINA ;849;74;12;54;42;98;6,83;19,75;0;18,35;11,22;0;6,79;00:11:31;1,32;2,16;6,31;4,92;11,54;1,44;1;3;19;14;0;14;12,19;23,2;0;
GEMMI;1023;89;38;76;72;234;8,73;26,72;0;30,75;28,26;0;13,57;00:11:29;2,76;3;7,41;6,99;22,86;3,69;9;10;32;33;0;33;37,78;39,75;0;
IOTTI;829;76;26;58;43;119;7,26;22,89;0;20,44;14,82;0;9,36;00:10:52;1,79;2,46;7;5,23;14,3;3,14;6;4;23;23;0;23;17,65;28,92;0;
MAFFEI;754;61;29;48;40;115;5,73;20,61;0;19,39;13,11;0;7,78;00:12:16;1,74;2,57;6,37;5,31;15,3;3,83;1;5;18;17;0;17;24,42;29,05;0;
OGUNSEYE;841;74;51;64;51;170;7,08;23,78;0;22,46;13,32;0;12,28;00:11:23;1,58;2,67;7,62;6,11;20,25;6,04;4;8;25;20;0;20;29,9;36,99;0;
PERALTA;1036;95;107;72;63;245;9,24;25,21;2,03;25,94;22,1;0;23,47;00:10:52;2,13;2,5;6,93;6,11;23,6;10,35;9;5;27;29;0;29;84,77;40,47;0;
PINNA S.;889;78;87;67;59;191;7,6;25,85;0;23,54;20,29;0;18,65;00:11:23;2,28;2,65;7,53;6,69;21,49;9,8;9;8;24;29;0;29;71,76;38,24;0;
PISANO;833;73;37;56;49;134;6,94;22,55;0;20,26;16,82;0;11,59;00:11:23;2,02;2,43;6,71;5,88;16,05;4,46;7;6;21;26;0;26;36,57;30,19;0;
PITZALIS;1019;89;114;82;78;254;8,88;28,27;8,4;26,58;30,01;0;28,07;00:11:23;2,95;2,61;8,08;7,65;24,91;11,15;8;4;25;28;0;28;79,34;42,22;0;
SENESI;979;86;110;70;70;246;8,37;25,83;0;25,46;22,44;0;20,18;00:11:23;2,29;2,6;7,11;7,12;25,16;11,21;6;6;30;30;0;30;95,83;41,76;0;
