;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;931;55;216;88;66;223;5,53;27,34;4,39;46,33;17,06;0;63,13;00:16:50;1,7;4,55;8,67;6,56;22,07;21,2;5;18,78;30,89;20,67;0;20,67;112,78;40,8;0;
DALLA BERNARDINA ;1082;64;252;90;68;268;6,27;26,09;1,35;46,41;12,15;0;65,98;00:16:50;1,12;4,29;8,3;6,28;24,81;23,32;4;14;36;19;0;19;123,19;44,84;0;
GOZZI;927;55;233;96;87;255;5,77;35,39;0;50,55;29,18;0;68,07;00:16:50;3,15;5,45;10,35;9,37;27,46;25,08;13;23;34;32;0;32;114,99;48,13;0;
LA ROSA ;1149;68;327;123;90;277;7,09;34,37;38,13;75,46;20,48;0;105,26;00:16:50;1,78;6,57;10,72;7,86;24,14;28,46;3;32;36;25;0;25;115,03;47,71;0;
MASTINO;919;55;219;98;60;232;5,43;28,49;0;45,11;12,59;0;66,51;00:16:50;1,37;4,91;10,63;6,57;25,27;23,79;3;22;37;16;0;16;104,55;46,42;0;
MICELI;974;58;215;88;81;239;5,82;29,99;0;39,14;23,05;0;54,12;00:16:50;2,37;4,02;9,04;8,33;24,54;22,1;8;15;30;31;0;31;132,22;43,72;0;
MURONI;976;58;210;90;64;235;5,8;29,28;0;46,55;14,9;0;56,69;00:16:50;1,53;4,77;9,23;6,59;24,08;21,53;2;18;33;17;0;17;142,37;44,77;0;
PISANO;237;14;0;1;1;3;1,14;4,53;0;0,15;0,22;0;0;00:16:50;0,09;0,06;0,54;0,5;1,38;0;0;0;0;2;0;2;0;2,76;0;
PITZALIS;1132;67;250;99;73;256;6,6;26,97;0;52,77;22,86;0;69,91;00:16:50;2,02;4,66;8,77;6,46;22,65;22,09;6;19;37;22;0;22;169,82;42,34;0;
ZUGARO;980;58;239;103;70;238;5,89;30,93;0;60,86;18,15;0;81,62;00:16:50;1,85;6,21;10,49;7,12;24,31;24,42;6;26;35;22;0;22;112,85;46,46;0;
