;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1490;62;78;111;100;256;5,78;20,72;1,65;41,37;36,55;63,41;30,46;00:24:09;2,42;2,72;7,37;6,58;17,22;5,31;11,67;11,33;46,33;40,78;0;40,78;65,12;33,51;0;
ALTARE ;1387;57;89;104;89;243;5,38;21,14;0;41,57;37,58;67,14;37,34;00:24:09;2,71;3;7,47;6,4;17,5;6,41;13;10;42;33;0;33;82,61;35,09;0;
ARBOLEDA;1372;57;81;110;104;288;5,39;22,7;0;43,75;30,67;68,78;25,85;00:24:09;2,24;3,19;7,99;7,6;20,98;5,88;13;19;52;42;0;42;71,36;39,8;0;
DALLA BERNARDINA ;1320;55;64;89;78;226;5,01;18,35;0;27,24;30,7;68,3;16,41;00:24:09;2,33;2,06;6,75;5,87;17,15;4,84;9;7;32;34;0;34;51,84;31,84;0;
DEMARCUS ;1242;51;101;103;82;257;4,89;22,99;7,74;43,01;34,52;70,53;46;00:24:09;2,78;3,46;8,31;6,64;20,67;8,12;11;10;44;32;0;32;72,77;39,45;0;
DORATIOTTO ;1503;62;76;86;76;208;5,54;15,06;0;26,93;29,63;62,4;23,55;00:24:09;1,97;1,79;5,74;5,04;13,81;5,03;9;8;36;30;0;30;58,17;27,09;0;
EMERSON;1487;62;35;71;70;180;5,39;13,25;0;14,32;22,27;62,67;5,08;00:24:09;1,5;0,96;4,74;4,71;12,13;2,37;11;2;19;32;0;32;33,91;22,99;0;
LA ROSA ;1725;71;108;111;101;293;6,51;17,88;1,68;41,97;39,54;55,88;27,93;00:24:09;2,29;2,43;6,45;5,87;16,99;6,24;12;12;49;38;0;38;95,42;32,58;0;
PISANO;1413;58;64;103;90;235;5,44;20,05;0;40,94;32,71;64,65;23,76;00:24:09;2,31;2,9;7,27;6,33;16,66;4,5;11;11;48;39;0;39;57,21;32,86;0;
PITZALIS;1958;81;86;227;210;374;8,47;35,07;5,39;92,56;71,35;50,34;68,25;00:24:09;3,64;4,73;11,6;10,73;19,08;4,38;16;23;95;87;0;87;62,78;39,89;0;
