;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1537;126;139;100;96;388;11,66;19,86;3,49;29,06;34,13;27,12;22,84;00:12:13;2,22;1,9;6,49;6,23;25,16;9;9,19;5,25;31,06;32,31;0,06;32,31;118,67;41,97;0;
ALTARE ;1465;120;186;119;101;392;11,48;23,84;28,39;45,29;37,7;31,1;53,47;00:12:13;2,57;3,09;8,11;6,91;26,76;12,72;13;14;42;33;1;33;112,7;45,4;0;
BELLONI ;1574;129;112;120;113;408;12,19;22,4;0;33,01;41,95;25,43;24,12;00:12:13;2,67;2,1;7,61;7,19;25,93;7,1;8;6;33;40;0;40;103,1;43,86;0;
BIANCU;1537;126;179;88;91;412;11,61;19,28;0,14;23,91;32,56;28,15;14,95;00:12:13;2,12;1,56;5,72;5,89;26,81;11,67;9;2;20;31;0;31;152,82;43,07;0;
COCCO;1450;119;169;102;84;369;11,02;20,04;1,54;30,61;26,76;32,87;27,07;00:12:13;1,85;2,11;7,04;5,76;25,48;11,66;7;5;31;25;0;25;143,44;43,33;0;
DALLA BERNARDINA ;1694;139;228;102;105;502;12,8;19,41;11,64;24,9;34,63;23,38;30,8;00:12:13;2,04;1,47;6,01;6,2;29,61;13,44;7;4;29;28;0;28;188,83;46,68;0;
DEMARCUS ;1439;118;123;132;121;398;11,54;26,69;0;43,87;49,48;32,7;28,96;00:12:13;3,44;3,05;9,2;8,43;27,66;8,57;13;2;48;41;0;41;117,73;46,88;0;
GIANDONATO;1326;108;30;60;64;232;9,58;14,22;0;19,07;20,38;33,92;5,8;00:12:13;1,54;1,44;4,53;4,8;17,49;2,23;4;4;24;19;0;19;29,58;30,68;0;
GOZZI;1515;124;132;109;109;383;11,85;23,63;0;34,49;44,67;26,69;30,29;00:12:13;2,95;2,28;7,21;7,17;25,28;8,72;13;12;34;44;0;44;123,36;43,53;0;
LA ROSA ;1589;130;134;81;80;353;11,69;16,23;0;21,27;23,78;22,05;12,1;00:12:13;1,5;1,34;5,09;5,04;22,22;8,44;5;2;23;20;0;20;126,84;37,18;0;
LELLA ;1509;123;182;84;86;380;11,23;17,56;0;20,93;26,09;29,1;23,2;00:12:13;1,73;1,39;5,54;5,67;25,15;12,07;3;4;25;26;0;26;120,38;40,44;0;
MASTINO;1541;126;81;100;107;379;11,83;21,26;0;27,94;44,56;26,63;17,33;00:12:13;2,89;1,81;6,49;6,97;24,59;5,27;15;3;37;50;0;50;78,11;41,72;0;
OGUNSEYE;1544;126;117;99;85;385;11,57;18,34;0;28,93;24,81;28,12;17,46;00:12:13;1,61;1,87;6,43;5,49;24,92;7,59;9;5;33;26;0;26;117,19;41,63;0;
PARIGI;1628;133;118;86;85;410;12;16,5;12,23;23,13;27,35;24,17;16,62;00:12:13;1,68;1,42;5,3;5,21;25,2;7,26;8;3;24;21;0;21;93,3;41,37;0;
PENNINGTON;1500;123;152;72;75;338;10,96;15,49;1,95;18,13;22,65;26,27;12,68;00:12:13;1,51;1,21;4,79;5,01;22,54;10,13;5;4;21;28;0;28;127;36,99;0;
VERDE;1601;131;171;115;97;402;12,18;20,18;0;34,08;36,44;22,41;25,21;00:12:13;2,28;2,13;7,18;6,03;25,14;10,67;12;9;36;32;0;32;160,15;42,74;0;
ZUGARO;1684;138;108;127;133;467;13,08;22,72;0;35,43;52,34;20,93;25,45;00:12:13;3,11;2,1;7,54;7,93;27,73;6,44;16;5;37;53;0;53;104,19;46,07;0;
