;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1276;61;29;67;55;158;5,42;14,13;0,43;17,59;14,83;62,16;5,59;00:20:49;1,14;1,36;5,2;4,29;12,32;2,25;2,69;1,62;23;20,12;0;20,12;68,44;21,58;21,78;
ALTARE ;1364;66;5;79;72;183;5,94;17,08;0;26,48;24,54;57,95;9,32;00:20:49;1,8;1,94;5,79;5,26;13,38;0,34;6;4;33;30;0;30;78,7;24,64;19,48;
ARBOLEDA;1291;62;33;82;72;182;5,66;17,9;0;26,67;25,05;61;7,83;00:20:49;1,94;2,07;6,37;5,6;14,09;2,58;3;3;32;32;0;32;65,84;25,17;22,13;
BELLONI ;1377;66;42;91;78;201;6,01;17,35;0;25,45;23,7;59,09;13,21;00:20:49;1,72;1,85;6,6;5,69;14,62;3,02;4;3;44;32;0;32;86,41;26,89;23,72;
CADILI;1443;69;50;99;83;219;6,35;18,39;0;32,65;23,83;58,44;9,21;00:20:49;1,65;2,26;6,89;5,75;15,15;3,45;3;2;36;29;0;29;80,93;28,03;23,14;
COCCO;1147;55;24;59;40;123;4,79;12,31;0;13,1;6,64;66,4;4,45;00:20:49;0,58;1,14;5,11;3,47;10,72;2,13;0;0;16;8;0;8;52,63;18,48;20,82;
DALLA BERNARDINA ;1273;61;62;64;51;165;5,35;13,03;4,75;9,02;12,19;61,78;7,04;00:20:49;0,96;0,71;5,02;4,01;12,97;4,86;4;0;20;20;0;20;69,68;20,96;24,43;
DEMARCUS ;1266;61;38;74;65;173;5,47;16,16;0;17,1;18,03;61,45;3,9;00:20:49;1,42;1,35;5,83;5,17;13,67;3;3;3;21;30;0;30;83,91;23,21;22,61;
DORATIOTTO ;1260;61;36;60;51;146;5,29;12,8;0;14,01;13,07;63,18;4,31;00:20:49;1,04;1,11;4,8;4,07;11,57;2,83;2;2;21;21;0;21;68,88;19,97;22,77;
GAGLIANO;1269;61;35;67;47;154;5,36;13,66;0;19,73;9,51;62,49;3,88;00:20:49;0,75;1,56;5,31;3,69;12,16;2,75;1;2;21;18;0;18;56,04;21,79;21,89;
GIANDONATO;1210;58;0;45;38;114;4,97;10,54;0;10,15;6,55;64,29;2,37;00:20:49;0,54;0,84;3,69;3,17;9,46;0;1;1;11;8;0;8;61,45;15,99;18,09;
LA ROSA ;1253;60;6;43;36;129;5,09;9,38;0;8,76;7,08;62,36;1,1;00:20:49;0,57;0,7;3,43;2,84;10,28;0,44;0;1;10;12;0;12;66,37;16,4;19,61;
LELLA ;1161;56;14;51;39;122;4,85;12,37;0;13,46;12,09;65,65;2,42;00:20:49;1,04;1,16;4,36;3,35;10,55;1,16;3;1;23;16;0;16;50,87;18,67;20,88;
MARIGOSU;1374;66;40;76;75;172;5,94;16,2;2,09;20,05;19,29;58,62;5,36;00:20:49;1,4;1,46;5,54;5,44;12,52;2,92;4;1;27;23;0;23;63,14;22,74;24,27;
PENNINGTON;1214;58;29;51;34;129;4,98;10,44;0;8,46;7,37;64,85;1,23;00:20:49;0,61;0,7;4,22;2,77;10,59;2,37;2;0;13;13;0;13;58,98;16,77;21,69;
PISANO;1184;57;25;53;42;136;4,96;12,64;0;15,22;9,16;65,63;8,14;00:20:49;0,77;1,29;4,44;3,57;11,49;2,09;2;2;15;10;0;10;70,12;20,78;21,98;
PITZALIS;1325;64;27;78;64;184;5,71;15,87;0;21,17;19,14;61,34;5,61;00:20:49;1,44;1,6;5,87;4,87;13,89;2;5;1;25;20;0;20;81,12;24,74;21,04;
