;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1122;88;114;36;36;230;7,5;10,13;7,83;7,1;9,95;48,96;15,81;00:12:45;0,86;0,62;3,15;3,18;20,05;9,74;2,89;0,74;7,53;10;0,26;10;80,46;32,04;0;
ALTARE ;1087;85;33;45;28;182;7,27;10,24;0;10,32;4,28;48,7;7,9;00:12:45;0,39;0,95;4,13;2,53;16,75;3,07;1;1;15;5;0;5;26,43;30,09;0;
BIANCU;1213;95;179;57;53;319;8,43;14,58;0;11,39;18,96;49,61;31,83;00:12:45;1,56;0,94;4,72;4,34;26,32;14,72;2;1;9;18;0;18;129,21;41,82;0;
CANDELA;1095;86;68;33;28;166;7,22;8,73;0;6,05;6,17;48,57;13,05;00:12:45;0,56;0,55;2,97;2,55;15,19;6,2;1;0;4;5;0;5;55,12;26,38;0;
COCCO;1052;82;105;34;36;231;7,01;9,9;0;2,56;9,05;54,21;10,89;00:12:45;0,86;0,24;3,2;3,44;21,94;9,99;3;0;4;7;0;7;84,87;34,22;0;
DALLA BERNARDINA ;1149;90;97;38;38;227;7,72;10,8;0;8,64;3,81;46,47;8,37;00:12:45;0,33;0,75;3,32;3,27;19,72;8,42;1;2;10;5;0;5;94,17;32,57;0;
GOZZI;946;74;9;20;14;108;6,06;5,72;0;3,81;1,55;52,91;0,58;00:12:45;0,16;0,4;2,15;1,48;11,41;0,99;0;0;5;6;0;6;9,35;19,82;0;
LA ROSA ;887;69;9;18;16;84;5,69;5,92;0;2,52;4,1;54,35;0,75;00:12:45;0,46;0,28;2,02;1,85;9,48;1;2;0;4;4;0;4;8,85;17,02;0;
LELLA ;1202;94;121;47;46;250;8,17;12,07;0;10,03;14,22;45,7;21,26;00:12:45;1,18;0,83;3,9;3,84;20,78;10,04;4;1;9;18;0;18;83,77;34,37;0;
MANCA;1350;106;286;44;52;387;9,18;12,09;0;5,78;15,81;42,28;23,39;00:12:45;1,17;0,43;3,23;3,83;28,67;21,22;5;0;11;17;0;17;182,23;42,37;0;
MASTINO;1255;98;231;65;61;357;8,89;16,86;0;21,23;22,3;46,67;34,2;00:12:45;1,78;1,69;5,16;4,86;28,42;18,4;11;4;19;18;0;18;195,09;44,52;0;
MICELI;1055;83;51;23;26;211;6,89;7,64;0;3,95;5,2;51,93;1,19;00:12:45;0,49;0,37;2,13;2,44;20,03;4,82;0;0;1;6;0;6;50,8;30,64;0;
OGUNSEYE;1015;80;115;31;31;202;6,74;9,46;49,64;7,19;7,19;55,01;19;00:12:45;0,71;0,71;3,07;3,07;19,87;11,33;3;1;8;9;2;9;40,45;31,19;0;
PARIGI;1171;92;165;32;36;271;7,78;9,6;0;2,13;11,44;48,62;11,61;00:12:45;0,98;0,18;2,72;3,12;23,17;14,07;3;0;5;8;0;8;137,69;35,51;0;
PENNINGTON;1129;88;72;12;16;212;7,25;5,83;0;3,07;3,86;47,85;0,4;00:12:45;0,34;0,27;1,08;1,46;18,74;6,36;1;1;3;4;0;4;64,65;27,89;0;
PISANO;1089;85;67;35;38;167;7,27;10,09;11,21;5,33;8,83;48,93;19,12;00:12:45;0,81;0,49;3,25;3,53;15,38;6,16;1;0;3;9;0;9;34,69;26,33;0;
PITZALIS;1028;81;90;29;33;170;6,77;8,72;20,88;7,1;7,19;48,63;14,67;00:12:45;0,7;0,69;2,86;3,2;16,58;8,77;1;1;4;9;1;9;46,03;27,69;0;
VALLOCCHIA;1158;91;192;32;46;313;7,82;11,45;16,39;4,64;15,73;51,03;20,44;00:12:45;1,36;0,4;2,76;3,93;27,04;16,57;7;0;8;16;1;16;115,24;39,19;0;
VERDE;1272;100;198;46;50;284;8,59;11,47;44,24;9,94;14;44,01;38,55;00:12:45;1,1;0,78;3,63;3,94;22,33;15,59;5;1;10;15;1;15;115,54;35,8;0;
ZUGARO;1164;91;86;42;43;222;7,85;11,25;6,41;9,24;15,29;44,81;23,14;00:12:45;1,31;0,79;3,62;3,67;19,06;7,36;4;1;11;11;0;11;54,49;31,35;0;
