;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;554;61;71;54;48;139;6,22;31,98;4,24;20,51;20,09;0;14,65;00:09:05;3,63;3,69;9,7;8,74;25,08;12,92;7,82;6,55;21,64;23,82;0;23,82;44,27;41,56;0;
BIANCU;498;55;37;41;35;93;5,27;24,25;0;14,22;8,21;0;7,01;00:09:05;1,65;2,85;8,16;7,12;18,74;7,38;3;5;16;17;0;17;36,2;33,23;0;
DORATIOTTO ;582;64;48;49;39;119;6,24;26,1;0;17,95;15,59;0;7,79;00:09:05;2,68;3,08;8,42;6,72;20,5;8,18;5;4;22;18;0;18;35,45;35,3;0;
LELLA ;502;55;81;52;49;142;5,82;36,21;31,07;18,94;25,07;0;27,53;00:09:05;4,99;3,77;10,33;9,85;28,35;16,17;10;4;18;20;0;20;19,89;45,65;0;
MANCA;549;60;85;51;45;139;5,97;27,97;6,76;17,06;16,98;0;11,54;00:09:05;3,09;3,11;9,37;8,24;25,34;15,49;6;6;16;22;0;22;56;41,12;0;
MICELI;622;68;103;59;55;172;7,07;33,58;2,04;20,82;24,71;0;20,18;00:09:05;3,98;3,35;9,42;8,83;27,69;16,51;8;9;22;31;0;31;44,23;44,88;0;
MURONI;460;51;74;51;38;120;5,21;33,13;0;17,87;17,81;0;13,37;00:09:05;3,87;3,88;11;8,2;26,15;16,18;12;6;20;19;0;19;48,07;41,77;0;
OGUNSEYE;587;65;79;64;64;165;6,77;35,53;0;28,54;25,01;0;15,53;00:09:05;4,26;4,86;10,89;10,87;28,1;13,38;9;9;27;31;0;31;53,87;46,53;0;
PARIGI;619;68;56;57;50;159;7;32,95;0;26;19,7;0;12,21;00:09:05;3,18;4,2;9,21;8,08;25,68;9,03;6;8;25;28;0;28;50,76;43,55;0;
PENNINGTON;528;58;72;46;46;135;5,91;31,36;0;17,74;19,28;0;9,72;00:09:05;3,65;3,36;8,79;8,76;25,54;13,61;6;8;21;21;0;21;43,8;41,29;0;
VALLOCCHIA;563;62;98;63;61;161;6,79;41,79;6,76;26,05;30,4;0;22,98;00:09:05;5,4;4,63;11,27;10,9;28,56;17,48;15;12;25;34;0;34;53,63;47,11;0;
VERDE;583;64;51;57;50;124;6,4;28,97;0;20,46;18,24;0;13,32;00:09:05;3,13;3,51;9,83;8,52;21,17;8,71;6;1;26;21;0;21;45,1;36,76;0;
