;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2071;103;162;103;106;415;9,29;15,87;7,8;30,48;36,87;36,18;38,06;00:20:01;1,75;1,46;4,92;5,06;19,63;7,55;9,19;4,88;28,44;34,31;0,12;34,31;116,77;34,05;0;
ALTARE ;1895;95;90;104;103;310;8,58;17,19;7,48;36,65;40,62;38,38;35,67;00:20:01;2,14;1,93;5,51;5,42;16,33;4,75;10;13;40;33;0;33;65,39;31,41;0;
BELLONI ;2480;124;192;121;131;609;11,09;15,64;0;27,36;39,7;27,86;25,95;00:20:01;1,6;1,1;4,88;5,3;24,54;7,73;9;4;31;39;0;39;179,07;40,03;0;
BIANCU;2264;113;284;130;135;578;10,41;18,92;22,58;38,52;53,99;34,48;52,79;00:20:01;2,38;1,7;5,73;5,94;25,54;12,54;15;5;34;43;0;43;176,44;41,8;0;
COCCO;1877;94;149;95;91;345;8,33;14,85;1,4;25,63;24,9;42,36;32,77;00:20:01;1,33;1,37;5,08;4,87;18,37;7,94;5;1;26;28;0;28;114,29;33,26;0;
DALLA BERNARDINA ;2029;101;80;93;93;360;8,95;14,14;0;26,07;24,2;35,78;14,55;00:20:01;1,19;1,28;4,57;4,57;17,72;3,94;3;1;18;29;0;29;66,13;31,1;0;
DEMARCUS ;2094;105;214;165;159;530;10,12;25,12;16,21;61,85;66,62;37,1;92,05;00:20:01;3,18;2,95;7,88;7,58;25,33;10,23;17;14;44;54;0;54;142,83;44,49;0;
GIANDONATO;1734;87;11;34;50;147;7,27;8,5;0;7,45;13,82;41,14;3,83;00:20:01;0,8;0,43;1,98;2,86;8,5;0,61;1;0;8;15;0;15;10,64;15,68;0;
GOZZI;2151;107;275;111;111;478;9,67;16,31;12,02;39,05;35,99;33,23;55,33;00:20:01;1,67;1,82;5,18;5,16;22,23;12,78;10;5;39;38;0;38;181,17;37,73;0;
LA ROSA ;2139;107;111;76;77;372;9,22;11,52;0;19,61;20,66;32,99;13,78;00:20:01;0,97;0,92;3,57;3,59;17,4;5,17;6;3;20;21;0;21;109,97;30,1;0;
LELLA ;1703;85;42;59;54;198;7,27;10,48;0;9,97;13,56;43,39;7,86;00:20:01;0,8;0,59;3,45;3,2;11,62;2,49;3;1;14;22;0;22;26,84;21,71;0;
MASTINO;2144;107;252;134;140;554;10,12;22,1;11,63;44,66;61,15;37,97;77,62;00:20:01;2,85;2,08;6,27;6,54;25,85;11,77;20;11;42;46;0;46;158,81;43,56;0;
OGUNSEYE;1866;93;81;85;75;299;8,19;13,61;0,84;27,46;22,52;41,39;23,58;00:20:01;1,21;1,47;4,57;4,03;16,03;4,34;5;1;23;21;0;21;48,72;29,77;0;
PARIGI;1973;99;117;100;102;340;8,8;15,37;18,77;25,08;40,88;36,47;36,87;00:20:01;2,07;1,27;5,06;5,17;17,26;5,94;14;3;23;34;1;34;85,81;31,04;0;
PENNINGTON;2384;119;198;90;123;536;10,48;13,7;15,37;20,62;29,12;29,98;27,17;00:20:01;1,22;0,86;3,78;5,16;22,46;8,31;3;3;20;41;1;41;143,12;36,12;0;
VERDE;2061;103;183;107;119;437;9,33;17,14;6,57;30,3;42,98;36,2;36,12;00:20:01;2,08;1,47;5,21;5,79;21,21;8,87;10;4;33;44;0;44;151,83;36,87;0;
ZUGARO;2333;117;315;138;137;553;10,75;19,26;12;47,39;59,19;30,19;72,98;00:20:01;2,54;2,03;5,93;5,88;23,71;13,48;16;9;40;41;0;41;207,29;40,17;0;
