;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1447;48;170;79;71;304;4,47;18,97;16,8;25,76;25,27;0;29,9;00:29:57;1,66;1,7;5,31;4,74;19,83;11,06;8,24;5,35;22,76;27,12;0,35;27,12;100,32;32,32;0;
BELLODI ;1302;43;32;45;38;154;3,79;13,77;0,67;13,38;12,56;0;7,61;00:30:12;0,96;1,03;3,46;2,95;11,81;2,49;3;1;11;15;0;15;18,21;19,99;0;
BIANCU;2000;66;239;115;97;440;6,15;19,92;31,04;41,43;31,69;0;41,75;00:30:12;1,58;2,07;5,75;4,87;21,98;11,96;5;7;31;29;2;29;152,39;36,19;0;
CALAMAI;1634;63;309;99;88;447;5,97;22,5;16,48;33,31;33,89;0;36,15;00:25:56;2,07;2,04;6,05;5,38;27,34;18,89;15;7;31;31;0;31;191,29;42,5;0;
CETER;1389;46;189;98;79;298;4,38;23,04;13,64;39,29;25,61;0;42,8;00:30:12;1,84;2,83;7,06;5,67;21,46;13,59;9;13;31;30;0;30;144,68;37,97;0;
COTALI;1493;49;237;61;59;328;4,44;16,04;51,09;14,27;18,03;0;29,28;00:30:12;1,21;0,96;4,1;3,95;21,96;15,91;5;1;17;24;2;24;80,72;32,17;0;
MARTINIELLO;1505;50;279;110;95;421;4,84;25,62;5,42;39,58;33,62;0;40,53;00:30:12;2,23;2,63;7,32;6,28;27,98;18,52;11;7;29;35;0;35;190,41;44,81;0;
MURONI;2079;69;61;88;99;411;6,24;17,19;0;28,75;27,67;0;7,64;00:30:12;1,33;1,38;4,23;4,74;19,74;2,94;12;6;35;53;0;53;61,03;31,9;0;
OGUNSEYE;1741;58;260;117;114;472;5,58;25,17;23,01;36,96;48,04;0;51,61;00:30:12;2,76;2,12;6,7;6,54;27,14;14,95;15;7;25;44;0;44;148,14;43,66;0;
PENNINGTON;1259;42;190;72;75;309;3,91;21,31;2,03;17,54;26,24;0;28,96;00:30:12;2,08;1,39;5,73;5,95;24,51;15,06;8;3;18;18;0;18;141,22;38,94;0;
PINNA S.;1418;47;188;64;58;283;4,24;16,68;44,57;18,13;17,99;0;29,89;00:30:12;1,27;1,28;4,53;4,08;19,99;13,26;7;3;12;23;1;23;102,58;31,31;0;
PISANO;1294;43;108;75;58;221;3,93;18,6;10,42;21,29;18,29;0;22,32;00:30:12;1,41;1,64;5,81;4,5;17,04;8,35;6;5;29;22;0;22;68,68;28,51;0;
PITZALIS;1148;38;100;55;55;203;3,49;18,5;22,33;17,58;24,6;0;15,31;00:30:12;2,14;1,53;4,83;4,76;17,71;8,71;11;4;15;19;0;19;53,23;28,86;0;
RAGATZU;1627;54;268;114;109;416;5,15;23,53;0;39,2;43,59;0;53,13;00:30:12;2,68;2,41;6,98;6,73;25,56;16,48;12;8;31;45;0;45;166,98;41,48;0;
SENESI;1199;40;100;50;34;193;3,53;14,88;10,5;19,17;11,26;0;16,45;00:30:12;0,94;1,6;4,16;2,85;16,06;8,31;3;8;21;8;0;8;64,68;28,01;0;
TETTEH;855;28;0;17;12;9;2,35;7,35;0;3,26;2,72;0;0;00:30:12;0,32;0,38;2,02;1,41;1,06;0;1;2;4;5;0;5;0;2,56;0;
VALLOCCHIA;1792;59;300;133;113;481;5,73;24,79;48,19;45,74;45,49;0;77,44;00:30:12;2,54;2,55;7,42;6,29;26,82;16,73;17;9;40;48;1;48;111,46;43,81;0;
VERGARA;865;29;25;36;32;86;2,53;14,16;6,27;9,12;8,25;0;7,34;00:30:12;0,95;1,05;4,15;3,67;9,98;2,9;0;0;7;12;0;12;9,67;18,17;0;
