;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;8988;107;1058;362;358;1959;9,36;12,57;106,5;95,96;110,97;37,27;168,79;01:23:45;1,23;1,06;4,01;3,96;21,58;11,6;27,26;16,11;92,87;104,38;2,48;104,38;679,65;34,92;0;
BIANCU;9108;109;1032;374;391;1970;9,58;13,82;49,62;105,39;131,66;35,84;153,6;01:23:45;1,45;1,16;4,11;4,3;21,63;11,33;27;16;89;110;2;110;735,61;35,51;0;
CANDELA;10047;120;1839;515;477;2702;10,69;15,17;252,25;144,03;151,43;34,17;296,72;01:23:45;1,51;1,43;5,12;4,75;26,89;18,3;34;27;134;130;7;130;1068,09;41,96;0;
COCCO;5195;111;590;199;207;1208;9,72;12,89;22,43;56,7;69,45;35,89;87,22;00:46:41;1,34;1,09;3,83;3,98;23,25;11,36;18;10;48;58;0;58;417,74;37,2;0;
DALLA BERNARDINA ;8281;99;806;291;283;1587;8,5;11,02;28,91;77,66;75,97;41,4;104,13;01:23:45;0,92;0,94;3,51;3,42;19,16;9,73;23;10;59;86;0;86;634,87;31,55;0;
DEMARCUS ;8732;104;1203;346;347;1926;9,08;12,53;163,49;88,28;104;37,64;170,45;01:23:45;1,19;1,01;3,96;3,97;22,06;13,77;28;13;80;93;5;93;801,86;35,4;0;
GIANDONATO;7471;89;238;202;226;1042;7,54;9,22;0;44,69;64,85;44,29;37,19;01:23:45;0,87;0,6;2,71;3,03;13,94;3,18;16;8;51;66;0;66;230,77;23,87;0;
GOZZI;8232;98;695;293;257;1543;8,41;10,54;101,66;53,43;75,21;41,88;125,2;01:23:45;0,91;0,65;3,56;3,12;18,75;8,45;17;8;73;81;4;81;416,7;30,72;0;
LA ROSA ;9121;109;994;304;313;1847;9,33;10,71;83,69;79,93;89,27;34,12;130,27;01:23:45;0,98;0,88;3,34;3,44;20,25;10,9;20;16;73;81;2;81;618,16;32,24;0;
LELLA ;9787;117;1268;442;473;2359;10,34;14,33;104,79;112,14;158,3;30,92;199,49;01:23:45;1,62;1,15;4,51;4,83;24,1;12,95;36;23;103;157;3;157;799,34;38,43;0;
MASTINO;9103;109;1410;467;456;2372;9,8;16,52;167,16;136,73;171,91;39,94;245,14;01:23:45;1,89;1,5;5,13;5,01;26,05;15,48;53;27;143;146;4;146;898,18;41,63;0;
MICELI;9930;119;728;342;357;2288;10,23;11,48;19,09;84,88;98,02;32,61;84,2;01:23:45;0,99;0,85;3,45;3,6;23,04;7,33;26;12;87;101;0;101;623,19;36,3;0;
OGUNSEYE;8357;100;979;349;365;1697;8,74;13,21;158,48;104,33;120,93;42,67;219,91;01:23:45;1,45;1,25;4,18;4,37;20,31;11,71;26;16;81;111;3;111;556,46;33,89;0;
PARIGI;3828;117;435;160;158;837;10,25;13,17;0;44,84;44,55;29,38;64,63;00:32:42;1,16;1,17;4,19;4,14;21,85;11,36;16;9;44;44;0;44;309,19;36,26;0;
PENNINGTON;9981;119;1286;337;381;2365;10,28;11,49;161,41;82,76;98,12;31,64;131,85;01:23:45;0,98;0,83;3,38;3,82;23,7;12,89;23;16;104;110;4;110;800,46;36,44;0;
PISANO;8510;102;1196;385;311;1825;8,85;12,51;136,63;105,58;93,12;40,83;205,48;01:23:45;1,09;1,24;4,52;3,66;21,45;14,05;23;24;94;83;2;83;719,12;35,01;0;
VALLOCCHIA;9693;116;1356;428;407;2308;10,16;13,38;165,13;115,43;130,37;33,62;212,74;01:23:45;1,35;1,19;4,41;4,2;23,81;13,99;28;15;127;133;3;133;810,64;38,04;0;
VERDE;8980;107;1153;352;335;1842;9,28;11,83;146,61;94,28;102,01;35,99;230,1;01:23:45;1,14;1,05;3,92;3,73;20,51;12,84;24;13;97;85;3;85;625,7;33,94;0;
VERGARA;7980;95;717;347;325;1489;8,33;12,92;43,57;95,26;101,55;42,58;162,26;01:23:45;1,27;1,19;4,35;4,07;18,66;8,99;24;10;87;94;0;94;452,59;32;0;
