;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;987;57;0;47;41;106;4,99;13,27;0;12,01;8,61;67,76;1,99;00:17:20;0,87;1,22;4,8;4,1;10,66;0,01;1;1,25;16,44;12,06;0;12,06;3,32;20,34;15,78;
ARBOLEDA;1034;60;0;60;56;174;5,38;16,45;0;16,57;16,19;68,05;3,68;00:17:20;1,57;1,6;5,8;5,4;16,86;0;5;3;24;23;0;23;8,72;29,87;17,08;
BELLONI ;1057;61;0;47;39;120;5,27;11,59;0;8,25;7,28;65,15;0,86;00:17:20;0,69;0,78;4,44;3,68;11,37;0;1;0;17;11;0;11;0;20,67;15,73;
COCCO;905;52;0;35;29;62;4,47;10,64;0;6,96;5,1;70,65;0;00:17:20;0,56;0,77;3,91;3,26;6,89;0;1;0;10;11;0;11;0;13,47;14,17;
DEMARCUS ;1010;58;0;42;35;93;5,04;11,67;0;8,93;3,87;66,19;0,39;00:17:20;0,38;0,88;4,15;3,43;9,22;0;0;1;18;6;0;6;0;16,95;15,64;
EMERSON;969;56;0;38;33;54;4,81;11,14;0;8,75;7,64;66,17;0;00:17:20;0,79;0,9;3,96;3,42;5,62;0;0;0;16;12;0;12;0;11,89;13,68;
GIANDONATO;949;55;0;31;25;54;4,62;9,08;0;6,05;3,47;67,52;0,64;00:17:20;0,37;0,64;3,21;2,68;5,68;0;0;1;6;5;0;5;0;11,45;13,61;
LA ROSA ;1017;59;1;31;30;88;4,98;9,74;0;5,75;5,76;67,64;1,32;00:17:20;0,57;0,56;3,1;2,94;8,69;0,14;1;0;6;10;0;10;11,26;15,26;19,24;
LAPIA;1051;61;0;65;54;147;5,46;16,39;0;18,26;12,53;65,97;2,85;00:17:20;1,19;1,74;6,2;5,11;14;0;1;2;25;16;0;16;0,19;26,51;16,05;
OCCHIONI;1014;58;0;55;43;105;5,16;14,02;0;14,22;8,28;66,5;1,97;00:17:20;0,82;1,4;5,42;4,24;10,38;0;0;3;21;13;0;13;0;21,75;14,58;
PALESI;1025;59;0;61;41;153;5,26;14,97;0;16,72;7,99;68,72;4,14;00:17:20;0,78;1,63;5,99;4,01;14,94;0;1;3;23;16;0;16;9,73;28,81;17;
PINNA;966;56;0;62;51;147;5,04;16,72;0;21,79;12,92;71,16;4,58;00:17:20;1,34;2,26;6,38;5,27;15,2;0;1;2;23;20;0;20;3,74;29,39;16,43;
PISANO;867;50;0;35;30;87;4,29;10,97;0;6,08;4,82;72,96;1,18;00:17:20;0,56;0,7;3,99;3,5;9,99;0;1;0;6;6;0;6;1,03;17,57;16,26;
RAGATZU;1007;58;0;35;37;73;5,01;11,35;0;8,81;9,78;64,81;2,07;00:17:20;0,97;0,87;3,45;3,66;7,26;0;1;0;9;13;0;13;0;14,34;13,87;
SANNA;846;49;0;56;45;106;4,44;17,6;0;19,38;11,41;70,72;2,34;00:17:20;1,35;2,29;6,63;5,28;12,5;0;1;4;33;4;0;4;2,15;25,3;16,35;
TRAVAGLINI;1121;65;0;58;56;147;5,76;15,02;0;14,52;11,97;62,33;4,05;00:17:20;1,07;1,3;5,21;5,02;13,11;0;2;0;12;15;0;15;16,25;23,87;17,63;
UDHO;957;55;0;47;45;85;4,91;14,98;0;11,18;8,69;69,62;1,71;00:17:20;0,91;1,17;4,94;4,68;8,84;0;0;1;14;12;0;12;0;18,28;15,12;
