;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3443;128;417;144;148;1035;11,2;13,09;123,44;36,51;44,15;30,41;90,36;00:26:55;1,27;1,06;4,16;4,26;29,89;12,04;9,9;5,6;35,05;40,15;3,05;40,15;410,3;43,88;28,76;
ALTARE ;3584;130;672;148;143;1182;11,36;12,77;337,99;41,54;37,83;30,01;154,73;00:27:32;1,06;1,16;4,13;3,99;32,97;18,76;5;11;41;35;7;35;365,99;46,56;32,69;
ARBOLEDA;3644;135;516;209;215;1169;12,26;17,75;133,08;57,97;62,71;28,64;144,59;00:27:05;1,72;1,59;5,73;5,91;32,07;14,17;14;10;47;60;4;60;448,68;48,74;30,94;
BIANCU;3503;125;576;147;171;1196;11,05;14,5;236,71;42,77;55,1;36,29;93,67;00:28:06;1,57;1,22;4,2;4,89;34,14;16,45;11;6;38;43;6;43;519,66;48,16;29,66;
CADILI;3566;131;371;177;179;1047;11,74;15,93;95,45;51,98;63,37;29,96;108,81;00:27:15;1,78;1,46;4,97;5,03;29,36;10,42;20;9;41;53;2;53;371,5;45,34;27,35;
COCCO;3225;125;207;99;110;915;10,62;10;11,38;19,71;20,82;31,25;25;00:25:51;0,65;0,61;3,06;3,42;28,38;6,41;5;1;21;26;0;26;402,01;40,93;25,27;
D'AGOSTINO;3420;135;516;133;154;1064;11,83;13,35;182,56;24,43;51,66;25,85;135,89;00:25:22;1,51;0,71;3,89;4,5;31,1;15,07;13;1;24;36;6;36;392,7;44,62;30,71;
DALLA BERNARDINA ;3259;129;272;122;132;964;11,07;11,16;61,14;22,6;32,59;28,13;37,4;00:25:19;1;0,69;3,74;4,04;29,57;8,35;4;4;28;33;1;33;449,93;42,59;26,68;
DEMARCUS ;3932;147;512;202;197;1393;13,26;16,33;85,53;53,32;77,77;24,83;113,41;00:26:42;1,98;1,36;5,14;5;35,41;13,01;23;9;51;62;1;62;611,05;51,28;27,62;
DORATIOTTO ;2921;130;355;113;121;922;11,26;12,22;99,47;27,8;32,36;30,39;60,79;00:22:32;1,11;0,95;3,86;4,13;31,58;12,16;7;3;33;34;2;34;360,9;44,92;30,06;
EMERSON;3387;117;353;111;112;875;9,95;10,23;117,47;26,37;36,09;32,31;65,1;00:29:01;1,07;0,78;3,28;3,3;25,83;10,43;7;2;27;33;4;33;318,71;38,16;29,46;
GAGLIANO;3420;122;346;124;104;923;10,35;9,99;137,39;31,08;24,07;33,08;75,62;00:28:07;0,7;0,91;3,63;3,04;26,99;10,12;2;5;36;26;2;26;377,44;40,69;29,4;
GIANDONATO;1962;114;100;87;92;500;10,14;14,49;0;24,62;27,68;34,24;31,21;00:17:09;1,41;1,25;4,42;4,68;25,51;5,11;8;5;28;30;0;30;232,81;40,19;23,68;
LA ROSA ;3359;125;429;96;81;1041;10,47;8,57;78,5;17,51;19,07;33,69;47,5;00:26:58;0,57;0,52;2,86;2,4;30,98;12,77;2;4;17;15;2;15;552,96;42,6;26,36;
LADINETTI;3185;124;268;150;143;837;10,92;14,18;74,95;40,98;40,23;32,03;74,6;00:25:46;1,26;1,29;4,7;4,48;26,29;8,42;5;6;39;42;3;42;289,22;40,88;27,9;
LELLA ;2413;148;361;113;130;834;13,42;17,25;85,4;34,6;53,35;20,5;80,7;00:16:19;2,21;1,43;4,66;5,38;34,55;14,95;12;8;31;45;2;45;234;49,01;30,61;
MARIGOSU;3349;133;373;195;172;1034;12,02;16,76;96,64;57,02;42,53;30,77;107,72;00:25:09;1,27;1,7;5,83;5,13;30,87;11,14;8;10;53;39;2;39;392,29;47,85;27,88;
PENNINGTON;3747;138;346;117;132;1101;11,81;10,62;38,98;22,8;35,35;25,96;55,34;00:27:09;0,94;0,61;3,11;3,53;29,38;9,22;11;5;24;42;1;42;503,83;42,28;26,8;
PISANO;2718;113;499;114;102;819;9,72;11,61;198,48;28,99;26,77;39,67;97,53;00:24:09;0,98;1,07;4,18;3,77;30,13;18,37;6;5;25;28;6;28;312,81;43,25;29,74;
PITZALIS;6234;115;670;248;282;1560;10,09;12,97;171,78;69,95;88,84;30,72;157,88;00:54:02;1,43;1,12;3,98;4,53;25,02;10,74;22;7;64;76;4;76;581,15;38,31;31,93;
UDHO;4026;140;589;176;182;1332;12,26;13,41;225,91;34,1;54,75;27,42;139,66;00:28:50;1,36;0,85;4,37;4,51;33,07;14,63;13;1;33;45;6;45;488,34;47,63;30,43;
