;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1688;53;234;146;117;391;5,2;26,33;5,83;55,11;41,25;0;43,12;00:31:42;2,47;3,3;8,66;6,97;23,02;13,84;13;10,86;52;46;0;46;174,57;39,25;0;
DALLA BERNARDINA ;2268;72;353;201;158;573;6,99;26,17;0;71,7;58,83;0;47,49;00:31:42;2,59;3,16;8,87;6,96;25,24;15,57;17;9;71;56;0;56;299,83;41,78;0;
LA ROSA ;1379;43;230;125;98;307;4,25;26,33;4,81;44,97;33,51;0;44,96;00:31:42;2,43;3,26;9,09;7,11;22,3;16,66;10;8;36;39;0;39;183,88;38,63;0;
MASTINO;1043;33;134;94;77;236;3,27;28,41;0,67;38,23;28,91;0;37,52;00:31:42;2,77;3,67;9,03;7,39;22,64;12,87;12;13;41;29;0;29;77,05;40,1;0;
MICELI;2193;69;324;195;155;525;6,69;25,01;0;67,55;42,76;0;43,37;00:31:42;1,95;3,08;8,91;7,06;23,96;14,78;7;3;55;56;0;56;238,16;38,86;0;
PISANO;1627;51;177;149;120;357;5,11;28,58;0,68;68,56;46,55;0;52,16;00:31:42;2,86;4,21;9,18;7,35;21,92;10,89;20;21;55;55;0;55;139,3;39,36;0;
PITZALIS;1799;57;180;135;117;388;5,49;24,96;15,44;50,68;47,33;0;32,37;00:31:42;2,63;2,82;7,51;6,5;21,55;10,03;16;13;58;46;0;46;136,54;36,83;0;
ZUGARO;1506;48;243;121;96;354;4,59;24,85;19,24;44,08;30,84;0;44;00:31:42;2,05;2,93;8,02;6,4;23,5;16,11;9;9;48;41;0;41;147,24;39,18;0;
