;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;720;53;5;63;54;88;5,23;26,03;0;23,23;18,94;0;4,83;00:13:28;2,55;3,18;8,7;7,33;11,69;0,6;7,33;5,83;30,11;30,94;0;30,94;4,34;23,87;0;
BIANCU;676;50;0;46;37;47;4,63;19,39;0;12,56;10,92;0;2,67;00:13:28;1,62;1,86;6,83;5,49;6,95;0;4;4;19;21;0;21;0;14,93;0;
DALLA BERNARDINA ;794;59;0;72;67;119;5,9;29,34;0;27,2;23,49;0;2,96;00:13:28;2,96;3,42;9,08;8,38;14,95;0;10;9;32;40;0;40;0;29,17;0;
DEMARCUS ;754;56;3;87;76;117;5,79;33,69;0;33,98;31,18;0;6,57;00:13:28;4,13;4,51;11,54;10,14;15,53;0,36;16;11;40;55;0;55;2,7;31,34;0;
DORATIOTTO ;685;51;0;39;32;46;4,61;17,26;0;14,14;6,31;0;0,83;00:13:28;0,92;2,06;5,74;4,74;6,65;0;0;6;20;9;0;9;0;14,32;0;
GOZZI;747;55;0;66;64;104;5,55;29,33;0;21,65;23,27;0;3,34;00:13:28;3,12;2,9;8,79;8,53;13,92;0;11;4;28;33;0;33;0;26,74;0;
LA ROSA ;687;51;0;48;37;43;4,73;19,87;0;14,93;10,09;0;1,64;00:13:28;1,47;2,17;6,91;5,35;6,24;0;2;3;16;14;0;14;0;14,26;0;
LELLA ;822;61;3;79;71;122;6,08;28,66;0;29,88;25,79;0;5,96;00:13:28;3,14;3,63;9,58;8,58;14,85;0,39;9;10;45;47;0;47;3,21;29,32;0;
MASTINO;611;45;1;58;45;75;4,41;25,89;0;21,09;14,49;0;4,32;00:13:28;2,37;3,45;9,43;7,34;12,24;0,22;4;7;33;27;0;27;1,37;25,92;0;
MICELI;591;44;0;36;27;20;3,94;16,19;0;9,27;6,22;0;0;00:13:28;1,05;1,57;6,08;4,59;3,35;0;0;0;13;13;0;13;0;7,48;0;
MURONI;694;51;3;49;38;46;4,77;19,73;0;16,41;12,37;0;1,3;00:13:28;1,78;2,36;7,07;5,52;6,65;0,41;6;4;21;21;0;21;2,85;14,28;0;
OGUNSEYE;784;58;4;87;71;118;6,01;33,52;0;37,99;25,77;0;9,04;00:13:28;3,29;4,84;11,1;9,09;15,05;0,56;9;11;44;43;0;43;4,41;32,83;0;
PARIGI;867;64;24;92;78;151;6,72;35,06;0;39,5;34,28;0;12,57;00:13:28;3,95;4,55;10,66;9,05;17,46;2,75;20;6;41;49;0;49;20,48;34,52;0;
PENNINGTON;790;59;3;61;54;93;5,6;23,52;0;19,36;18,79;0;2,12;00:13:28;2,38;2,45;7,68;6,78;11,75;0,36;5;3;30;28;0;28;2,83;23,05;0;
PISANO;630;47;24;68;54;104;4,79;32,61;0;27,61;22,81;0;14,34;00:13:28;3,62;4,39;10,75;8,58;16,56;3,84;12;6;29;33;0;33;24,18;33,15;0;
PITZALIS;724;54;5;61;55;101;5,24;26,12;0;21,95;21,19;0;5,02;00:13:28;2,93;3,03;8,38;7,59;14,02;0,69;7;1;30;31;0;31;4,99;27,42;0;
VALLOCCHIA;401;30;0;35;26;20;2,81;22,22;0;14,1;7,33;0;0;00:13:28;1,83;3,52;8,66;6,57;4,93;0;0;2;22;21;0;21;0;12,28;0;
VERDE;924;69;8;97;83;158;7,04;32,68;0;34,96;33,51;0;9,84;00:13:28;3,63;3,78;10,51;9,04;17,07;0,9;12;11;45;46;0;46;8,3;33,33;0;
ZUGARO;770;57;3;60;51;94;5,45;23,39;0;21,56;13,13;0;4,41;00:13:28;1,71;2,8;7,76;6,59;12,18;0,36;5;7;34;26;0;26;2,79;25,26;0;
