;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5471;60;104;289;286;805;5,43;16,07;11;91,27;100,16;63,39;81,56;01:30:41;1,81;1,66;5,26;5,18;14,4;1,82;24,75;17,62;92,88;98,75;0,12;98,75;210,87;27,37;24,46;
ARBOLEDA;5997;64;219;409;426;1138;6,06;22,3;29,79;153,12;175,08;61,74;187,97;01:33:38;2,92;2,55;6,82;7,11;18,98;3,66;46;40;140;144;1;144;325,16;35,56;29,34;
BELLONI ;4734;68;22;227;215;687;5,98;14,15;0;61,94;61,4;58,59;33,96;01:09:56;1,3;1,31;4,79;4,54;14,51;0,47;14;11;72;78;0;78;134,82;26,84;21,09;
COCCO;5058;54;63;235;228;654;4,75;13,57;0;65,77;63,44;68,01;48,28;01:33:38;1,25;1,3;4,65;4,51;12,92;1,25;10;9;58;72;0;72;153,44;24,69;23,09;
DEMARCUS ;6014;64;86;354;350;1077;5,87;17,99;1,4;119,35;121,64;60,29;89,36;01:33:38;2,02;1,98;5,88;5,81;17,9;1,43;32;28;144;133;0;133;361,29;32,81;24,35;
EMERSON;5002;53;31;202;194;471;4,62;11,82;0;52,26;63,76;66,24;30,38;01:33:38;1,27;1,04;4,03;3,89;9,42;0,63;23;12;56;66;0;66;111,63;18,63;21,96;
GIANDONATO;4929;53;4;171;178;394;4,52;10,96;0;44,58;40,16;68,03;15,25;01:33:38;0,81;0,9;3,47;3,62;8;0,08;8;5;45;55;0;55;41,09;15,96;21,66;
LA ROSA ;5349;57;37;189;175;497;4,87;10,05;0;47,07;37,93;63,68;22,68;01:33:38;0,71;0,88;3,54;3,27;9,29;0,69;3;4;43;42;0;42;104,21;18;21,64;
LAPIA;6155;66;93;406;379;977;6,06;19,1;1,26;130,66;142,17;58,49;99,94;01:33:38;2,31;2,12;6,59;6,15;15,87;1,52;39;22;140;126;0;126;258,22;30,82;24,43;
OCCHIONI;6469;69;131;340;356;1144;6,2;15,92;30,59;95,49;108,08;58,86;78,55;01:33:38;1,67;1,48;5,26;5,5;17,69;2,02;22;18;122;130;0;130;273,24;31,66;26,43;
PALESI;6013;64;227;285;286;905;5,72;15,07;30,5;89,14;101,58;62,21;96,07;01:33:38;1,69;1,48;4,74;4,76;15,06;3,77;25;18;83;100;1;100;190,28;27,34;26,87;
PINNA;6155;66;138;336;366;1233;6,02;18,25;2,67;94,51;151,41;62,1;104,96;01:33:38;2,46;1,54;5,46;5,94;20,03;2,24;44;11;97;124;0;124;326,03;34,99;24,94;
PISANO;2895;41;24;178;153;312;3,74;16,92;0;61,6;54,33;76,08;41,77;01:10:08;1,88;2,13;6,15;5,28;10,76;0,81;15;17;64;58;0;58;106,09;23,51;22,8;
RAGATZU;4780;51;85;278;273;641;4,63;17,13;0;97,78;97,69;69,71;84,86;01:33:38;2,04;2,05;5,82;5,71;13,4;1,77;19;20;91;89;0;89;222,17;27,26;23,84;
SANNA;5726;61;124;339;344;884;5,71;20,55;26,56;130,19;166,69;61,8;123,27;01:33:38;2,91;2,27;5,93;6,01;15,44;2,16;47;29;125;145;0;145;234,07;30,57;26,93;
TRAVAGLINI;6341;68;288;358;349;1067;6,14;17,15;47,5;123,04;120,31;58,36;161,88;01:33:38;1,9;1,94;5,64;5,51;16,83;4,54;30;27;120;114;0;114;387,62;31,61;26,42;
UDHO;5912;63;90;322;302;795;5,66;15,85;5,8;93,81;96,85;61,94;85,72;01:33:38;1,64;1,59;5,45;5,11;13,44;1,53;19;11;86;104;0;104;144,59;26,6;25,52;
