;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1515;63;130;99;85;308;5,98;21,52;10,55;35,55;27,8;0;29,74;00:23:57;1,75;2,3;6,42;5,4;19,44;8,06;8,74;9,16;37,42;36,37;0,21;36,37;87,15;33,72;0;
BELLODI ;1732;72;59;85;82;303;6,57;18,36;0;26,7;19,8;0;9,83;00:24:09;1,14;1,54;4,9;4,71;17,48;3,39;5;6;33;31;0;31;53,03;30,09;0;
BIANCU;1555;65;79;105;90;278;6,13;22,43;11,26;37,4;27,22;0;30,06;00:24:03;1,75;2,4;6,73;5,81;17,88;5,11;9;10;29;43;0;43;46,09;32,69;0;
CALIGARA;1362;56;65;96;81;244;5,35;22,58;0,67;31,95;22,07;0;21,45;00:24:09;1,62;2,35;7,06;5,97;17,9;4,75;6;6;38;37;0;37;54,41;33,55;0;
CETER;1713;71;223;109;94;385;6,68;21,7;45,73;38,64;28,32;0;48,31;00:24:09;1,65;2,26;6,37;5,5;22,45;13,03;5;9;47;37;2;37;103;37,58;0;
COTALI;1289;58;87;90;65;222;5,5;21,73;17,79;30,85;24,31;0;21,7;00:22:04;1,89;2,39;6,99;5,06;17,21;6,73;8;6;35;33;0;33;53,71;31,78;0;
CUSUMANO;1362;56;71;104;83;257;5,44;24,66;0;33,97;29,19;0;23,49;00:24:09;2,14;2,49;7,6;6,11;18,89;5,22;11;6;34;33;0;33;68,79;34,73;0;
DALLA BERNARDINA ;1792;74;161;141;120;407;7,26;26,48;0;40,83;49,52;0;37,37;00:24:09;2,76;2,28;7,84;6,67;22,69;8,97;19;7;45;56;0;56;134,12;38,88;0;
GEMMI;792;35;14;4;3;47;2,81;3,56;0;0,93;0,45;0;0;00:22:36;0,06;0,12;0,56;0,39;5,88;1,73;0;0;4;1;0;1;13,66;8,74;0;
IOTTI;1378;57;47;79;71;181;5,31;20,34;0;28,42;25,72;0;7,79;00:24:09;1,87;2,06;5,72;5,16;13,12;3,43;9;4;26;28;0;28;39,17;23,99;0;
MAFFEI;1514;63;225;127;100;362;6,14;26,53;6,84;56,43;35,9;0;58,5;00:24:09;2,37;3,73;8,41;6,61;23,87;14,83;10;12;40;41;0;41;121,78;41,37;0;
MURONI;1651;68;55;123;101;341;6,65;25,82;0;44,49;34,69;0;22,88;00:24:09;2,1;2,69;7,42;6,13;20,64;3,31;15;13;50;49;0;49;47,94;37,95;0;
OGUNSEYE;1914;79;286;129;115;496;7,61;24,17;20,27;45,39;39,31;0;50,65;00:24:09;2,05;2,37;6,74;6;25,93;14,92;14;8;46;48;0;48;186,11;42,11;0;
PENNINGTON;1573;65;83;74;69;257;5,9;17,06;0;22,32;18,88;0;13,99;00:24:09;1,2;1,42;4,72;4,35;16,32;5,3;1;5;26;23;0;23;66,7;28,28;0;
PERALTA;2219;92;355;148;160;711;9,06;27,47;10,48;52,43;62,28;0;67,14;00:24:09;2,81;2,36;6,69;7,23;32,06;16,02;17;18;49;60;0;60;264,42;49,71;0;
PINNA S.;1364;56;148;89;63;271;5,21;19,26;12,91;35,01;18,02;0;31,37;00:24:09;1,32;2,57;6,52;4,65;19,83;10,85;5;11;42;30;0;30;70,03;33,8;0;
PISANO;1162;48;78;61;45;169;4,34;16,68;20,69;25,53;12,47;0;12,92;00:24:09;1,07;2,2;5,23;3,85;14,56;6,72;5;7;27;21;1;21;47,49;25,76;0;
PITZALIS;1258;52;40;83;61;158;4,81;19,41;0;31,27;16,47;0;13,79;00:24:09;1,31;2,49;6,57;4,84;12,52;3,15;2;9;40;19;0;19;32,86;25,1;0;
RAGATZU;1635;68;177;101;94;360;6,34;21,07;21,99;33,67;27,84;0;33,69;00:24:09;1,7;2,06;6,21;5,77;21,99;10,8;10;8;38;40;1;40;108,83;36,48;0;
VALLOCCHIA;1527;63;219;142;114;415;6,29;28,49;31,77;59,15;35,7;0;60,21;00:24:09;2,34;3,87;9,29;7,49;27,14;14,35;15;29;62;61;0;61;143,62;46,33;0;
