;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1440;45;43;78;80;257;4,02;17,09;2,65;22,51;29,67;74,7;28,65;00:32:17;2,1;1,67;5,65;5,71;17,74;2,89;9,24;3,24;23,94;27,24;0;27,24;80,02;32,23;23,49;
ARBOLEDA;1251;39;41;83;74;211;3,51;16,94;0;29,48;19,15;79,71;33,14;00:32:17;1,53;2,36;6,63;5,93;16,88;3,31;5;5;32;21;0;21;86,11;33,08;23,8;
BELLONI ;1197;37;42;86;87;228;3,46;20,58;0;20,5;33,38;79,29;34,27;00:32:17;2,79;1,71;7,15;7,23;19,08;3,48;11;2;26;30;0;30;87,09;34,97;22,64;
CADILI;1085;34;45;82;72;223;3,18;22,4;0;36,67;25,05;80,67;39,99;00:32:17;2,31;3,38;7,52;6,66;20,51;4,13;5;7;28;24;0;24;78,43;39,77;23,92;
COCCO;1103;34;29;54;73;229;3,1;17,35;0;14,16;30,69;82,59;12,34;00:32:17;2,78;1,28;4,91;6,62;20,72;2,62;9;2;13;26;0;26;63,53;34,22;23,01;
COSSU M.;1719;53;62;88;99;354;4,78;15,88;0;21,2;39,59;68,39;33,15;00:32:17;2,3;1,23;5,13;5,76;20,58;3,62;11;2;33;33;0;33;113,33;34,75;22,93;
DALLA BERNARDINA ;1364;42;0;87;76;205;3,81;16,64;0;25,66;23,39;75,59;15,12;00:32:17;1,71;1,88;6,4;5,58;14,99;0;7;3;20;35;0;35;18,89;29,28;17,46;
DEMARCUS ;1140;35;30;73;66;180;3,22;17,81;6,34;22;25,89;78,7;28,18;00:32:17;2,27;1,93;6,39;5,75;15,83;2,63;9;3;21;26;0;26;53,33;30,73;25,35;
DORATIOTTO ;1349;42;39;81;69;239;3,76;16,4;4,26;25,71;19,67;77,29;31,3;00:32:17;1,46;1,91;6,03;5,1;17,69;2,91;4;4;28;18;0;18;93,45;33,29;25,09;
EMERSON;1493;46;44;97;88;242;4,24;18,41;10,49;25,92;31,23;73,09;29,08;00:32:17;2,09;1,74;6,47;5,89;16,22;2,94;11;5;21;30;0;30;44,21;31,41;26,84;
GAGLIANO;1284;40;32;69;79;236;3,63;17,92;0;20,36;33,36;81;21,09;00:32:17;2,6;1,59;5,34;6,15;18,38;2,5;12;1;20;28;0;28;58,36;32,18;22,68;
GIANDONATO;1838;57;9;60;60;222;4,85;10,14;0;14,02;14,8;66,57;10,84;00:32:17;0,81;0,76;3,27;3,27;12,1;0,5;4;3;18;15;0;15;34,97;22,18;23,63;
LA ROSA ;1380;43;6;78;73;180;3,83;15,96;0;21,2;21,83;75,03;12,33;00:32:17;1,58;1,54;5,66;5,3;13,01;0,46;6;2;18;32;0;32;10,51;26,5;21,17;
LELLA ;1927;60;66;80;100;389;5,37;16,22;1,25;19,45;49,94;65,44;37,05;00:32:17;2,59;1,01;4,17;5,2;20,21;3,4;20;2;28;38;0;38;148,76;33,19;24,14;
PENNINGTON;2250;70;133;70;106;473;6,05;12,22;10,43;12,62;35,41;59,46;39,81;00:32:17;1,57;0,56;3,12;4,71;21;5,9;11;1;22;26;0;26;201,15;32,98;25,61;
PISANO;1126;35;8;63;63;167;3,16;17,08;0;19,06;20,71;80,29;19,68;00:32:17;1,84;1,69;5,61;5,58;14,87;0,72;7;5;21;24;0;24;48,56;28,93;21,2;
PITZALIS;1128;35;68;86;80;211;3,3;22,18;9,09;27,21;32,12;78,47;49,67;00:32:17;2,85;2,41;7,64;7,05;18,7;6,02;8;5;26;24;0;24;78,57;35,66;25,08;
VALLOCCHIA;1840;57;75;84;96;382;5,14;16,47;3,26;27,47;48,15;68,42;40,03;00:32:17;2,62;1,49;4,55;5,24;20,76;4,07;17;3;32;33;0;33;141,11;34,75;24,85;
