;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1245;54;96;85;77;272;5,23;24,56;3,27;33,34;29;0;24,06;00:22:56;2,33;2,69;6,82;6,13;21,82;7,77;11,16;9,58;32,37;36,74;0,05;36,74;79,1;38,32;0;
BIANCU;1413;62;99;101;98;361;6;25,91;2,71;40,22;36,01;0;30,83;00:22:56;2,55;2,85;7,15;6,95;25,57;6,99;11;13;37;31;0;31;88,85;43,24;0;
COCCO;1094;48;80;77;67;256;4,59;24,37;0;24,04;27,7;0;14,64;00:22:56;2,53;2,2;7,03;6,12;23,41;7,34;8;7;29;23;0;23;76,98;40,33;0;
DALLA BERNARDINA ;1202;52;32;74;66;177;4,96;22,26;0;30,14;23,09;0;15,16;00:22:56;1,92;2,51;6,19;5,47;14,74;2,67;9;6;25;35;0;35;22,8;28,94;0;
DORATIOTTO ;1401;61;54;76;59;232;5,55;17,4;0;29,19;14,93;0;15,99;00:22:56;1,07;2,08;5,44;4,21;16,58;3,87;3;6;34;31;0;31;50,77;30,23;0;
GOZZI;1001;44;109;65;52;230;4,11;21,65;0;29,43;15,49;0;16,88;00:22:56;1,55;2,94;6,46;5,17;22,96;10,86;6;12;32;27;0;27;95,12;39,19;0;
LA ROSA ;1253;55;98;75;61;263;5,15;21,73;0;34,91;20,36;0;23,01;00:22:56;1,62;2,79;5,95;4,84;20,99;7,85;7;12;31;34;0;34;70,4;36,96;0;
LELLA ;1340;58;93;90;90;293;5,69;25,76;0;32,88;34,95;0;22,12;00:22:56;2,61;2,45;6,7;6,7;21,89;6,96;13;6;31;42;0;42;89,36;38,27;0;
MANCA;1283;56;102;86;75;298;5,38;24,35;0;30,73;23,37;0;24,12;00:22:56;1,82;2,39;6,71;5,86;23,24;7,93;10;11;34;40;0;40;95,43;41,06;0;
MASTINO;1132;49;55;79;64;202;4,76;24,58;0;36,5;25,57;0;23,6;00:22:56;2,26;3,22;6,95;5,66;17,8;4,84;11;12;36;36;0;36;44,9;34,08;0;
MICELI;1195;52;58;64;50;281;4,84;20,07;0;27,5;13,78;0;14,07;00:22:56;1,15;2,3;5,32;4,16;23,5;4,89;4;7;26;29;0;29;58,45;39,55;0;
MURONI;1219;53;95;99;81;267;5,22;26,95;0;35,34;33,38;0;30,17;00:22:56;2,74;2,9;8,08;6,66;21,87;7,83;13;12;37;40;0;40;79,82;39,87;0;
OGUNSEYE;982;43;71;82;68;192;4,22;27,24;0;31,85;31,73;0;24,73;00:22:56;3,23;3,24;8,34;6,9;19,53;7,21;16;8;33;38;0;38;43,02;36,04;0;
PARIGI;1417;62;93;103;92;268;6,06;26,78;0;41,89;38,22;0;28,82;00:22:56;2,7;2,96;7,28;6,47;18,94;6,6;15;12;36;42;0;42;70,36;35,99;0;
PENNINGTON;1478;64;123;89;100;358;6,21;24,53;0;33,81;35,95;0;20,32;00:22:56;2,43;2,29;5,99;6,78;24,2;8,3;11;9;26;45;0;45;118,76;40,44;0;
PISANO;1204;53;132;73;73;237;5;23,14;10,06;23,48;32,45;0;24,47;00:22:56;2,7;1,95;6,06;6,04;19,68;10,93;13;7;25;38;0;38;101,17;33,7;0;
PITZALIS;1265;55;136;101;96;333;5,53;29,61;0;36,37;43,45;0;26,62;00:22:56;3,43;2,88;8;7,59;26,35;10,71;20;6;38;44;0;44;118,25;43,96;0;
VALLOCCHIA;1164;51;134;87;89;313;5,08;29,29;0;39,29;36,34;0;32,36;00:22:56;3,12;3,38;7,48;7,64;26,88;11,49;19;10;35;53;0;53;109,59;45,51;0;
VERDE;1303;57;199;103;99;344;5,61;27,59;49,28;38,48;36,51;0;48,07;00:22:56;2,8;2,95;7,89;7,59;26,4;15,31;13;13;34;33;1;33;113,57;44,05;0;
ZUGARO;1313;57;66;86;75;264;5,47;23,46;0;37,39;27,65;0;21,1;00:22:56;2,11;2,85;6,56;5,74;20,14;4,99;10;13;36;37;0;37;55,24;36,73;0;
