;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1035;177;795;29;11;640;15,14;10,34;0,59;9,72;0,94;0;12,29;00:05:50;0,09;0,94;2,8;1,1;61,76;76,69;0;2,93;11,36;0,93;0;0,93;599,01;73,9;0;
BELLODI ;1015;174;792;28;12;665;14,73;9,62;0;7,45;1,59;0;9,3;00:05:50;0,16;0,73;2,74;1,22;65,47;78;0;2;14;1;0;1;545,02;76,24;0;
BIANCU;1008;174;747;30;11;598;14,91;10,96;0;9,96;1,12;0;10,69;00:05:48;0,11;0,99;2,95;1,1;59,33;74,14;0;6;10;1;0;1;594,6;72,26;0;
CETER;1023;175;774;27;4;647;14,63;7,97;0;9,81;0,59;0;3,19;00:05:50;0,06;0,96;2,66;0,43;63,24;75,66;0;6;14;0;0;0;665,47;73,29;0;
COTALI;1098;188;896;27;12;733;16,02;10,21;0;8,02;1,46;0;6,93;00:05:50;0,13;0,73;2,47;1,13;66,73;81,58;0;2;12;1;0;1;514,75;77,8;0;
CUSUMANO;1043;178;802;29;13;621;15,4;11,45;0;10,23;1,52;0;18,53;00:05:50;0,15;0,98;2,8;1,29;59,55;76,85;0;1;10;2;0;2;693,65;72,8;0;
IOTTI;1023;175;751;23;9;657;14,59;7,71;0;6,26;0,86;0;2,1;00:05:50;0,08;0,61;2,22;0,87;64,25;73,4;0;3;7;0;0;0;602,42;73,49;0;
MURONI;1025;175;775;29;6;605;14,73;8,48;0;6,82;0;0;2,75;00:05:50;0;0,67;2,84;0,62;59;75,59;0;2;16;0;0;0;728,64;70,83;0;
OGUNSEYE;1002;172;776;39;16;620;14,88;12,06;8,25;15,02;1,74;0;31,34;00:05:50;0,17;1,5;3,85;1,59;61,87;77,44;0;2;12;1;0;1;503,09;74,92;0;
PENNINGTON;1101;188;888;28;16;683;16,33;12,05;0;9,16;1,54;0;19,87;00:05:50;0,14;0,83;2,54;1,44;62,06;80,67;0;3;10;3;0;3;519,51;75,44;0;
PINNA S.;1021;175;776;26;15;620;14,94;10,5;0;9,03;1,09;0;8,13;00:05:50;0,11;0,88;2,59;1,46;60,78;76,05;0;2;11;1;0;1;757,23;73,28;0;
PISANO;971;166;697;24;10;579;13,98;8,74;0;8,06;0,26;0;3,7;00:05:50;0,03;0,83;2,44;0,99;59,67;71,77;0;1;9;1;0;1;648,97;71,25;0;
PITZALIS;1017;174;738;33;10;574;15,08;11,73;0;13,02;0;0;16,88;00:05:50;0;1,28;3,26;0,97;56,44;72,6;0;3;7;0;0;0;609,03;70,61;0;
RAGATZU;1050;180;819;31;12;657;15,56;11,89;0;10,58;0,11;0;20,6;00:05:50;0,01;1,01;2,99;1,12;62,56;77,95;0;2;11;1;0;1;541,29;75,57;0;
VALLOCCHIA;1098;188;899;32;13;699;16,19;11,36;0;12,65;1,29;0;17,98;00:05:50;0,12;1,15;2,93;1,15;63,66;81,92;0;6;16;1;0;1;462,54;76,79;0;
