;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1195;76;215;75;48;343;6,95;18,89;2,01;26,63;9,68;0;20,68;00:15:49;0,81;2,22;6,28;4,04;28,64;17,95;1,08;6,33;30,25;11,33;0,08;11,33;158,99;44,72;0;
DEMARCUS ;1176;74;254;88;63;405;7,07;22,83;5,41;31,81;10,92;0;27,91;00:15:49;0,93;2,7;7,51;5,36;34,42;21,56;0;10;39;20;0;20;176,43;53,62;0;
IOTTI;1218;77;153;62;42;304;6,91;15,91;0;17,72;4,64;0;9,15;00:15:49;0,38;1,45;5,06;3,47;24,94;12,52;0;5;25;3;0;3;104,76;39,6;0;
LA ROSA ;1246;79;212;70;46;348;7,22;18,33;0;29,07;5,69;0;21,21;00:15:49;0,46;2,33;5,62;3,72;27,89;17;0;6;24;9;0;9;161,79;44,64;0;
LELLA ;1224;77;260;90;57;337;7,26;21,16;0;39,02;8,77;0;38,28;00:15:49;0,72;3,19;7,36;4,63;27,53;21,25;1;10;37;13;0;13;197,99;45,47;0;
MANCA;1276;81;292;97;74;410;7,62;22,07;0;31,31;21,56;0;30,19;00:15:49;1,69;2,45;7,57;5,78;32,15;22,85;5;8;39;23;0;23;183,24;48,98;0;
MASTINO;1155;73;206;65;46;318;6,65;17,75;14,01;25,4;5,11;0;25,14;00:15:49;0,44;2,2;5,64;4,01;27,53;17,84;0;7;29;11;1;11;144,79;42,97;0;
OGUNSEYE;1144;72;228;70;41;314;6,59;17,71;0;22,36;12,27;0;13,96;00:15:49;1,07;1,95;6,12;3,6;27,45;19,97;1;3;30;8;0;8;186,53;42;0;
PARIGI;1327;84;277;88;55;467;7,82;20,41;0;34,99;10,64;0;19,2;00:15:49;0,8;2,64;6,64;4,18;35,21;20,87;1;14;40;14;0;14;247,73;53,17;0;
PENNINGTON;1131;71;126;53;34;276;6,35;14,7;0;16,03;5,54;0;5,54;00:15:49;0,49;1,42;4,71;3,03;24,4;11,19;0;2;23;6;0;6;119,71;37,52;0;
PISANO;1145;72;204;73;40;323;6,65;18,59;0;22,71;9,2;0;20,6;00:15:49;0,8;1,98;6,39;3,53;28,16;17,83;2;1;28;13;0;13;137,7;44,03;0;
PITZALIS;1213;77;187;67;38;308;6,9;16,27;0;21,38;9,71;0;12,99;00:15:49;0,8;1,76;5,52;3,16;25,39;15,46;1;4;21;7;0;7;133,57;39,69;0;
VALLOCCHIA;1087;69;185;78;43;311;6,43;20,9;4,73;27,74;12,1;0;23,93;00:15:49;1,11;2,55;7,18;3,98;28,58;17,04;2;6;28;9;0;9;113,66;44,98;0;
