;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1752;55;199;122;100;366;5,22;22,71;19,87;46,14;32,83;0;41,31;00:31:43;1,88;2,58;6,9;5,69;20,98;11,86;8,21;9,57;38,86;33,21;1,64;33,21;126,01;35,8;0;
BIANCU;3073;87;228;217;175;621;8,28;22,66;5,66;85,1;48,48;0;53,27;00:35:14;1,58;2,77;7,07;5,68;20,22;7,43;10;21;63;46;1;46;177,31;36,2;0;
CETER;1554;50;333;133;115;444;5,06;30,13;28,88;58,13;41,79;0;83,47;00:30:56;2,69;3,74;8,57;7,42;28,59;21,41;16;16;36;39;3;39;203,63;47,93;0;
CUSUMANO;1201;38;37;76;65;135;3,59;20,75;0;31,38;19,35;0;14,18;00:31:15;1,61;2,61;6,32;5,4;11,25;3,1;5;3;21;22;0;22;32,57;23,2;0;
MARTINIELLO;1697;55;331;146;109;451;5,43;27,6;64,91;54,01;43,53;0;86,8;00:30:52;2,56;3,18;8,62;6,44;26,56;19,48;12;7;43;25;4;25;205,6;43,15;0;
MASTINO;1695;54;262;97;95;428;5,04;21,27;75,47;36,3;34,4;0;57,45;00:31:34;2,03;2,14;5,7;5,62;25,26;15,47;10;11;38;29;6;29;103,48;39,52;0;
MURONI;2343;73;49;185;136;357;6,97;24,11;1,34;80,32;47,04;0;23,6;00:32:18;2,01;3,43;7,88;5,79;15,24;2,07;14;21;85;62;0;62;42,35;30,18;0;
PENNINGTON;1679;53;171;90;87;348;4,96;20,04;0;35,51;23,9;0;26,09;00:31:25;1,42;2,11;5,38;5,15;20,71;10,2;4;7;29;23;0;23;134,76;34,38;0;
PINNA S.;1784;57;249;93;79;382;5,2;18,37;43,96;31,98;29,3;0;36,23;00:31:25;1,64;1,79;5,22;4,42;21,39;13,96;5;1;19;24;2;24;139,52;34,18;0;
PISANO;1590;51;177;78;75;300;4,64;18,43;18,73;27,18;23,08;0;26,8;00:31:25;1,45;1,71;4,9;4,7;18,88;11,15;8;3;23;21;2;21;117,03;31,26;0;
PITZALIS;1593;52;238;98;75;361;4,77;19,05;12,31;31,08;18,89;0;29,55;00:30:46;1,19;1,95;6,13;4,71;22,7;14,92;4;4;29;22;1;22;158,93;36,72;0;
RAGATZU;1481;45;261;90;81;333;4,15;19,91;8,18;23,52;20,44;0;37,51;00:33:06;1,38;1,59;6,1;5,44;22,46;17,65;4;4;21;30;1;30;150,99;37,21;0;
SENESI;1371;45;156;101;70;294;4,28;23,66;3,4;30,73;30,25;0;29,85;00:30:37;2,21;2,24;7,39;5,13;21,48;11,41;7;8;41;25;1;25;95,78;36,55;0;
TETTEH;1645;53;277;140;119;439;5,23;26,79;15,41;48,02;43,23;0;45,9;00:30:52;2,63;2,92;8,53;7,26;26,67;16,85;9;8;37;47;2;47;184,28;43,57;0;
VERGARA;1819;56;18;159;118;223;5,46;25,15;0;72,72;35,98;0;27,59;00:32:18;1,98;4;8,76;6,46;12,27;0,99;7;20;59;50;0;50;17,97;27,24;0;
