;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1616;49;234;81;70;380;4,52;18,3;25,66;26,72;22;0;34,93;00:32:47;1,33;1,65;4,99;4,29;22,84;13,75;6,41;5,76;21;21,82;0,71;21,82;146,06;36,19;0;
BIANCU;1954;60;462;109;94;604;5,54;20,04;19,14;38,69;30,09;0;46,58;00:32:47;1,54;1,98;5,6;4,81;30,91;23,65;10;9;34;35;0;35;324,07;45,59;0;
DALLA BERNARDINA ;1386;42;62;80;61;220;3,86;18,01;2,68;29,57;14,43;0;20,9;00:32:47;1,04;2,13;5,8;4,4;15,87;4,5;3;6;17;16;0;16;38,94;29,07;0;
DORATIOTTO ;1495;46;179;56;45;299;4,03;14,3;8,3;16,88;7,64;0;26,81;00:32:47;0,51;1,13;3,77;3,02;19,97;11,95;0;2;15;9;0;9;111,68;32,05;0;
GOZZI;1241;38;60;73;56;214;3,51;19,94;0;25,26;16,23;0;12,32;00:32:47;1,31;2,04;5,89;4,48;17,26;4,82;3;6;20;14;0;14;58,68;30,84;0;
LA ROSA ;1484;45;136;65;44;247;4,04;15,32;0;24,17;8,38;0;15,77;00:32:47;0,56;1,63;4,41;2,99;16,65;9,19;0;3;13;12;0;12;87,15;28,16;0;
LELLA ;1657;51;285;99;90;441;4,76;21,59;20,64;33,07;31,88;0;40,45;00:32:47;1,92;2;5,95;5,42;26,63;17,22;9;3;25;26;0;26;196,67;41,84;0;
MANCA;1552;47;150;53;44;345;4,18;14,11;8,31;15,49;12,05;0;10,73;00:32:47;0,78;1;3,43;2,84;22,21;9,68;4;5;13;16;0;16;110,74;34,07;0;
MASTINO;1573;48;325;103;92;445;4,61;24,25;107,61;36,73;36,69;0;82,24;00:32:47;2,33;2,33;6,54;5,83;28,27;20,63;9;11;29;34;4;34;165,97;43,75;0;
MICELI;1781;54;274;78;75;491;4,97;18,32;0;23,18;22,34;0;15,03;00:32:47;1,25;1,3;4,41;4,21;27,58;15,39;5;7;22;19;0;19;239,85;41,81;0;
MURONI;1919;59;299;100;75;516;5,38;18,69;1,36;35,98;25,43;0;40,19;00:32:47;1,32;1,87;5,22;3,91;26,88;15,58;8;9;35;25;0;25;237,95;41,9;0;
OGUNSEYE;1832;56;379;97;79;513;5,18;19,88;61,15;32,24;29,12;0;57,47;00:32:47;1,59;1,76;5,3;4,33;27,99;20,69;14;7;21;26;2;26;180,97;42,2;0;
PARIGI;1539;47;194;74;58;299;4,23;16,39;11,72;25,11;20,84;0;32,49;00:32:47;1,35;1,63;4,81;3,79;19,44;12,6;6;7;21;22;0;22;111,65;31,74;0;
PENNINGTON;1710;52;299;66;75;461;4,73;17,06;42,72;16,47;20,87;0;34,75;00:32:47;1,22;0,96;3,87;4,39;26,96;17,5;4;5;18;17;1;17;171,94;40,22;0;
PISANO;1505;46;79;96;75;254;4,28;20,39;0;31,58;24,14;0;24,69;00:32:47;1,6;2,1;6,39;4,97;16,86;5,24;10;8;27;24;0;24;65,34;31,05;0;
PITZALIS;1805;55;422;90;100;519;5,11;19,96;61,63;21,37;34,89;0;62,84;00:32:47;1,93;1,18;4,97;5,53;28,78;23,4;10;3;17;33;2;33;211,65;42,53;0;
VERDE;1269;39;32;41;28;129;3,34;11,61;7,68;12,54;7,13;0;9,36;00:32:47;0,56;0,99;3,24;2,2;10,13;2,56;2;2;11;8;0;8;15;18,53;0;
ZUGARO;1771;54;341;94;103;457;5,07;21,27;83,35;35,84;31,87;0;61,11;00:32:47;1,8;2,02;5,28;5,8;25,83;19,24;12;5;19;35;3;35;154,83;39,92;0;
