;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;590;97;30;51;50;135;9,84;31,04;0;20,46;19,37;0;11,08;00:06:05;3,21;3,4;8,54;8,31;22,41;4,97;6,44;4,33;17,67;21,89;0;21,89;28,75;39,68;0;
CALIGARA;514;86;9;27;30;67;8,05;21,09;0;9,74;8,31;0;1,8;00:05:59;1,62;1,89;5,2;5,85;12,99;1,74;2;3;10;7;0;7;8,95;23,42;0;
CUSUMANO;542;89;15;37;39;93;8,76;26,64;0;14,36;14,2;0;6,37;00:06:04;2,62;2,65;6,76;7,18;17,13;2,73;6;2;13;17;0;17;14,79;31,8;0;
DAMETTO;642;106;49;65;63;162;11,11;35,4;0;27,29;23,73;0;15,06;00:06:03;3,69;4,25;10,08;9,79;25,16;7,6;4;6;22;27;0;27;48,84;45,63;0;
MARTINIELLO;587;98;49;55;46;153;9,95;30,92;0;21,65;16,23;0;16,09;00:05:58;2,77;3,69;9,4;7,8;26,02;8,41;4;8;21;17;0;17;40,64;44,98;0;
MASTINO;591;93;53;67;70;172;10,34;44,15;0;29,58;34,35;0;19,01;00:06:22;5,82;5,01;11,32;11,85;29,16;8,99;14;8;24;37;0;37;48,04;50,46;0;
MURONI;604;99;16;53;46;137;10,09;31,97;0;22,03;19,71;0;8,49;00:06:06;3,26;3,65;8,69;7,61;22,75;2,68;12;2;16;23;0;23;16,17;41,26;0;
PITZALIS;672;110;33;58;60;161;11,21;31,99;0;23,11;26,4;0;16,8;00:06:07;3,93;3,44;8,63;8,94;23,88;4,88;9;3;17;27;0;27;31,66;41,91;0;
TETTEH;662;108;46;59;64;189;11,24;34,84;0;25,31;22,22;0;12,65;00:06:08;3,36;3,82;8,95;9,7;28,57;7,02;7;5;21;30;0;30;46,44;48,32;0;
VALLOCCHIA;497;83;3;39;30;80;7,83;22,33;0;11,11;9,18;0;3,46;00:06:00;1,85;2,24;7,79;6,07;16,01;0,64;0;2;15;12;0;12;3,18;29,38;0;
