;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1298;58;4;185;157;404;6,4;42,19;0;86,44;77,99;72,43;75,41;00:22:17;6,01;6,66;14,28;12,12;31,13;0,3;33,86;31,93;82,5;69,43;0;69,43;137,9;57,21;19,36;
ARBOLEDA;1164;52;0;178;169;386;5,95;48,63;0;82,49;91,65;75,16;66,99;00:22:31;7,88;7,09;15,27;14,52;33,21;0;44;37;89;79;0;79;126,35;59,73;18,59;
BOCCIA;1490;67;15;215;171;476;7,52;44,09;0;107,99;95,85;68,64;108,68;00:22:06;6,43;7,25;14,44;11,46;31,93;1,04;43;36;89;74;0;74;227,94;58,25;20,01;
CHIERICO;1285;57;4;198;140;378;6,31;42,19;0;94,28;73,04;73,86;94,37;00:22:25;5,68;7,34;15,43;10,92;29,39;0,32;31;37;90;60;0;60;165,47;57,68;19,43;
DEMARCUS ;1161;52;7;187;162;391;6,01;49,72;0;90,77;73,16;75,68;94,51;00:22:24;6,3;7,82;16,1;13,96;33,68;0,64;33;32;78;68;0;68;178,84;61,68;19,51;
EMERSON;1503;67;8;216;177;479;7,32;40,14;0;102,69;84,92;70,48;92,27;00:22:16;5,65;6,83;14,34;11,77;31,9;0,53;33;42;92;76;0;76;219,94;57,59;20,11;
LA ROSA ;1326;59;1;170;146;425;6,3;36,99;0;66,36;76,7;71,08;37,57;00:22:19;5,78;5;12,79;10,99;32,01;0,1;35;21;77;63;0;63;86,3;55,55;19,38;
LELLA ;1368;62;4;224;164;471;6,95;45,38;0;105,6;94,42;69,77;100,75;00:22:08;6,9;7,72;16,34;11,98;34,41;0,32;40;31;90;73;0;73;226,57;61,47;19,93;
MANCINI;1233;56;0;172;161;375;6,08;40,88;0;82,04;69,5;73,43;68,46;00:22:06;5,64;6,66;13,92;13,1;30,39;0;35;34;84;77;0;77;87,4;56,62;18,36;
OCCHIONI;1284;57;4;180;160;388;6,2;40,3;0;85,39;69,61;72,71;70,11;00:22:29;5,42;6,65;13,99;12,44;30,21;0,3;30;33;86;71;0;71;134,01;56,45;20,16;
PALESI;1303;59;1;161;153;403;6,4;40,2;0;75,78;77,42;72,44;56,48;00:22:06;5,94;5,81;12,38;11,76;30,9;0,08;43;28;72;71;0;71;60,33;55,85;19,29;
PINNA S.;1285;58;2;175;143;355;6,4;43,76;0;87,83;78,19;72,34;73,74;00:22:20;6,08;6,83;13,63;11,13;27,63;0,18;30;31;77;68;0;68;92,28;54,09;19,58;
RAGATZU;1204;54;8;186;149;389;6,03;44,94;0;90,82;72,55;73,35;87,02;00:22:23;6,03;7,54;15,44;12,4;32,33;0,67;26;34;77;63;0;63;163,92;59,11;20,06;
TRAVAGLINI;1326;60;0;171;165;391;6,41;38,82;0;75,16;79,35;71,25;59,4;00:22:14;5,98;5,67;12,92;12,41;29,49;0;31;23;76;76;0;76;97,95;53,85;18,71;
UDHO;1245;56;0;161;135;352;5,83;34,55;0;62,99;55,56;73,81;45,38;00:22:13;4,46;5,06;12,96;10,87;28,26;0;20;28;78;53;0;53;63,26;52,91;17,91;
