;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;521;61;34;16;11;48;5,2;10,75;1,06;4,16;2,8;0;2,62;00:08:35;0,53;0,8;3,04;2,13;9,1;6,54;0,22;0,78;3,22;4,22;0;4,22;16,37;15,28;0;
DALLA BERNARDINA ;578;67;37;18;14;57;5,79;11,94;2,03;4,41;4,62;0;3,73;00:08:38;0,8;0,76;3,2;2,37;9,82;6,33;1;1;5;5;0;5;13,51;17,12;0;
DEMARCUS ;434;53;31;10;7;40;4,47;8,78;0;3,59;0,51;0;3,36;00:08:10;0,12;0,83;2,38;1,54;9,17;7,17;0;1;2;4;0;4;11,76;15,88;0;
LA ROSA ;504;58;37;18;10;47;5,02;11,3;0;4,17;3,96;0;1,95;00:08:38;0,79;0,83;3,48;1,97;9,25;7,28;0;1;5;5;0;5;14,19;15,14;0;
MASTINO;550;64;40;16;16;54;5,49;11,44;7,48;4,74;4,83;0;6,23;00:08:38;0,88;0,86;2,86;2,84;9,74;7,2;0;1;3;7;0;7;10,32;15,94;0;
MICELI;503;58;29;18;13;44;5,06;12,19;0;6,07;2,87;0;1,63;00:08:38;0,57;1,21;3,67;2,58;8,81;5,77;0;1;3;4;0;4;21,58;15,14;0;
MURONI;516;60;34;16;11;46;5,08;9,9;0;4,2;1,78;0;3,01;00:08:38;0,35;0,81;3,13;2,06;8,89;6,5;0;0;4;3;0;3;10,51;15;0;
PISANO;481;56;30;15;8;40;4,75;10,35;0;2,54;1,91;0;2,22;00:08:38;0,4;0,53;3,06;1,61;8,38;6,28;0;1;3;2;0;2;10,07;13,63;0;
PITZALIS;578;67;37;20;16;53;5,78;11,69;0;4,76;3,13;0;1,14;00:08:38;0,54;0,82;3,39;2,68;9,21;6,38;1;1;3;7;0;7;23,14;15,95;0;
ZUGARO;547;63;33;12;8;47;5,34;9,02;0;2,97;1,55;0;0,3;00:08:38;0,28;0,54;2,18;1,48;8,62;5,99;0;0;1;1;0;1;32,22;13,79;0;
