;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2531;101;290;130;121;571;9,35;19,91;33,27;44,7;41,56;0;55,02;00:25:08;1,64;1,77;5,12;4,78;22,41;11,43;12,82;7,45;35,91;42,09;1;42,09;175,04;36,35;0;
BELLODI ;2512;100;115;84;75;397;8,84;14,15;7,53;27,98;19,2;0;12,31;00:25:07;0,76;1,11;3,35;2,97;15,8;4,56;5;1;19;22;0;22;78,03;26,37;0;
BIANCU;2669;107;369;151;157;704;10,08;22,15;6,9;50,54;53,76;0;55,04;00:25:02;2,01;1,89;5,64;5,9;26,38;13,83;17;4;37;53;0;53;254,15;41,41;0;
CETER;2302;92;328;125;105;480;8,52;20,08;62,1;44,5;34,94;0;80,82;00:25:07;1,52;1,93;5,43;4,55;20,86;14,23;6;10;41;24;2;24;167,18;34,91;0;
COTALI;2590;103;378;139;121;599;9,62;20,51;67,85;52,15;43,22;0;83,52;00:25:07;1,67;2,01;5,37;4,69;23,13;14,6;12;9;42;39;2;39;159,82;37,28;0;
IOTTI;2449;97;195;151;127;517;9,12;20,92;37,8;47,97;41,8;0;42,02;00:25:07;1,71;1,96;6,16;5,19;21,11;7,98;10;6;37;45;2;45;121,89;35,52;0;
MURONI;2801;111;308;142;124;761;10,23;19,48;9,01;51,07;44,52;0;42,83;00:25:18;1,59;1,82;5,06;4,44;27,18;10,98;17;10;46;58;0;58;235,18;42,29;0;
OGUNSEYE;2425;97;280;129;118;523;9,02;20,74;41,03;45,06;36,68;0;64,42;00:25:07;1,51;1,86;5,34;4,86;21,55;11,53;9;8;28;38;1;38;153,65;35,41;0;
PENNINGTON;2810;112;362;121;127;663;10,3;18,97;36,96;39,81;44,15;0;58,08;00:25:07;1,57;1,42;4,3;4,52;23,61;12,88;15;10;37;40;2;40;194,7;37,36;0;
PINNA S.;2269;90;231;98;92;418;8,16;16,71;23,96;30,74;30,45;0;36,13;00:25:07;1,34;1,36;4,33;4,05;18,43;10,17;9;2;24;32;1;32;167,3;30,35;0;
PITZALIS;2375;94;306;140;141;535;8,93;23;63,08;53,73;52,59;0;77,98;00:25:18;2,21;2,26;5,91;5,92;22,51;12,88;17;11;40;47;1;47;156,08;37,39;0;
RAGATZU;2644;106;319;145;147;685;10,03;22,35;9,79;48,14;55,79;0;52,06;00:24:58;2,11;1,82;5,48;5,54;25,91;12,05;24;11;44;65;0;65;237,41;41,53;0;
