;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2176;56;53;140;136;435;5,2;18,92;5,52;42,36;47,44;67,56;44,24;00:38:39;2,13;1,9;6,3;6,12;19,33;2,31;13,21;7,79;44,64;45,93;0,21;45,93;133,08;34,78;23,89;
ARBOLEDA;2231;58;77;151;166;474;5,47;22,48;5,73;48,51;69,89;66,04;67,07;00:38:39;3,13;2,17;6,75;7,42;21,24;3,46;17;9;37;63;0;63;129,49;38,03;25,99;
BELLONI ;2622;68;111;176;179;653;6,33;20,64;15,81;46,84;60,14;64,09;57,97;00:38:39;2,29;1,79;6,72;6,83;24,9;4,24;12;8;58;61;1;61;241,52;41,63;27,53;
COCCO;1828;47;23;114;110;326;4,3;17,48;0;35,39;30,93;72,04;23,52;00:38:39;1,69;1,94;6,25;6,03;17,84;1,27;7;3;30;27;0;27;110,67;33,15;20,74;
DEMARCUS ;2508;65;93;223;206;663;6,37;26,81;16,04;81,27;83,03;64,43;94,04;00:38:39;3,31;3,24;8,89;8,21;26,43;3,7;29;19;73;70;1;70;251,9;46,19;26,53;
EMERSON;2006;52;40;105;112;307;4,68;16,53;4,52;26,15;44,2;68,11;30,02;00:38:39;2,2;1,3;5,23;5,59;15,28;2;16;4;36;41;0;41;66,49;28,27;25,84;
GIANDONATO;1386;36;1;42;41;86;3,02;8,84;0;11,09;8,15;79,16;5,95;00:38:39;0,59;0,8;3,05;2,99;6,24;0,07;1;0;12;13;0;13;10,47;13,21;19,11;
LA ROSA ;2276;59;75;123;105;466;5,24;15,1;7,01;32,72;27,18;65,77;33,99;00:38:39;1,19;1,44;5,42;4,62;20,49;3,31;6;2;41;33;0;33;166,59;35,04;25,32;
LELLA ;2107;54;32;164;149;424;5,22;23,76;0;54,12;63,96;69,43;57,01;00:38:39;3,04;2,57;7,81;7,05;20,12;1,52;21;12;52;55;0;55;124;38,64;23,69;
OCCHIONI;2268;59;9;148;141;456;5,41;19,26;0;49,97;44,39;65,98;31,42;00:38:39;1,96;2,2;6,51;6,2;20,11;0,38;11;15;59;52;0;52;99,42;37,07;19,77;
PALESI;2104;54;35;147;134;400;5,07;20,39;0,7;40,72;48,12;67,6;43,24;00:38:39;2,29;1,93;6,99;6,35;18,99;1,67;19;7;47;45;0;45;122,05;35,31;24,27;
RAGATZU;1808;47;29;95;103;267;4,24;17,13;0;30,44;35,81;71,48;25,67;00:38:39;1,98;1,68;5,27;5,71;14,77;1,59;10;8;32;37;0;37;57,89;28,36;23,04;
RENAULT ;2536;66;82;162;158;603;6,04;18,92;0;46,44;48,39;62,54;40,2;00:38:39;1,91;1,83;6,38;6,21;23,8;3,23;12;4;42;58;0;58;190,57;40,26;22,94;
TRAVAGLINI;2372;61;95;163;151;553;5,66;19,22;27,46;49,26;39,83;65,02;62,52;00:38:39;1,68;2,08;6,88;6,35;23,33;4,02;6;9;60;39;1;39;170,86;40,39;27,48;
UDHO;2410;62;44;145;147;412;5,71;18,29;0;40,17;60,19;64,08;46,76;00:38:39;2,5;1,67;6,01;6,1;17,11;1,83;18;9;46;49;0;49;121,16;31,34;22,14;
