;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3344;103;161;178;171;694;9,27;15,9;37,08;54,86;59,2;37,58;83,7;00:32:24;1,75;1,62;5,29;5,08;20,48;4,73;14,07;9,2;49,2;50,4;0,73;50,4;231,81;35,22;27,66;
ARBOLEDA;3361;104;143;241;236;826;9,8;22,09;18,43;80,68;89,6;39,82;104,19;00:32:24;2,67;2,4;7,16;7,02;24,58;4,25;27;16;69;70;0;70;263,63;42,3;27,17;
BIANCU;3361;104;133;185;178;708;9,32;16,04;15,42;49,17;49,77;38,57;75,25;00:32:24;1,48;1,46;5,51;5,29;21,06;3,96;5;8;41;51;0;51;235,19;36,52;28,83;
BOCCIA;3799;117;302;238;218;950;10,68;17,72;50,93;79,2;77,22;32,06;128,49;00:32:24;2,03;2,08;6,26;5,75;25,01;7,94;20;16;66;71;0;71;368,61;41,72;26,79;
CHIERICO;3548;109;235;212;206;822;10,04;18,46;58,49;77,64;83,56;34,46;135,02;00:32:24;2,35;2,19;5,96;5,8;23,17;6,63;23;12;57;56;1;56;287,01;39,68;28,92;
DEMARCUS ;3523;109;280;206;204;931;10,03;19,13;62,51;69,13;83,93;38,64;118,48;00:32:24;2,38;1,96;5,85;5,8;26,42;7,95;21;14;57;66;1;66;379,74;42,78;29,3;
EMERSON;3074;95;30;103;97;410;8,03;9,42;0;28,41;29,54;39,64;22,63;00:32:24;0,96;0,92;3,34;3,16;13,34;0,97;5;3;35;35;0;35;80,2;23,87;22,83;
GIANDONATO;3179;98;28;119;115;450;8,41;10,73;0;25,04;29,05;35;25,03;00:32:24;0,91;0,79;3,74;3,62;14,17;0,87;8;3;28;33;0;33;106,98;25,32;21,17;
LA ROSA ;3414;105;58;112;94;568;8,93;9,57;6,47;26,92;18,85;35,06;25,54;00:32:24;0,55;0,79;3,27;2,74;16,63;1,69;3;2;26;15;0;15;118,82;28,18;25,74;
LELLA ;3548;110;81;200;195;758;9,98;17,76;7,33;73,47;64,64;33,71;72,82;00:32:24;1,82;2,07;5,65;5,49;21,38;2,29;15;15;61;58;0;58;244,81;37,57;24,85;
PALESI;3202;99;209;159;164;662;8,79;14,9;69,88;33,4;59,58;42,32;87,93;00:32:24;1,86;1,04;4,96;5,12;20,66;6,53;14;1;48;47;2;47;202,56;34,46;31,11;
PISANO;2852;88;110;135;136;455;7,77;14,04;34,96;34,86;48,07;43,57;64,02;00:32:24;1,69;1,22;4,75;4,76;15,96;3,86;12;7;41;46;1;46;163,1;28,63;30,11;
RAGATZU;2804;87;95;150;140;468;7,69;14,89;38,7;39,17;54,11;42,87;69,26;00:32:24;1,93;1,4;5,36;4,99;16,71;3,4;15;6;37;51;1;51;148,81;30,6;28,42;
RENAULT ;3807;117;239;243;247;904;10,94;20,31;58,64;76,76;84,51;29,73;130,25;00:32:24;2,22;2,02;6,39;6,49;23,74;6,29;20;13;68;72;2;72;343,23;40,75;29,72;
TRAVAGLINI;3630;112;239;188;187;896;10,1;16,45;62,35;61,9;60,72;35,92;85,11;00:32:24;1,67;1,71;5,18;5,16;24,7;6,57;11;11;49;45;1;45;349,42;40,67;30,15;
UDHO;3066;95;239;181;154;602;8,57;16,92;72,09;67,2;54,82;42,3;111,46;00:32:23;1,79;2,19;5,9;5,02;19,64;7,78;12;11;55;40;2;40;185,03;35,31;29,74;
