;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;617;68;56;44;40;134;6,54;23,29;4,91;15,05;13,87;0;12,87;00:09:07;2,04;2,3;6,72;6,08;19,47;7,69;3,68;3,42;14,37;16,16;0,11;16,16;36,81;33,54;0;
BIANCU;807;88;112;64;65;211;8,86;29,38;0,67;28,26;20,18;0;23,27;00:09:07;2,5;3,5;7,97;8,03;26,19;13,86;3;8;21;24;0;24;68,33;44,7;0;
DALLA BERNARDINA ;856;94;43;48;50;191;8,85;21,82;0;12,93;15,89;0;5,69;00:09:07;1,86;1,51;5,66;5,81;22,3;5,05;3;2;11;18;0;18;40,98;37,12;0;
DEMARCUS ;875;96;108;76;75;278;9,95;33,96;13,47;28,85;26,7;0;28,16;00:09:07;3,05;3,3;8,65;8,62;31,78;12,3;9;7;23;27;0;27;74,56;52,25;0;
DORATIOTTO ;617;68;17;27;21;78;6,05;15,63;0;8,59;4,16;0;3,65;00:09:07;0,68;1,39;4,32;3,46;12,63;2,75;0;1;7;3;0;3;16,97;23,44;0;
GOZZI;612;67;28;50;41;104;6,44;24,14;0;16,84;12,12;0;7,37;00:09:07;1,98;2,75;8,19;6,76;16,97;4,58;7;2;15;18;0;18;28,03;30,4;0;
LA ROSA ;606;66;9;47;35;78;6,32;22,89;0;15,73;12,13;0;3,76;00:09:07;2;2,6;7,69;5,76;12,91;1,43;2;3;15;13;0;13;8,69;25,76;0;
LELLA ;851;93;163;74;74;259;9,51;31,8;18,81;25,3;29,61;0;42,69;00:09:07;3,48;2,97;8,74;8,66;30,44;19,18;9;7;21;29;0;29;84,43;48,91;0;
MANCA;784;86;102;53;59;198;8,42;26,68;0;19,08;23,15;0;10,81;00:09:07;2,95;2,44;6,78;7,56;25,21;13,03;7;3;24;27;0;27;90,19;41,03;0;
MASTINO;301;33;0;15;10;24;2,94;15,04;0;7,17;2,68;0;1,95;00:09:07;0,89;2,38;4,91;3,42;7,95;0;0;4;7;4;0;4;0;17,67;0;
MICELI;193;21;0;7;7;15;1,86;13,6;0;1,15;1,72;0;0;00:09:07;0,89;0,6;3,4;3,49;7,8;0;0;0;1;2;0;2;0;14,19;0;
MURONI;525;58;6;37;32;77;5,48;23,02;0;11,43;9,78;0;3,12;00:09:07;1,86;2,18;7,12;6,18;14,6;1,19;0;2;14;12;0;12;6,25;28,29;0;
OGUNSEYE;514;56;56;26;27;93;5,15;18,16;12,44;7,95;9,1;0;10,67;00:09:07;1,77;1,55;4,98;5,2;18,06;10,97;3;3;7;13;0;13;25,5;29,1;0;
PARIGI;750;82;100;76;64;201;8,5;33,6;0;28,8;27,05;0;27,9;00:09:07;3,61;3,84;10,13;8,57;26,85;13,31;9;5;24;27;0;27;77,1;45,65;0;
PENNINGTON;927;102;63;53;56;210;9,62;22,35;0;15,09;18,69;0;9,53;00:09:07;2,02;1,63;5,69;6,05;22,69;6,82;3;4;12;19;0;19;59,26;37,48;0;
PISANO;350;38;6;24;19;35;3,56;19,84;0;6,95;6,69;0;1,48;00:09:07;1,91;1,99;6,96;5,49;10,04;1,84;3;1;6;10;0;10;6,43;20,3;0;
PITZALIS;540;59;23;29;20;70;5,34;16,63;1,34;9,46;7,54;0;6,17;00:09:07;1,4;1,75;5,34;3,72;12,91;4,24;1;3;14;10;0;10;9,89;23,76;0;
VALLOCCHIA;808;89;125;73;69;239;8,98;31,14;9,65;24,27;22,28;0;28,11;00:09:07;2,76;3,01;9,01;8,6;29,65;15,46;5;6;35;32;0;32;63,14;48,33;0;
VERDE;483;53;94;35;31;136;5,14;25,45;36,85;11,66;10,69;0;27,99;00:09:07;2,21;2,41;7,35;6,44;28,17;19,5;5;2;12;13;2;13;37,44;44,7;0;
ZUGARO;331;36;2;15;12;42;3,3;17,41;0;6,41;3,38;0;2,27;00:09:07;1,02;1,94;4,68;3,63;12,67;0,68;1;2;4;6;0;6;2,26;24,25;0;
