;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1450;84;125;117;104;327;8,31;27,33;8,77;44,93;37,06;0;37,93;00:17:13;2,53;3,09;8,04;7,08;22,17;8,35;11;9,64;34,07;37,5;0,29;37,5;86,03;38,8;0;
BIANCU;1491;87;59;113;98;294;8,44;25,91;0;47,93;30,91;0;25,49;00:17:13;2,07;3,21;7,57;6,6;19,73;3,94;9;9;31;31;0;31;45,92;36,27;0;
DALLA BERNARDINA ;1470;85;48;96;87;282;8,17;23,56;0;34,26;30,08;0;13,67;00:17:13;2,05;2,33;6,5;5,94;19,21;3,3;5;6;25;27;0;27;45,63;33,5;0;
DEMARCUS ;1718;100;281;185;173;544;10,58;37,05;28,22;72,59;67,43;0;71,86;00:17:13;3,93;4,23;10,76;10,08;31,66;16,34;24;19;63;61;1;61;188,69;52,11;0;
LA ROSA ;1396;81;38;98;81;234;7,71;22,85;0;30,65;24,71;0;14,98;00:17:13;1,77;2,2;6,99;5,81;16,79;2,74;3;3;23;29;0;29;37,06;30,75;0;
LELLA ;1033;60;44;80;67;171;5,81;25,2;9,09;33,94;22,49;0;17,32;00:17:13;2,18;3,28;7,71;6,44;16,55;4,24;6;4;28;27;0;27;28,63;31,46;0;
MANCA;1329;77;21;98;86;249;7,48;25,26;0;33,57;29,53;0;17,32;00:17:13;2,22;2,53;7,34;6,49;18,71;1,61;10;8;23;38;0;38;12,66;34,01;0;
MASTINO;1343;78;100;104;94;305;7,61;26,04;0;35,77;35,56;0;31,06;00:17:13;2,65;2,66;7,76;7,03;22,67;7,43;9;9;32;28;0;28;71,05;38,82;0;
MICELI;1687;98;49;114;111;399;9,49;25,11;0;42,52;36,18;0;17,94;00:17:13;2,14;2,52;6,77;6,59;23,66;2,93;7;8;34;45;0;45;49,47;39,9;0;
MURONI;1459;85;49;110;89;290;8,14;24,11;0;42,18;23,38;0;21,98;00:17:13;1,6;2,89;7,53;6,08;19,9;3,38;7;8;34;29;0;29;49,26;36,01;0;
OGUNSEYE;1385;80;127;132;107;310;8,16;31,07;2,74;50,88;44,33;0;45,13;00:17:13;3,2;3,67;9,55;7,74;22,34;9,15;17;10;42;36;0;36;80,02;40,33;0;
PARIGI;1539;89;291;135;134;441;9,05;30,83;25,05;58,22;58,38;0;79,89;00:17:13;3,79;3,78;8,75;8,7;28,68;18,9;24;10;35;45;1;45;187,58;46,41;0;
PISANO;1376;80;269;128;107;338;8,08;30,57;23,66;51,54;44,87;0;82,43;00:17:13;3,26;3,75;9,29;7,8;24,56;19,53;15;18;40;51;1;51;140,44;42,57;0;
VERDE;1705;99;263;143;130;485;9,84;28,37;14,03;49,5;41,23;0;50,35;00:17:13;2,42;2,9;8,39;7,63;28,43;15,41;10;8;34;52;0;52;207,45;47,11;0;
ZUGARO;1370;80;110;105;84;239;7,79;26,62;20,06;45,46;29,77;0;41,55;00:17:13;2,17;3,32;7,69;6,14;17,45;8,01;8;15;33;26;1;26;60,53;33,97;0;
