;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1574;43;112;95;71;240;3,99;18,67;3,18;34,47;24,04;0;22,27;00:36:20;1,5;2,14;5,93;4,38;14,68;6,95;7,4;10,7;42,6;31;0;31;84,54;26,53;0;
BELLONI ;751;23;0;23;15;22;1,96;9,43;0;6,81;4,1;0;0,38;00:32:26;0,55;0,91;3,04;2,04;2,95;0;1;1;8;3;0;3;0;6,6;0;
DEMARCUS ;1282;40;120;86;66;227;3,66;19,69;0;31,08;17,83;0;22,93;00:32:26;1,39;2,42;6,69;5,13;17,71;9,34;4;9;48;26;0;26;75,38;31,25;0;
DORATIOTTO ;1706;53;90;106;69;292;4,8;17,91;0;38,08;15,04;0;15,04;00:32:26;0,88;2,23;6,2;4,07;17,13;5,25;4;11;52;27;0;27;89,53;30,5;0;
LELLA ;1335;41;109;80;54;194;3,76;18,08;0;27,29;19,03;0;19,05;00:32:26;1,43;2,04;5,99;4,02;14,54;8,14;6;9;27;22;0;22;92,76;26,36;0;
MARTINIELLO;1351;42;96;99;70;215;3,97;23,18;0;39;30,79;0;27,4;00:32:26;2,28;2,89;7,33;5,2;15,91;7,1;9;16;46;36;0;36;71,62;29,94;0;
MURONI;3440;48;134;214;151;524;4,45;19,32;0;79,27;54,54;0;23,74;01:11:21;1,59;2,3;6,21;4,38;15,23;3,89;17;21;107;89;0;89;115,73;27,71;0;
OGUNSEYE;1297;40;105;73;53;171;3,62;17,19;0;26,92;19,47;0;18,04;00:32:26;1,5;2,08;5,63;4,06;13,2;8,11;6;12;30;24;0;24;85,86;24,26;0;
PARIGI;1608;50;132;109;94;285;4,72;22,96;0;44,44;31,58;0;27,56;00:32:26;1,96;2,76;6,8;5,87;17,73;8,2;10;15;49;39;0;39;105,57;31,76;0;
PENNINGTON;1678;52;163;80;72;246;4,71;17,59;3,37;26,36;24,38;0;28,13;00:32:26;1,45;1,57;4,79;4,26;14,64;9,73;9;8;29;20;0;20;101,78;25,54;0;
VALLOCCHIA;1296;40;174;81;62;221;3,73;20,62;28,47;25,42;23,59;0;40,41;00:32:26;1,82;1,96;6,24;4,78;17,08;13,45;8;5;30;24;0;24;107,17;29,94;0;
