;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;411;51;124;39;39;138;5,09;29,81;15,3;18,47;16,92;78,66;44,13;00:08:06;4,17;4,51;9,6;9,55;33,79;30,27;5,59;7,47;9,65;8,59;0;8,59;50,41;53,6;25,19;
ALTARE ;453;56;147;39;46;155;5,64;30,49;38,51;21,15;17,16;78,05;55,22;00:08:06;3,78;4,67;8,66;10,05;34,21;32,41;4;9;9;7;0;7;40,66;53,85;25,88;
ARBOLEDA;362;45;124;38;44;135;4,78;38,13;17,79;21,44;18,67;80,95;47,31;00:08:06;5,15;5,92;10,35;12,06;37,15;34,09;4;10;8;9;0;9;47,42;59,4;26,09;
BELLONI ;403;50;122;34;37;136;4,97;29,38;0;21,99;23,92;78,9;36;00:08:06;5,94;5,46;8,39;9,07;33,64;30,25;8;8;9;9;0;9;59,4;52,52;23,78;
CADILI;376;46;131;36;37;143;4,78;33,28;7,84;18,33;19,46;82,02;42,05;00:08:06;5,17;4,87;9,59;9,95;38,04;34,8;7;8;10;9;0;9;49,03;58,28;24,56;
COCCO;388;48;106;32;40;128;4,59;24,06;0;13,57;7,59;78,21;30,71;00:08:06;1,96;3,5;8,22;10,24;33;27,39;3;5;11;7;0;7;62,89;52,66;23,43;
DALLA BERNARDINA ;436;54;123;33;32;129;5,15;23,85;25,4;17,59;11,9;74,16;38,31;00:08:06;2,73;4,03;7,46;7,34;29,63;28,22;4;9;8;8;0;8;48,26;49,03;26,1;
DEMARCUS ;356;44;129;44;44;147;4,61;35,8;16,4;15,37;26,96;81,06;47,77;00:08:06;7,57;4,32;12,31;12,33;41,17;36,24;8;6;12;10;0;10;39,45;59,62;25,15;
DORATIOTTO ;386;48;134;44;37;133;4,86;32,06;20,15;19,31;12,93;81,09;57,23;00:08:06;3,35;5,01;11,3;9,68;34,56;34,78;4;8;8;9;0;9;39,47;56,38;25,94;
EMERSON;468;58;143;46;40;152;5,68;27,21;15,92;18,79;17,08;76,15;50,66;00:08:06;3,65;4,02;9,85;8,64;32,51;30,52;4;8;9;9;0;9;41,49;51,56;24,89;
GAGLIANO;400;49;128;39;46;145;5,1;33,89;18,57;14,81;23,62;82,4;52,74;00:08:06;5,91;3,71;9,87;11,44;36,32;32,05;10;8;8;9;0;9;40,18;56,17;25,47;
GIANDONATO;390;48;94;34;30;119;4,62;23,96;0;17,21;6,95;79,11;28,01;00:08:06;1,78;4,41;8,65;7,59;30,51;24,03;3;7;10;6;0;6;60,68;49;22,82;
LA ROSA ;478;59;115;40;31;136;5,69;24,69;3,82;19,52;8,86;75,94;38,61;00:08:06;1,85;4,08;8,26;6,47;28,35;23,96;7;7;11;9;0;9;69,53;48,66;24,95;
LELLA ;415;51;129;48;45;154;5,24;32,31;16,39;18,81;26,87;77,7;47,94;00:08:06;6,47;4,53;11,56;10,75;37,04;31,02;7;8;9;10;0;10;39,96;54,95;25,72;
MARIGOSU;430;53;140;49;45;149;5,69;38,61;54,06;23,73;25,37;78,32;59,48;00:08:06;5,9;5,52;11,46;10,57;34,66;32,54;9;8;10;11;0;11;38,7;55,64;27,85;
PENNINGTON;408;50;101;34;35;127;4,85;24,32;5,47;13,76;13,12;77,35;33,05;00:08:06;3,21;3,37;8,36;8,47;31,11;24,68;4;5;9;7;0;7;71,11;50,64;24,84;
PISANO;426;53;114;39;33;122;5,05;24,14;5,26;17,78;8,28;79,57;41,6;00:08:06;1,94;4,17;9,21;7,75;28,66;26,74;4;6;11;8;0;8;58,1;49,23;25,14;
PITZALIS;414;51;128;40;41;141;5,16;30,61;14,6;20,85;18,88;76,25;43,6;00:08:06;4,56;5,04;9,63;9,95;33,96;30,81;5;7;12;9;0;9;50,7;53,68;25,66;
