;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;776;134;40;35;34;203;11,84;13,95;5,14;8,74;10,2;22,77;14,35;00:05:47;1,3;1,13;4,54;4,41;25,53;4,99;2,25;1,62;9,25;9,69;0,06;9,69;77,75;40,42;23,35;
BOCCIA;875;151;98;43;43;304;13,32;14;7,76;9,31;12,13;22,01;18,5;00:05:47;1,39;1,06;4,93;4,86;34,68;11,21;2;2;12;12;0;12;135,8;50,26;25,17;
BRIGNANI;838;146;32;23;23;224;12,28;9,06;0;2,57;5,41;16,57;4,82;00:05:45;0,65;0,31;2,72;2,69;26,78;3,79;1;0;2;8;0;8;75,88;40,24;23,93;
CHIERICO;831;144;34;41;38;233;13,04;16,6;0;11,73;14,6;18,12;18,47;00:05:45;1,76;1,41;4,92;4,57;28,1;4,13;5;2;8;11;0;11;138,51;43,62;22,59;
DEMARCUS ;691;120;19;32;37;163;10,78;16,25;8,93;8,36;11,59;28,57;15,98;00:05:45;1,68;1,21;4,69;5,38;23,67;2,74;1;2;8;9;0;9;61,95;39,77;27,68;
EMERSON;685;118;87;30;29;160;10,22;11,82;42,12;3,55;7,56;27;27,48;00:05:47;1,1;0,52;4,31;4,19;23,4;12,74;1;0;6;7;1;7;49,73;36,3;29,46;
GIANDONATO;601;104;0;13;14;58;8,61;7,27;0;2,95;3,51;27,55;3,05;00:05:47;0,58;0,49;2,22;2,29;9,63;0;0;0;4;3;0;3;8,1;17,54;17,52;
LA ROSA ;710;122;0;22;15;103;10,36;9,3;0;4,37;2,85;22,17;0,87;00:05:47;0,4;0,62;3,06;2,18;14,53;0;0;0;7;3;0;3;4,54;26,35;17,5;
LELLA ;805;139;34;42;43;193;12,49;16,25;0;15,75;11,93;18,48;18,06;00:05:47;1,48;1,96;5,2;5,4;23,99;4,24;2;7;11;11;0;11;46,79;40,45;23,04;
MANCINI;780;135;40;31;33;212;11,75;12,88;0;6,92;10,56;21,33;12,79;00:05:47;1,35;0,89;3,99;4,19;27,18;5,18;3;0;9;9;0;9;120,7;41,2;21,31;
OCCHIONI;938;162;27;44;41;273;14,31;14,33;0;8,45;14,82;12,26;17,59;00:05:47;1,58;0,9;4,69;4,37;29,12;2,87;5;0;8;14;0;14;70,6;45,44;22,84;
PALESI;868;151;42;45;41;268;13,42;15,05;0;9,9;14,87;21,17;15,23;00:05:45;1,71;1,14;5,15;4,72;30,93;4,88;4;2;13;14;0;14;89,1;47,11;22,32;
PINNA S.;860;150;79;39;39;273;13,17;13,62;0,42;6,57;7,16;20,01;17,86;00:05:44;0,83;0,76;4,59;4,51;31,74;9,21;2;0;7;10;0;10;156,56;47,35;24,04;
RAGATZU;620;107;25;38;36;135;9,8;18,32;0;14,65;10,05;31,84;20,25;00:05:47;1,62;2,36;6,19;5,85;21,79;3,96;3;4;15;11;0;11;53,6;39,07;23,77;
RENAULT ;821;142;80;47;46;267;12,8;16,74;9,09;13,27;14,07;22,84;11,11;00:05:47;1,71;1,62;5,69;5,65;32,52;9,76;3;2;18;15;0;15;107,73;48,36;25,14;
TRAVAGLINI;759;131;6;39;29;185;11,55;14,06;0;10,04;6,45;27,39;9,43;00:05:47;0,85;1,32;5,1;3,83;24,33;0,84;1;1;10;5;0;5;67,98;41;19,52;
UDHO;731;126;32;38;43;192;11,49;17,71;13,93;11,47;15,6;26,9;18,16;00:05:47;2,13;1,57;5,18;5,84;26,24;4,36;3;4;10;13;0;13;56,48;42,72;27,77;
