;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2155;82;31;130;130;387;7,53;17,81;0,73;40,2;44,23;49,64;33,6;00:26:14;1,94;1,79;5,87;5,81;16,9;1,31;12,29;6,53;41,18;44,41;0;44,41;93,02;31,31;21,62;
ALTARE ;2371;90;42;143;162;485;8,4;20,18;0;44,99;64,64;44,81;40,79;00:26:14;2,73;1,9;6,02;6,85;20,45;1,76;22;10;50;63;0;63;105,97;36,66;23,17;
ARBOLEDA;2013;77;1;94;76;234;6,73;13,33;0;23,33;22,07;50,45;15,97;00:26:14;1,1;1,16;4,65;3,8;11,65;0,07;6;3;25;24;0;24;38,68;23,48;19,33;
BELLONI ;2633;100;77;173;174;607;9,35;20,4;3,1;46,4;59,8;40,28;48,08;00:26:14;2,27;1,76;6,59;6,61;23,06;2,93;19;4;45;60;0;60;157,14;40,04;24,66;
CADILI;2411;92;37;180;168;510;8,68;22,01;0;62,38;64,31;45,11;53,47;00:26:14;2,67;2,59;7,48;6,98;21,14;1,54;22;8;60;56;0;56;97,9;39,41;22,32;
COCCO;2203;84;33;117;118;399;7,53;15,91;2,95;33,28;31,55;48,64;25,63;00:26:14;1,43;1,51;5,3;5,34;18,12;1,49;6;5;33;31;0;31;107,01;32,54;24,51;
COSSU M.;2417;92;65;194;205;556;8,95;25,59;0;69,14;74,81;44,8;59,58;00:26:14;3,1;2,86;8,05;8,47;23,01;2,7;18;11;66;74;0;74;123,32;41,71;23,38;
DALLA BERNARDINA ;2203;84;2;112;109;319;7,5;15,47;0;31,36;34,62;46,56;16,4;00:26:14;1,57;1,42;5,08;4,96;14,49;0,1;9;7;37;49;0;49;57,44;27,59;19,36;
DORATIOTTO ;2076;79;0;95;92;266;6,93;13,26;0;30,76;22,65;47,75;15,89;00:26:14;1,09;1,48;4,58;4,41;12,81;0;2;5;28;31;0;31;40,04;25,52;18,31;
EMERSON;2061;79;14;93;92;252;6,92;13,81;3,77;23,84;33,6;49,24;20,67;00:26:14;1,63;1,16;4,51;4,46;12,25;0,7;8;3;28;33;0;33;46,32;23,55;24,38;
GIANDONATO;1905;73;0;59;64;149;6,18;9,95;0;13,17;15,03;51,8;0,9;00:26:14;0,79;0,69;3,1;3,37;7,81;0;1;1;18;16;0;16;14,99;15,56;18,38;
LA ROSA ;2429;93;73;182;188;523;8,81;23,01;0;61,74;67,79;44,4;57,74;00:26:14;2,79;2,54;7,5;7,76;21,55;3,01;21;14;67;68;0;68;157,83;39,18;23,09;
LELLA ;2541;97;44;189;192;546;9,22;23,11;0;60,52;79,99;40,24;54,36;00:26:14;3,15;2,38;7,45;7,54;21,49;1,74;29;11;60;72;0;72;149,3;38,94;22,53;
PENNINGTON;2646;101;36;149;146;558;9,14;17,2;0;37,7;43,52;39,16;32,44;00:26:14;1,64;1,43;5,64;5,5;21,08;1,34;8;5;46;40;0;40;173,87;37,02;21,32;
PISANO;1688;64;31;93;92;244;5,78;16,09;2,27;29,79;28,76;61,65;29,64;00:26:14;1,7;1,76;5,49;5,48;14,48;1,84;7;6;28;26;0;26;65,2;28,1;24,83;
PITZALIS;621;24;0;24;20;16;2,02;10,41;0;5,55;3,81;90,12;0,28;00:26:14;0,61;0,9;3,82;3,19;2,56;0;1;0;10;6;0;6;0;6,64;12,49;
VALLOCCHIA;2256;86;16;165;180;500;8,24;23,85;0;55,42;69,22;46,56;46,93;00:26:14;3,07;2,46;7,3;7,99;22,15;0,7;25;10;53;71;0;71;111,21;40,08;21,43;
VERDE;2164;82;52;155;132;414;7,6;19,13;0,28;53,95;35,76;52,39;52,44;00:26:14;1,65;2,49;7,17;6,1;19,15;2,41;5;8;46;35;0;35;135,14;36,25;24;
