;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1160;79;73;85;39;268;7,22;18,71;0;32,14;7,14;0;11,51;00:14:45;0,63;2,8;7,35;3,4;22,94;6,21;0,82;10,82;41;10,47;0;10,47;68,91;39,48;0;
BIANCU;1117;76;103;94;46;298;7,1;21,16;0;36,09;5,37;0;17,98;00:14:45;0,48;3,23;8,39;4,11;26,64;9,23;0;8;37;10;0;10;94,88;45,82;0;
DALLA BERNARDINA ;1036;70;96;79;39;250;6,47;19,03;0;31,01;9,75;0;8;00:14:45;0,94;2,99;7,67;3,74;24,11;9,26;1;12;40;13;0;13;90,91;39,49;0;
DEMARCUS ;1315;89;119;102;48;365;8,23;19,45;0;35,09;8,16;0;13,37;00:14:45;0,62;2,67;7,75;3,68;27,79;9,05;1;14;57;13;0;13;108,25;45,4;0;
DORATIOTTO ;1072;73;29;83;32;239;6,71;19,35;0;39,09;4,8;0;13,49;00:14:45;0,45;3,65;7,78;2,95;22,29;2,73;0;16;51;5;0;5;29,28;40,88;0;
IOTTI;1279;87;38;83;25;268;7,75;15,5;0;29,33;2,65;0;5,31;00:14:45;0,21;2,29;6,5;1,98;20,93;2,99;0;11;42;4;0;4;38,2;36,05;0;
LA ROSA ;1415;96;92;97;44;346;8,79;18,39;0;40,02;5,42;0;14,03;00:14:45;0,38;2,83;6,85;3,11;24,45;6,47;1;18;47;17;0;17;84,71;41,92;0;
LELLA ;1136;77;72;98;43;248;7,24;21,51;0;42,09;8,4;0;26,69;00:14:45;0,74;3,71;8,67;3,8;21,87;6,31;5;16;48;11;0;11;59,53;40,49;0;
MANCA;1406;95;143;95;60;372;8,83;19,78;0;31,48;9,15;0;17,82;00:14:45;0,65;2,24;6,74;4,26;26,47;10,17;1;6;35;21;0;21;137,39;43,77;0;
MARTINIELLO;962;65;34;70;37;203;6,04;19,73;0;30,02;9,82;0;6,31;00:14:45;1,02;3,12;7,24;3,85;21,13;3,56;2;13;30;9;0;9;34,22;36,59;0;
MASTINO;1107;75;98;89;43;271;6,98;20,28;0;34,28;9,93;0;10,91;00:14:45;0,9;3,1;8,04;3,9;24,53;8,87;0;8;42;13;0;13;91,41;41,28;0;
MURONI;1331;90;10;82;23;248;7,98;14,3;0;30,55;3,24;0;3,8;00:14:45;0,24;2,29;6,18;1,71;18,63;0,75;0;11;49;6;0;6;10;33,32;0;
OGUNSEYE;1015;69;29;69;38;209;6,31;18,56;0;25,71;7,4;0;5,38;00:14:45;0,73;2,53;6,75;3,71;20,57;2,84;0;11;30;9;0;9;28,82;35,71;0;
PENNINGTON;1001;68;24;63;15;169;5,94;13,23;0;22,29;1,74;0;3,61;00:14:45;0,17;2,23;6,31;1,5;16,88;2,43;0;4;39;1;0;1;24,31;30,42;0;
PISANO;1135;77;42;89;38;270;7,08;18,95;0;30,16;6,03;0;9,3;00:14:45;0,53;2,66;7,84;3,36;23,81;3,68;0;8;44;11;0;11;41,79;40,9;0;
PITZALIS;1384;94;113;87;50;317;8,61;18,63;0;29,63;12,35;0;10,65;00:14:45;0,89;2,14;6,29;3,61;22,9;8,2;0;2;35;15;0;15;112,91;38,52;0;
VALLOCCHIA;971;66;53;76;31;199;6,08;19,39;0;32,88;6,77;0;12,25;00:14:45;0,7;3,39;7,81;3,19;20,47;5,41;1;14;35;4;0;4;50,78;37,76;0;
ZUGARO;1042;71;143;85;55;277;6,61;20,9;0;26,74;10,4;0;16,73;00:14:45;1;2,57;8,15;5,29;26,54;13,68;2;12;36;16;0;16;134,03;42,83;0;
