;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3668;100;463;142;145;804;8,73;12,55;55,27;38,81;48,09;41,1;72,43;00:36:37;1,29;1,08;3,9;3,95;21,5;12,34;13;5,95;36,63;41,16;1,53;41,16;277,43;34,5;0;
ALTARE ;3596;98;344;142;134;676;8,51;12;25,89;35,89;36,78;39,62;70,66;00:36:37;1,02;1;3,96;3,72;18,79;9,55;8;8;41;32;1;32;215,67;31,94;0;
BIANCU;3858;105;490;155;161;845;9,24;13,31;5,09;45,67;56,77;37,3;56,22;00:36:37;1,47;1,18;4,02;4,17;21,91;12,69;13;3;39;40;0;40;324,38;35,45;0;
CANDELA;4033;110;681;164;163;1009;9,63;13,02;141,6;41,73;61,24;37,79;105,94;00:36:37;1,52;1,03;4,06;4,04;25,02;16,89;12;6;35;42;4;42;388,7;38,35;0;
COCCO;3631;99;336;114;116;709;8,45;10,13;9,51;30,2;38,21;41,3;35,41;00:36:37;1,05;0,83;3,13;3,19;19,53;9,26;10;3;24;27;0;27;221,03;31,54;0;
DALLA BERNARDINA ;3593;98;479;135;133;771;8,5;11,95;63,03;36,96;41,15;41,94;64,88;00:36:37;1,15;1,03;3,76;3,71;21,46;13,32;10;7;38;40;2;40;230,42;34,33;0;
GOZZI;3419;93;166;110;100;549;7,91;9,48;0;22,57;22,17;43,01;31,22;00:36:37;0,65;0,66;3,21;2,91;16,07;4,87;7;1;28;30;0;30;142,49;27,24;0;
LA ROSA ;3785;103;537;118;139;852;8,87;10,93;78,82;22,07;44,1;38,36;61,97;00:36:37;1,17;0,58;3,12;3,68;22,5;14,19;11;3;28;38;3;38;315,28;34,5;0;
LELLA ;4078;111;517;169;182;926;9,76;13,23;29,78;47,57;61,53;32,65;90,38;00:36:37;1,51;1,17;4,14;4,46;22,71;12,68;17;7;41;56;0;56;379,93;36,74;0;
MANCA;4063;111;632;135;140;973;9,54;11,11;6,25;33,14;40,28;36,63;57,61;00:36:37;0,99;0,82;3,33;3,46;23,94;15,56;11;1;28;34;0;34;453,66;36,71;0;
MASTINO;3792;104;722;217;221;1041;9,53;18,88;174,75;68,86;83,38;41,71;163,06;00:36:37;2,2;1,82;5,72;5,82;27,45;19,04;27;17;64;74;3;74;332,54;43,54;0;
MICELI;4349;119;351;154;175;1017;10,3;12,07;3,51;32,91;46,81;32,04;29,95;00:36:37;1,08;0,76;3,55;4,03;23,39;8,07;11;1;31;48;0;48;322,75;36,83;0;
OGUNSEYE;3389;93;425;126;123;692;8,04;12,21;75,27;38,75;50,18;45,17;80,1;00:36:37;1,48;1,14;3,72;3,64;20,41;12,53;14;5;24;37;1;37;246,69;32,82;0;
PARIGI;1286;35;110;62;55;208;3,09;13,86;15,19;23,16;14,89;79,71;19,53;00:36:37;1,16;1,8;4,8;4,26;16,21;8,54;7;5;25;26;0;26;55,65;29;0;
PENNINGTON;4214;115;356;131;143;911;9,86;10,66;1,11;36,07;48,76;33,09;30,55;00:36:37;1,16;0,86;3,1;3,41;21,62;8,46;15;9;45;43;0;43;233,13;33,8;0;
PISANO;3187;87;220;100;95;466;7,38;9,6;51,39;27,02;27,33;47,01;51,95;00:36:37;0,86;0,85;3,13;2,99;14,61;6,91;6;5;30;32;1;32;115,45;24,93;0;
PITZALIS;3278;90;281;120;137;552;7,78;12,28;78,4;31,42;35,3;45,25;51,23;00:36:37;1,08;0,96;3,66;4,18;16,85;8,56;11;3;31;31;3;31;143,15;28,29;0;
VALLOCCHIA;4155;113;738;177;199;1104;10,08;14,82;70,34;55,03;79,99;34,18;105,29;00:36:37;1,92;1,32;4,25;4,78;26,56;17,75;24;10;44;63;3;63;420,11;40,44;0;
VERDE;4112;112;668;197;166;970;9,87;13,54;88,06;51,31;56,22;35,06;132,64;00:36:37;1,37;1,25;4,79;4,05;23,59;16,26;13;10;47;44;4;44;402,33;38,61;0;
ZUGARO;3878;106;748;181;181;1002;9,46;15,44;132,16;57,05;68,66;39,19;137,67;00:36:37;1,77;1,47;4,67;4,66;25,85;19,28;20;9;53;45;4;45;327,87;40,34;0;
