;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;645;101;8;31;29;119;8,96;14,32;0,48;8,68;9,01;38,08;8,89;00:06:22;1,37;1,35;4,8;4,53;18,13;1,26;2,12;1,19;7,5;8,44;0;8,44;32,47;32,35;0;
ALTARE ;627;98;4;34;33;107;8,78;15,38;0;9,11;8,76;39,78;9,41;00:06:22;1,4;1,45;5,45;5,27;17,08;0,58;1;1;10;10;0;10;17,79;31,84;0;
ARBOLEDA;711;112;0;42;41;134;10,15;17,56;0;12,79;13,18;27,94;9,45;00:06:22;1,85;1,8;5,96;5,76;18,81;0;4;2;12;14;0;14;25,37;35,02;0;
BELLONI ;819;129;7;37;39;223;11,43;14,89;0;7,85;12,29;25,98;3,39;00:06:22;1,5;0,96;4,56;4,75;27,22;0,85;4;1;9;14;0;14;62,14;43,78;0;
BIANCU;666;105;14;29;29;110;9,15;13;0;8,98;5,88;37,03;13,91;00:06:22;0,88;1,35;4,42;4,39;16,48;2,13;0;0;9;8;0;8;39,33;30,18;0;
COCCO;389;61;0;18;16;64;5,33;12,9;0;5,82;2,41;64,12;4,23;00:06:22;0,62;1,5;4,65;4,24;16,38;0;0;0;3;2;0;2;11,92;30,91;0;
COSSU M.;674;106;15;37;34;125;9,58;16,99;0,7;9,82;10,12;34,22;14,46;00:06:22;1,5;1,46;5,45;5,04;18,48;2,29;2;1;9;10;0;10;42,67;33,91;0;
DALLA BERNARDINA ;657;103;0;29;22;106;8,95;12,17;0;8,05;4,61;33,59;4,59;00:06:22;0,7;1,23;4,37;3,29;16,2;0;2;3;4;6;0;6;17,12;29,92;0;
DORATIOTTO ;584;92;19;26;26;86;8,09;14,03;6,99;8,52;10,47;42,7;15,03;00:06:22;1,79;1,46;4,37;4,49;14,67;3,32;2;1;7;6;0;6;10,62;27,64;0;
EMERSON;613;96;0;19;20;70;8,22;10,32;0;6,58;5,57;36,64;1,96;00:06:22;0,91;1,07;3,07;3,21;11,42;0;2;0;5;4;0;4;5,27;21,31;0;
GIANDONATO;665;104;2;34;29;115;9,21;14,03;0;10,74;7,72;37,3;9,64;00:06:22;1,16;1,62;5,15;4,35;17,25;0,25;2;1;10;7;0;7;31,43;31,82;0;
LA ROSA ;640;101;0;20;13;78;8,43;8,28;0;4,37;0,98;35,18;0,97;00:06:22;0,15;0,68;3,07;2,02;12,18;0;0;1;2;2;0;2;19,72;21,47;0;
LELLA ;754;118;3;46;42;176;10,77;17,56;0;16,09;16,22;28,71;14,08;00:06:22;2,15;2,13;6,12;5,56;23,36;0,38;4;6;19;13;0;13;74,96;40,84;0;
PARIGI;424;67;5;23;27;75;6,04;17,1;0;5,82;6,97;62,27;6,26;00:06:22;1,64;1,37;5,51;6,44;17,72;1,2;2;0;5;7;0;7;21,57;31,99;0;
PENNINGTON;721;113;20;25;26;129;9,87;12,75;0;5,5;10,65;30,89;9,73;00:06:22;1,48;0,76;3,5;3,59;17,91;2,81;3;0;4;7;0;7;34,46;31,24;0;
PISANO;628;99;20;38;31;134;8,9;16,68;0;9,02;11,88;41,46;12,36;00:06:22;1,89;1,44;6,1;5;21,27;3,22;3;1;6;10;0;10;31,6;37,26;0;
VALLOCCHIA;741;116;24;37;37;175;10,39;15,42;0;9,88;16,42;31,49;12,72;00:06:22;2,22;1,33;4,98;5,02;23,65;3,2;3;1;6;15;0;15;73,48;38,48;0;
