;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;7362;81;1659;386;303;2259;7,36;17,94;13,83;136;91,36;0;101,55;01:31:21;1,24;1,85;5,25;4,12;30,69;22,58;25,23;30,77;143,92;117;0,38;117;1397,6;43,55;0;
BELLODI ;7880;86;1805;406;339;2455;7,87;18,08;22,1;139,03;97,54;0;115,17;01:31:29;1,24;1,76;5,16;4,3;31,15;22,91;27;24;141;118;0;118;1479,64;44,02;0;
BIANCU;7266;80;1563;370;317;2179;7,32;18,35;0;123,57;101,57;0;90,54;01:30:54;1,4;1,7;5,09;4,36;29,99;21,52;27;21;122;127;0;127;1328,1;42,79;0;
CETER;7043;77;1816;409;320;2281;7,09;18,94;0,69;156,6;97,95;0;110,15;01:31:29;1,39;2,22;5,81;4,55;32,39;25,79;33;38;170;129;0;129;1571,92;45,45;0;
COTALI;6933;76;1723;362;244;2212;6,86;16,83;38,03;150,17;59,07;0;109,1;01:31:23;0,85;2,17;5,22;3,51;31,91;24,85;17;48;146;91;2;91;1430,62;44,44;0;
CUSUMANO;7529;82;1604;392;295;2241;7,52;18,01;0;129,72;80,83;0;89,1;01:31:29;1,07;1,72;5,21;3,92;29,77;21,31;24;28;125;119;0;119;1404,84;42,65;0;
DALLA BERNARDINA ;7349;80;1780;426;327;2294;7,4;18,96;10,42;144,57;98,96;0;126,1;01:31:23;1,35;1,97;5,79;4,46;31,22;24,22;26;34;157;109;0;109;1304,98;44,36;0;
IOTTI;7115;78;1715;362;281;2181;7,08;17,45;9,19;121,35;85,37;0;85,57;01:31:23;1,2;1,71;5,09;3,95;30,66;24,1;20;33;134;100;0;100;1541,95;43,19;0;
MURONI;7769;85;1542;376;273;2390;7,66;16,48;0;140,79;75,24;0;60,76;01:31:29;0,97;1,81;4,84;3,52;30,76;19,84;17;41;163;132;0;132;1312,59;43,35;0;
OGUNSEYE;7563;83;1522;392;322;2268;7,56;18,16;9,65;128,16;98,04;0;107,11;01:31:29;1,3;1,69;5,18;4,26;29,99;20,13;33;29;135;122;0;122;1325,32;43,23;0;
PENNINGTON;7923;87;1749;389;332;2479;7,92;18,15;0;139,79;109,6;0;97,88;01:31:29;1,38;1,76;4,91;4,18;31,29;22,07;32;39;160;117;0;117;1516,83;44,65;0;
PITZALIS;7324;80;1772;436;330;2273;7,39;19,27;71,75;151,09;110,35;0;146,02;01:31:29;1,51;2,06;5,95;4,51;31,03;24,2;20;26;169;130;3;130;1416,88;44,61;0;
RAGATZU;6816;75;1615;396;332;2132;6,89;19,49;17,29;137,09;104,87;0;111,95;01:31:29;1,54;2,01;5,81;4,87;31,27;23,7;31;20;142;129;0;129;1341,38;44,54;0;
TETTEH;7196;79;1353;303;228;1985;7,07;15,02;0,67;106,05;68,23;0;70,65;01:30:37;0,95;1,47;4,21;3,16;27,58;18,8;21;19;107;98;0;98;1193,8;38,84;0;
