;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2105;75;333;115;105;570;6,95;20,16;32,61;38,24;34,55;0;49,44;00:28:11;1,62;1,81;5,45;4,94;26,88;15,7;11,12;9,18;38,47;40,06;0,82;40,06;205,66;41,72;0;
BIANCU;2181;77;404;118;112;603;7,27;21,41;11,09;46,15;33,43;0;46,49;00:28:11;1,53;2,12;5,41;5,12;27,63;18,51;9;12;37;46;0;46;234,04;43,14;0;
CALAMAI;2427;86;295;146;131;707;8,11;21,73;0;43,73;47,29;0;34,13;00:28:11;1,95;1,8;6,03;5,42;29,12;12,15;10;4;41;51;0;51;282,3;45,07;0;
COTALI;1963;70;272;98;70;469;6,32;17,3;61,34;32,02;20,78;0;47,49;00:28:11;1,06;1,63;4,98;3,58;23,87;13,88;4;9;32;28;1;28;148,65;37,36;0;
IOTTI;1997;71;206;115;110;473;6,61;20,48;0;39,17;35,28;0;26,58;00:28:11;1,77;1,96;5,76;5,49;23,7;10,33;7;7;39;37;0;37;161,25;37,86;0;
MARTINIELLO;2211;78;402;119;106;603;7,27;19,71;25,43;40,24;37,42;0;58,68;00:28:11;1,69;1,82;5,37;4,81;27,25;18,2;11;11;44;46;0;46;246,78;41,92;0;
MURONI;2209;78;300;145;121;631;7,45;22,87;7,45;56,7;46,81;0;44,79;00:28:11;2,12;2,57;6,57;5,5;28,59;13,57;16;16;60;52;0;52;221,34;45,58;0;
OGUNSEYE;2200;78;452;127;113;630;7,27;20,27;117,62;38,22;37,27;0;75,85;00:28:11;1,69;1,74;5,76;5,13;28,63;20,55;13;8;37;46;3;46;199,12;43,3;0;
PENNINGTON;2284;81;292;120;118;626;7,57;20,63;2,79;37,54;35,94;0;42,65;00:28:11;1,57;1,64;5,26;5,18;27,41;12,8;12;11;45;40;0;40;241,1;43,45;0;
PINNA S.;2010;71;237;99;80;456;6,48;17,36;54,46;35,62;19,31;0;44,7;00:28:11;0,96;1,77;4,92;4;22,67;11,8;5;11;38;28;1;28;127,52;36,61;0;
PIREDDA;2226;79;450;137;139;725;7,54;23,37;33,86;38,27;52,62;0;72,49;00:28:11;2,36;1,72;6,17;6,23;32,55;20,21;19;6;35;53;1;53;288,03;48,65;0;
PISANO;1882;67;174;98;97;408;6,2;19,94;0,68;27,65;33,51;0;30,85;00:28:11;1,78;1,47;5,2;5,14;21,66;9,27;16;5;31;37;0;37;131,18;35,32;0;
PITZALIS;1878;67;170;69;62;407;5,92;14,86;8,98;20;9,78;0;22,92;00:28:11;0,52;1,06;3,65;3,32;21,68;9,05;1;4;25;15;0;15;130,07;34,43;0;
RAGATZU;2265;80;521;127;131;697;7,53;21,11;60,28;33,97;44,07;0;74,91;00:28:11;1,95;1,5;5,6;5,8;30,75;23;18;6;35;46;3;46;268,48;44,98;0;
SENESI;2014;71;422;109;76;563;6,55;18,52;64,06;41,32;24,64;0;68,26;00:28:11;1,22;2,05;5,4;3,78;27,96;20,96;10;18;42;29;1;29;223,63;43,28;0;
TETTEH;2079;74;350;102;95;598;6,82;19,45;48,77;41,25;29,36;0;42,2;00:28:11;1,41;1,98;4,92;4,57;28,78;16,85;8;10;40;44;2;44;189,12;43,61;0;
VALLOCCHIA;2055;73;469;137;130;616;7,04;24,72;57,48;45,64;54,31;0;82,21;00:28:11;2,64;2,22;6,69;6,31;29,96;22,82;18;13;46;53;2;53;233,76;45,85;0;
VERGARA;1908;68;246;96;89;473;6,24;19;0;32,59;25,45;0;25,31;00:28:11;1,33;1,71;5,05;4,66;24,81;12,88;12;5;27;30;0;30;169,79;38,82;0;
