;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;406;35;72;33;26;85;3,45;26,98;3,99;16,09;9,58;0;20,85;00:11:34;2,37;3,94;8,17;6,43;20,96;17,64;3;4,71;9,65;8,88;0;8,88;45,58;38,72;0;
BIANCU;388;33;48;25;21;67;3,14;23;0;13,22;7,46;0;12,51;00:11:47;1,92;3,41;6,32;5,46;17,21;12,31;2;5;9;8;0;8;36,8;32,84;0;
DALLA BERNARDINA ;460;39;98;36;25;105;3,73;23,54;0,67;18,63;9,13;0;25,69;00:11:47;1,99;4,05;7,84;5,43;22,84;21,24;3;4;12;5;0;5;59,82;40,25;0;
DEMARCUS ;402;34;74;35;30;85;3,38;27,87;1,34;14,62;12,71;0;19,42;00:11:47;3,16;3,63;8,8;7,39;21,05;18,38;4;4;10;9;0;9;45,91;37,76;0;
DORATIOTTO ;406;34;69;29;21;76;3,25;21,86;0;11,62;6,7;0;10,85;00:11:47;1,65;2,86;7,17;5,2;18,69;16,92;2;5;12;7;0;7;61,29;33,78;0;
GOZZI;338;30;82;36;29;81;3,1;34,91;9,27;15,36;11,75;0;27,71;00:11:22;3,47;4,54;10,51;8,48;24;24,22;3;4;8;11;0;11;51,3;43,18;0;
LA ROSA ;372;32;82;40;30;88;3,2;30,95;0;17,3;7,52;0;26,3;00:11:46;2,02;4,65;10,72;7,99;23,56;22,17;1;5;9;5;0;5;51,68;42,62;0;
LELLA ;610;52;118;60;45;142;5,22;30,14;10,2;28,75;15,41;0;39,38;00:11:47;2,52;4,71;9,85;7,43;23,32;19,39;7;7;17;16;0;16;66,62;43,44;0;
MASTINO;463;42;78;36;30;96;4,14;27,96;6,18;18,35;12,96;0;24,36;00:11:05;2,8;3,96;7,82;6,47;20,74;16,8;5;5;8;10;0;10;50,09;38,35;0;
MICELI;349;30;42;22;22;62;2,85;24,32;0;10,71;5,24;0;9,53;00:11:47;1,5;3,07;6,21;6,3;17,86;12,11;1;4;4;9;0;9;31,35;33,43;0;
MURONI;390;35;71;39;27;93;3,63;34,82;7,44;20,16;11,52;0;25,6;00:11:11;2,95;5,17;9,98;6,99;23,83;18,26;5;5;13;9;0;9;33,99;45,49;0;
OGUNSEYE;420;36;64;32;26;83;3,43;24,43;9,33;15,08;9,25;0;20,4;00:11:47;2,2;3,59;7,74;6,24;19,86;15,22;1;7;12;11;0;11;36,1;36,48;0;
PARIGI;363;31;73;36;26;78;3,07;28,77;3,4;18,53;9,51;0;21,22;00:11:46;2,62;5,11;9,91;7,04;21,62;20,21;4;3;10;8;0;8;46,11;39,99;0;
PISANO;405;39;56;26;24;73;3,85;26,78;6,16;15,2;11,52;0;15,78;00:10:19;2,85;3,75;6,44;5,86;17,97;13,79;4;4;8;9;0;9;31,27;35,9;0;
PITZALIS;336;29;57;23;24;76;2,79;26,24;7,72;11,8;12,96;0;14,87;00:11:46;3,86;3,51;6,99;7,19;22,7;16,83;3;3;4;11;0;11;41,61;38,21;0;
VALLOCCHIA;406;36;58;30;23;75;3,47;24,63;0;17,02;6,61;0;19,06;00:11:17;1,63;4,19;7,33;5,58;18,37;14,19;2;6;13;8;0;8;41,1;36,78;0;
VERDE;425;36;75;32;20;82;3,47;24,25;0;15;4,45;0;22,16;00:11:47;1,05;3,53;7,56;4,76;19,36;17,74;1;5;8;8;0;8;49,14;39,03;0;
ZUGARO;377;32;74;28;21;87;3,09;24,84;6,14;12,18;8,17;0;19,62;00:11:47;2,17;3,23;7,54;5,53;23,15;19,72;3;4;7;7;0;7;40,59;40,72;0;
