;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1230;72;118;82;56;269;6,67;19,55;23,05;30,97;12,25;0;21,58;00:17:02;1;2,53;6,69;4,6;21,96;9,58;1,91;10,82;38,73;23,27;1;23,27;53,62;37;0;
CALIGARA;1302;76;145;96;65;313;7,25;22,66;39,67;36,48;17,03;0;31,28;00:17:02;1,31;2,8;7,38;5,01;24,05;11,1;3;13;38;35;1;35;65,41;41,55;0;
CETER;1188;70;91;79;55;235;6,43;19,15;0;29,96;13,95;0;16,57;00:17:02;1,17;2,52;6,67;4,66;19,82;7,67;2;15;47;28;0;28;31,42;34,17;0;
CUSUMANO;1189;70;155;97;71;313;6,61;22,45;27,21;31,59;11,96;0;23,74;00:17:02;1,01;2,66;8,2;5,99;26,34;13,07;3;14;48;28;1;28;80,17;43,65;0;
DALLA BERNARDINA ;1226;72;228;101;82;379;6,93;24,38;62,35;39,38;21,47;0;42,78;00:17:02;1,75;3,21;8,26;6,71;30,94;18,56;5;11;47;35;3;35;140,79;48,45;0;
GEMMI;1244;73;45;73;56;230;6,69;18,41;0;32,76;11,14;0;6,06;00:17:02;0,9;2,63;5,86;4,54;18,48;3,61;0;9;37;25;0;25;25,57;32,61;0;
MAFFEI;1178;69;125;108;70;335;6,69;25,02;53,43;40,35;15,06;0;38,9;00:17:02;1,28;3,42;9,16;5,98;28,4;10,57;1;14;47;16;3;16;45,71;47,46;0;
PENNINGTON;1227;72;80;58;30;199;6,33;13,67;0;23,16;4,87;0;11,46;00:17:02;0,4;1,89;4,73;2,47;16,23;6,54;0;1;30;11;0;11;27,3;28,11;0;
PERALTA;1331;78;97;64;36;199;6,88;13,84;4,7;18,9;5,8;0;8,61;00:17:02;0,44;1,42;4,84;2,68;14,92;7,28;0;4;30;7;0;7;37,47;25,74;0;
PISANO;1213;71;123;77;54;278;6,6;19,8;66,15;35;12,42;0;31,67;00:17:02;1,02;2,89;6,39;4,48;22,89;10,14;1;17;35;28;3;28;28,85;38,37;0;
PITZALIS;1205;71;94;80;53;251;6,53;19,43;0;27,89;12,14;0;18,43;00:17:02;1,01;2,32;6,66;4,38;20,85;7,79;4;11;35;21;0;21;48,46;35,9;0;
SENESI;1224;72;111;66;45;228;6,46;16,29;0;25,16;8,91;0;7,91;00:17:02;0,73;2,06;5,43;3,66;18,6;9,03;2;10;32;22;0;22;58,61;30,98;0;
