;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5394;97;715;303;272;1270;9,17;21,71;96,48;108,56;92,49;0;139,32;00:56:10;1,79;2,08;5,76;5,2;24,26;14,21;26,67;20,93;79,33;86,8;7,33;86,8;412,27;39,01;0;
BIANCU;6215;96;698;350;306;1450;9,01;20,64;52,45;110,96;94,77;0;114,67;01:04:24;1,52;1,79;5,63;4,92;23,33;11,23;25;12;68;81;3;81;481,53;37,76;0;
CETER;3921;91;680;277;240;945;8,76;24,92;92,3;98,93;79;0;179,25;00:43:18;2,01;2,52;7,05;6,13;24,09;17,34;17;28;67;70;10;70;326,92;40,63;0;
COTALI;4872;104;623;216;197;1095;9,49;17,98;91,07;80,16;64,28;0;96,01;00:46:51;1,32;1,65;4,44;4,05;22,47;12,8;23;14;51;75;5;75;329,22;35,45;0;
CUSUMANO;7902;87;576;401;341;1386;8;18,26;20,5;132,71;99,74;0;92,31;01:30:26;1,26;1,68;5,07;4,31;17,54;7,29;29;14;114;110;2;110;436,08;30,32;0;
MARTINIELLO;3909;91;664;292;258;1024;8,91;26,9;91,09;108,64;100,48;0;145,25;00:43:05;2,57;2,78;7,48;6,61;26,2;16,98;30;21;80;79;8;79;337,32;41,81;0;
MASTINO;4388;96;789;289;255;1249;9,27;24,23;140,69;107,88;98,31;0;163,81;00:45:31;2,24;2,46;6,59;5,82;28,46;17,99;36;28;92;90;8;90;410,82;44,55;0;
MURONI;8351;93;564;409;331;1637;8,55;18,72;39,85;152,8;119,5;0;108,84;01:29:44;1,43;1,83;4,9;3,96;19,6;6,76;37;35;128;124;4;124;409,19;33,26;0;
PENNINGTON;5783;106;524;272;293;1312;9,79;19,68;11,95;88,58;96,43;0;89,31;00:54:42;1,67;1,53;4,71;5,06;22,68;9,06;22;16;74;88;1;88;397,47;36,98;0;
PINNA S.;6480;92;954;328;292;1489;8,47;19,18;145,52;112,44;91,53;0;141,46;01:10:32;1,41;1,74;5,06;4,5;22,98;14,72;26;19;82;92;9;92;546,83;36,53;0;
PISANO;5953;86;516;280;225;1015;7,79;17,2;72,28;97,69;71,79;0;121,46;01:09:20;1,21;1,64;4,71;3,77;17,05;8,67;17;19;76;77;5;77;305,3;29,25;0;
PITZALIS;4505;103;825;258;216;1270;9,72;21,46;119,38;96,08;76,83;0;137,81;00:43:34;1,71;2,13;5,73;4,79;28,19;18,32;22;20;58;63;8;63;484,16;43,77;0;
RAGATZU;4425;97;722;276;278;1135;9,27;23,61;176,48;102;87,72;0;178,78;00:45:39;1,98;2,31;6,25;6,29;25,64;16,32;28;22;73;87;10;87;345,76;41,12;0;
RUSSO;3756;115;736;207;205;1083;10,98;23,65;109,41;92;75,41;0;140,74;00:32:45;2,01;2,45;5,52;5,46;28,84;19,6;28;20;51;70;12;70;366,78;44,85;0;
SENESI;4608;101;952;293;275;1300;9,72;24,44;163,32;116,7;105,66;0;208,91;00:45:39;2,29;2,53;6,36;5,97;28,2;20,67;25;24;79;86;12;86;509,11;44,34;0;
TETTEH;5836;102;902;401;369;1668;9,87;24,83;120,89;130,84;125,91;0;171,17;00:57:06;2,16;2,24;6,87;6,32;28,58;15,46;35;22;97;110;13;110;497,6;44,62;0;
