;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;480;83;31;38;34;103;8,14;26,91;1,31;14,14;12,52;0;9,98;00:05:47;2,6;2,94;7,9;7,11;21,38;6,34;3,6;3,5;14,9;16,1;0;16,1;24,28;37,84;0;
DALLA BERNARDINA ;467;81;18;27;28;88;7,64;22,33;0;8,94;9,23;0;2,8;00:05:47;1,98;1,91;5,78;6,03;18,87;3,82;3;5;12;16;0;16;17,86;32,78;0;
DEMARCUS ;440;76;20;33;27;79;7,14;21,33;8,33;10,99;5,56;0;8,34;00:05:47;1,26;2,5;7,48;6,19;17,88;4,5;1;3;15;15;0;15;4,59;32,17;0;
DORATIOTTO ;461;80;19;34;30;94;7,75;25,75;0;13,38;8,35;0;7,89;00:05:47;1,81;2,9;7,36;6,5;20,43;4,19;3;3;13;14;0;14;19,29;37,3;0;
LELLA ;526;91;52;50;42;122;9,22;31,1;0;20,4;19,1;0;18,45;00:05:47;3,63;3,88;9,55;7,97;23,26;9,92;7;5;14;16;0;16;35,44;41,32;0;
MASTINO;489;84;54;49;39;129;8,66;32,49;4,75;20,21;15,02;0;18,19;00:05:47;3,07;4,13;10,01;7,93;26,33;11,06;4;4;20;25;0;25;43,26;46,57;0;
MICELI;548;95;21;31;34;110;9,06;23,8;0;10,58;12,54;0;6,72;00:05:47;2,29;1,93;5,75;6,27;20,11;3,81;4;4;11;14;0;14;17,46;34,35;0;
PARIGI;425;73;6;32;32;76;7,23;27,18;0;9,95;13,53;0;3,84;00:05:47;3,18;2,34;7,44;7,6;17,95;1,3;2;0;12;19;0;19;5,51;31,95;0;
VALLOCCHIA;447;77;35;45;36;95;7,82;30,85;0;16,81;14,84;0;12,5;00:05:47;3,32;3,76;10,1;8,07;21,28;7,72;4;6;21;16;0;16;28,51;39,92;0;
VERDE;503;87;47;36;34;131;8,43;25,33;0;11,79;12,08;0;9,94;00:05:47;2,4;2,34;7,09;6,67;25,96;9,29;3;2;14;11;0;11;37,2;43,4;0;
ZUGARO;493;85;38;41;39;107;8,49;28,97;0;18,37;14,93;0;11,1;00:05:47;3,03;3,73;8,42;7,81;21,75;7,76;5;3;17;15;0;15;33,73;38,6;0;
