;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;361;30;84;32;27;111;2,97;29,97;3,99;12,44;11,12;0;18,8;00:12:14;3,03;3,49;8,79;7,48;30,73;23,34;4,44;4,19;11;9,94;0;9,94;55,14;50,2;0;
BELLODI ;449;37;96;33;30;127;3,61;25,53;0;10,1;13,64;0;16,14;00:12:04;3,04;2,25;7,27;6,77;28,38;21,44;5;4;11;7;0;7;68,04;45,87;0;
BIANCU;231;20;79;17;16;70;1,92;26,9;16,16;8,78;5,97;0;19,39;00:11:47;2,58;3,8;7,36;7,13;30,36;34,09;3;2;4;6;0;6;35,94;48,15;0;
CALIGARA;380;31;69;26;24;96;2,96;24,57;0;9,5;7,87;0;11,03;00:12:21;2,07;2,5;6,83;6,21;25,23;18,3;3;4;9;13;0;13;63,87;42,32;0;
CETER;311;25;73;37;24;105;2,61;36,26;0;15,77;8,9;0;20,83;00:12:33;2,86;5,07;11,98;7,8;33,84;23,5;3;5;14;10;0;10;64,2;57,19;0;
COTALI;451;34;99;31;30;126;3,42;28,69;4,13;13,57;13,89;0;20,38;00:13:06;3,08;3,01;6,94;6,75;27,85;21,94;7;4;9;8;0;8;63,87;45,04;0;
DALLA BERNARDINA ;368;30;70;33;28;107;3,04;30,07;0;10,75;13,02;0;15,7;00:12:10;3,54;2,92;9,1;7,7;29,06;19,13;5;3;11;9;0;9;44,04;47,84;0;
GEMMI;333;28;86;27;26;112;2,84;29,93;1,35;11,46;11,52;0;17,43;00:11:47;3,45;3,44;8,12;7,94;33,73;25,77;5;2;8;9;0;9;42,71;52,43;0;
IOTTI;434;35;151;45;41;174;3,78;40,21;11,76;17,3;21,6;0;35,43;00:12:27;4,98;3,99;10,3;9,44;40,23;34,81;8;9;19;16;0;16;64,69;59,72;0;
MAFFEI;401;32;46;34;30;117;3,2;29,07;0;11,84;16,63;0;11,88;00:12:31;4,14;2,95;8,44;7,5;29,07;11,55;6;3;11;11;0;11;38,2;48,93;0;
MURONI;416;34;102;44;33;125;3,49;32,56;6,79;18,65;12,21;0;32,61;00:12:12;2,94;4,49;10,56;7,85;30,11;24,42;7;5;14;12;0;12;62,59;52,52;0;
OGUNSEYE;315;26;77;24;21;86;2,48;25,52;0;9,63;9,43;0;13,64;00:12:21;2,99;3,05;7,56;6,62;27,29;24,37;2;3;7;6;0;6;72,54;46,07;0;
PERALTA;311;25;52;25;23;94;2,45;28,08;0;11,28;8,06;0;9,5;00:12:34;2,59;3,62;8,19;7,3;30,28;16,78;4;3;9;8;0;8;46,3;49,5;0;
PINNA S.;366;31;72;35;30;97;3,12;29,89;6,93;14,01;10,57;0;19,43;00:11:47;2,89;3,83;9,63;8,07;26,55;19,67;6;5;13;17;0;17;38,68;47,21;0;
PITZALIS;397;32;108;31;32;133;3,23;30,33;4,87;10,79;9,53;0;20,31;00:12:23;2,4;2,72;7,79;8,01;33,57;27,28;3;4;9;14;0;14;82,87;52,62;0;
RAGATZU;332;28;100;37;21;114;2,87;31,65;5,54;14,41;8,91;0;24,52;00:11:47;2,69;4,34;11,1;6,44;34,37;30,24;3;5;17;8;0;8;61,91;55,75;0;
VALLOCCHIA;282;24;59;27;23;90;2,41;30,07;6,27;11,15;6,13;0;12,65;00:11:47;2,17;3,95;9,68;8,1;31,85;20,97;1;6;11;5;0;5;31,86;52,28;0;
