;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1337;89;334;95;71;421;8,43;21,91;7,41;30,35;15,5;0;33,2;00:14:57;1,16;2,27;7,1;5,28;31,46;24,93;3,06;5,88;35,12;23,12;0;23,12;202,03;47,25;0;
BELLODI ;1367;93;387;96;85;468;8,83;23,2;8,84;31,55;19,54;0;33,76;00:14:46;1,43;2,31;7,05;6,22;34,22;28,27;5;6;39;28;0;28;191,84;50,23;0;
BIANCU;1356;89;338;103;79;446;8,52;23,15;12,65;30,8;21,2;0;46,25;00:15:10;1,56;2,27;7,59;5,85;32,93;24,92;3;5;26;26;0;26;192,25;49,06;0;
CALIGARA;1339;89;248;72;47;350;8,02;17,03;0;18,9;10,48;0;8,87;00:15:07;0,78;1,41;5,37;3,52;26,15;18,5;3;3;27;15;0;15;240,85;39,22;0;
CETER;1303;86;248;76;63;361;7,97;19,5;0;27,51;16,6;0;14,98;00:15:07;1,27;2,11;5,83;4,81;27,73;19,03;5;7;30;16;0;16;199,68;41,88;0;
COTALI;1361;89;372;85;69;414;8,33;20,57;10,38;21,36;13,91;0;34,21;00:15:14;1,02;1,57;6,23;5,06;30,39;27,3;3;1;30;22;0;22;213,65;45,26;0;
CUSUMANO;1309;87;350;99;78;403;8,33;23,16;2,7;27,94;16,83;0;35,15;00:14:59;1,29;2,13;7,59;5,95;30,8;26,74;2;2;32;17;0;17;221,09;46,59;0;
IOTTI;1357;91;454;93;87;497;8,69;23,06;33,4;28,66;20,2;0;54,81;00:14:52;1,49;2,11;6,83;6,41;36,62;33,47;3;6;31;26;0;26;158,89;51,96;0;
MURONI;1358;90;347;79;47;388;8,22;17,94;0;27,94;7,95;0;21,79;00:15:04;0,59;2,06;5,79;3,49;28,61;25,56;0;7;29;20;0;20;254,09;42,92;0;
OGUNSEYE;1352;90;420;104;77;471;8,6;23,54;15,49;34,63;15,15;0;54,04;00:15:01;1,12;2,56;7,68;5,69;34,84;31,06;1;6;38;26;0;26;186,1;51,31;0;
PENNINGTON;1352;92;227;62;43;370;8,29;16,97;0;20,09;6,15;0;6,58;00:14:46;0,45;1,49;4,62;3,2;27,34;16,75;0;3;27;6;0;6;214,75;40,81;0;
PINNA S.;1340;91;400;104;76;455;8,67;23,49;17,94;33,79;17,34;0;48,44;00:14:46;1,29;2,52;7,75;5,69;33,94;29,85;3;10;40;28;0;28;198,2;50,39;0;
PIREDDA;1318;87;258;109;81;422;8,36;23,88;0;33,74;17,51;0;27,9;00:15:07;1,33;2,56;8,24;6,17;32,01;19,57;3;8;45;20;0;20;194,95;49,64;0;
PISANO;1320;89;290;91;54;364;8,32;20,28;0;31,7;10,96;0;25,62;00:14:46;0,83;2,4;6,92;4,06;27,57;21,97;3;5;41;19;0;19;194,66;42,79;0;
PITZALIS;1313;87;310;104;81;415;8,39;24,5;13;34,24;17,78;0;36,77;00:15:04;1,35;2,61;7,89;6,17;31,62;23,6;8;2;28;30;0;30;192,47;48,41;0;
RAGATZU;1343;91;323;109;68;449;8,58;22;0;32,13;13,3;0;33,41;00:14:46;0,99;2,39;8,14;5,07;33,43;24,08;2;8;43;30;0;30;185,82;50,99;0;
TETTEH;1369;93;366;119;97;486;9,07;26,58;8,94;43,14;26,01;0;40,62;00:14:47;1,9;3,15;8,67;7,11;35,48;26,71;6;9;44;43;0;43;210,87;53,36;0;
VALLOCCHIA;1264;86;336;108;67;396;8,2;23,72;2,71;37,9;12,67;0;41,14;00:14:46;1;3;8,51;5,29;31,28;26,59;2;12;47;21;0;21;184,37;48,61;0;
