;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2830;115;1331;85;66;1277;10,08;13,1;11,46;37,57;26,83;0;54,36;00:25:41;0,92;1,29;2,93;2,25;45,84;48,18;12;17,47;30,41;21;0,82;21;1191,13;58,24;0;
BIANCU;2574;119;1238;65;37;1172;10,2;10,62;0;24,36;14,12;0;30;00:21:37;0,55;0,95;2,53;1,44;45,51;48,1;9;13;21;15;0;15;1230,92;57,56;0;
COTALI;2659;119;1513;83;60;1336;10,58;14,67;2,68;43;26,86;0;68,48;00:22:18;1,01;1,62;3,14;2,27;50,24;56,92;13;18;25;16;0;16;1314,43;62,93;0;
DAMETTO;2580;116;1297;81;75;1167;10,2;13,9;0;32,29;26,2;0;54,41;00:22:18;1,02;1,25;3,15;2,9;45,23;50,26;11;17;28;18;0;18;1153;59,04;0;
DELVECCHIO;2752;124;1682;88;72;1422;10,95;14,19;15;33,61;24,89;0;76,88;00:22:12;0,9;1,22;3,21;2,6;51,66;61,11;12;15;24;16;1;16;1148,72;64,24;0;
FEOLA;2695;121;1489;76;59;1345;10,55;12,81;26,55;37,04;21,16;0;53,91;00:22:18;0,78;1,37;2,81;2,19;49,91;55,23;13;18;24;13;3;13;1307,41;61,09;0;
IOTTI;2672;120;1524;85;67;1352;10,7;15,36;22,31;41,64;38,38;0;77,36;00:22:18;1,44;1,56;3,19;2,5;50,6;57,05;15;18;25;20;1;20;1283,04;62,88;0;
LEVERBE;4086;77;1267;161;133;1480;6,86;15,77;16,59;72,14;55,26;0;61,56;00:53:24;1,35;1,77;3,95;3,26;36,23;31,02;25;30;76;67;1;67;1191,73;48,43;0;
MURGIA;2512;116;1076;61;39;1133;9,92;10,59;0;21,82;16,04;0;25,32;00:21:40;0,64;0,87;2,42;1,56;45,1;42,84;10;14;22;11;0;11;1075,91;57,14;0;
MURONI;2612;119;1296;86;68;1254;10,59;14,64;18,68;42,15;29,99;0;65,17;00:21:52;1,15;1,61;3,31;2,61;48;49,61;12;22;28;20;1;20;1111,88;61,15;0;
OLIVEIRA;2637;122;1501;59;39;1328;10,36;9,95;0;24,3;19,51;0;27,05;00:21:40;0,74;0,92;2,25;1,49;50,36;56,92;10;13;21;13;0;13;1473,57;61,24;0;
PENNINGTON;4379;82;1324;200;160;1503;7,51;18,21;22,27;89,3;63,19;0;98,27;00:53:20;1,44;2,04;4,58;3,66;34,33;30,23;22;35;83;65;1;65;1140,32;48,11;0;
PINNA S.;2662;120;1382;79;60;1263;10,53;13,66;20,22;36,29;26,44;0;67,8;00:22:14;0,99;1,36;2,98;2,24;47,44;51,92;11;16;28;15;1;15;1259,89;59,87;0;
RAGATZU;2511;117;1183;56;40;1156;10;10,81;0;26,02;16,91;0;24,74;00:21:31;0,67;1,04;2,25;1,59;46,06;47,13;9;12;24;15;0;15;1181,49;58,07;0;
SENESI;2629;120;1218;82;61;1176;10,54;13,71;30,14;42,62;27,08;0;75,69;00:21:57;1,03;1,62;3,13;2,32;44,71;46,32;14;19;27;22;2;22;1035,69;57,9;0;
SILENZI;3087;143;1187;37;29;1291;11,94;8,06;0;6,18;4,23;0;9,55;00:21:37;0,14;0,2;1,2;0,93;41,83;38,46;1;3;6;2;0;2;1176,34;52,45;0;
SONG ;2607;117;1442;73;61;1237;10,29;13,33;8,93;30,21;21,16;0;56,73;00:22:14;0,81;1,16;2,79;2,34;47,43;55,31;7;15;27;14;1;14;1262,81;60,5;0;
VALLOCCHIA;2463;111;1001;73;58;1099;9,64;12,43;11,44;35,73;24,69;0;51,19;00:22:14;1;1,45;2,96;2,36;44,65;40,63;10;19;28;15;2;15;902,01;57,52;0;
