;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1324;171;1081;34;11;885;14,47;9,05;0;12,28;1,31;0;18,63;00:07:43;0,1;0,93;2,53;0,85;66,84;81,6;0,11;5,22;13,78;0,89;0;0,89;617,2;77,36;0;
CALIGARA;1301;168;1054;25;7;881;14,1;8,2;0;8,34;0,96;0;9,91;00:07:43;0,07;0,64;1,91;0,57;67,71;80,97;0;4;14;1;0;1;677;77,73;0;
CUSUMANO;1319;171;1085;35;14;891;14,49;9,34;0;11,37;1,94;0;17,61;00:07:42;0,15;0,86;2,65;1,03;67,53;82,24;0;4;17;1;0;1;629,65;77,71;0;
DAMETTO;1317;171;1100;36;21;884;14,57;10,17;0;11,46;2,94;0;19,04;00:07:42;0,22;0,87;2,71;1,57;67,12;83,55;0;3;13;1;0;1;623,49;78,21;0;
MARTINIELLO;1315;171;1068;32;8;852;14,52;10;0;15,92;0,09;0;22,86;00:07:42;0,01;1,21;2,45;0,64;64,8;81,22;0;7;13;0;0;0;580,7;76,29;0;
MASTINO;1349;174;1090;40;7;959;14,51;7,7;0;15,26;0,08;0;24,83;00:07:45;0,01;1,13;2,97;0,55;71,04;80,81;0;8;14;0;0;0;548,34;79,03;0;
MURONI;1339;174;1145;36;16;949;14,55;8,2;0;13,22;2,14;0;15,89;00:07:42;0,16;0,99;2,68;1,22;70,86;85,52;0;5;13;0;0;0;543,21;80,15;0;
PITZALIS;1333;172;1053;34;5;828;14,58;9,46;0;10,86;0,19;0;20,62;00:07:44;0,01;0,81;2,57;0,4;62,13;78,98;0;5;14;1;0;1;623,48;74,47;0;
TETTEH;1342;173;1083;36;17;876;14,83;10,52;0;14,18;3,33;0;26,37;00:07:44;0,25;1,06;2,71;1,23;65,3;80,76;1;4;13;4;0;4;625,08;76,73;0;
VALLOCCHIA;1302;168;1047;28;6;847;14,07;7,9;0;9,89;0,16;0;10,54;00:07:43;0,01;0,76;2,12;0,44;65,03;80,39;0;7;13;0;0;0;703,84;75,97;0;
