;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2129;64;281;111;102;450;5,9;19,55;21,17;34,79;32,78;0;48,87;00:33:22;1,56;1,68;5,29;4,82;21,04;13,1;9,89;7,33;26,56;32,44;0,44;32,44;158,32;33,95;0;
DALLA BERNARDINA ;1671;50;13;79;61;166;4,48;15,59;0;24,75;17,58;0;6,25;00:33:22;1,05;1,48;4,72;3,66;9,93;0,77;4;5;34;20;0;20;12,95;19,27;0;
DEMARCUS ;1819;54;349;121;124;498;5,28;25,09;26,83;42,01;47,63;0;61,11;00:33:22;2,62;2,31;6,66;6,81;27,37;19,17;11;11;24;39;1;39;193,46;41,99;0;
MANCA;2384;71;310;132;122;505;6,68;20,91;10,21;38,73;32,16;0;61,29;00:33:22;1,35;1,62;5,55;5,12;21,17;12,99;13;6;26;32;0;32;183,41;34,86;0;
MASTINO;1914;57;333;120;103;416;5,38;21,23;62,98;42,23;32,88;0;60,91;00:33:22;1,72;2,21;6,27;5,38;21,75;17,4;10;5;35;35;2;35;173,24;35,53;0;
MICELI;2088;63;37;90;74;318;5,61;15,88;0;22,96;18,5;0;7,21;00:33:22;0,89;1,1;4,29;3,53;15,26;1,76;3;5;14;20;0;20;36,79;25,73;0;
PARIGI;2539;76;425;130;141;661;7,14;21,23;30,9;42,54;49,47;0;72,25;00:33:22;1,95;1,68;5,13;5,53;26,05;16,74;18;8;25;57;0;57;209,43;40,02;0;
PENNINGTON;2688;81;358;128;124;584;7,41;18,82;19,88;30,59;45,82;0;62,43;00:33:22;1,7;1,14;4,75;4,63;21,74;13,32;14;6;25;29;0;29;179,69;34,81;0;
VERDE;1654;50;340;100;96;454;4,67;21,81;0;37,4;33,1;0;45,7;00:33:22;2;2,26;6,02;5,78;27,48;20,56;14;10;30;39;0;39;283,81;43,31;0;
ZUGARO;2405;72;366;102;70;447;6,43;15,36;39,72;31,94;17,85;0;62,68;00:33:22;0,74;1,33;4,24;2,92;18,58;15,21;2;10;26;21;1;21;152,07;30,01;0;
