;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;532;27;2;30;28;63;2,46;16,44;0;9,34;11,54;87,76;5,86;00:19:43;1,97;1,65;5,35;4,91;10,43;0,31;3,82;2,18;10,45;11;0;11;10,69;21,48;17,05;
ARBOLEDA;618;31;3;50;55;126;3,13;29,21;0;16,51;26,06;83,95;15,44;00:19:43;4,21;2,67;8,14;8,83;20,43;0,49;12;8;18;24;0;24;26,07;39,23;20,47;
BELLONI ;662;34;0;31;27;51;2,95;13,71;0;9,58;9,26;85,13;2,77;00:19:43;1,4;1,45;4,65;4,02;7,74;0;1;1;15;11;0;11;0;17,83;15,3;
BOCCIA;765;39;4;45;40;120;3,52;17,19;0;11,49;16,09;79,49;8,15;00:19:43;2,1;1,5;5,87;5,19;15,73;0,52;3;3;14;13;0;13;25,08;30,26;20,58;
COCCO;167;8;0;5;4;1;0,7;7,35;0;1,47;0,77;97,89;0;00:19:43;0,46;0,88;3,21;2,16;0,78;0;0;0;3;1;0;1;0;2,39;7,27;
EMERSON;557;28;13;29;32;67;2,53;15,95;0;7,87;11,97;87,95;8,87;00:19:43;2,15;1,41;5,2;5,66;11,99;2,28;4;2;8;11;0;11;33,19;21,93;20,99;
LA ROSA ;386;20;0;13;10;15;1,66;9,93;0;3,88;3,96;93,15;1,21;00:19:43;1,03;1,01;3,28;2,64;3,82;0;2;0;6;3;0;3;0;9,65;15,41;
LELLA ;472;24;0;35;28;62;2,25;21,7;0;14,43;12,96;88,78;8,49;00:19:43;2,75;3,06;7,44;6,04;13,09;0;6;3;17;15;0;15;2,48;29,06;16,98;
PALESI;369;19;0;14;15;24;1,62;12,16;0;3,46;3,37;92,01;0,53;00:19:43;0,91;0,94;3,88;4,11;6,58;0;1;1;4;6;0;6;0,28;14,58;16,03;
PISANO;426;22;0;17;15;25;1,89;13,03;0;5,35;7,52;91,16;3,6;00:19:43;1,77;1,26;4,08;3,63;5,88;0;3;1;6;5;0;5;2,08;13,41;16,72;
TRAVAGLINI;717;36;0;52;49;140;3,45;22,68;0;17,39;20,54;82,21;11,26;00:19:43;2,86;2,42;7,29;6,77;19,49;0;8;2;17;19;0;19;24,86;36,75;18,72;
UDHO;718;36;0;41;36;66;3,32;17,94;0;11,26;14,44;83,66;4,19;00:19:43;2,01;1,57;5,78;4,97;9,25;0,06;2;3;7;13;0;13;3,58;21,2;19,1;
