;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;932;82;10;53;27;198;7,18;12,79;0,15;15,55;5,48;55,13;7,41;00:11:19;0,58;1,66;5,69;2,87;21,25;1,05;1;2,56;25,11;7,67;0;7,67;54,35;36,96;20,55;
ARBOLEDA;937;83;0;62;39;242;7,41;15,8;0;17,15;9,81;56,1;2,37;00:11:19;1,05;1,83;6,57;4,11;25,8;0;1;2;37;14;0;14;30,37;43,28;18,4;
BOCCIA;992;88;5;60;42;205;7,8;15;0;16,42;10,42;51,31;8,05;00:11:19;1,05;1,65;6,09;4,25;20,69;0,47;2;3;27;19;0;19;50,56;36,02;20,01;
BRIGNANI;959;85;8;57;26;248;7,42;13,22;0;18,08;4,45;57,01;7,02;00:11:19;0,46;1,88;5,91;2,71;25,85;0,82;2;1;27;7;0;7;102,59;43,03;19,92;
DEMARCUS ;909;80;18;55;22;213;6,99;12,57;0;17,97;3,79;57,33;8,57;00:11:19;0,42;1,98;6,02;2,41;23,4;2;1;2;27;5;0;5;104,31;40,02;20,83;
EMERSON;937;83;23;49;19;192;7,12;11,21;1,39;13,81;3,82;55,09;8,71;00:11:19;0,41;1,47;5,25;1,98;20,48;2,47;1;1;26;5;0;5;41,19;35,67;24,19;
GIANDONATO;924;82;9;41;11;146;6,84;8,45;0;11,63;1,42;53,62;5,8;00:11:19;0,15;1,26;4,39;1,2;15,76;0,94;0;2;19;1;0;1;15,12;29,03;21,37;
LA ROSA ;862;76;0;43;25;155;6,54;11,05;0;10,41;4,17;53,8;2,2;00:11:19;0,48;1,21;4,95;2,89;17,94;0;1;3;21;6;0;6;20,42;31,45;18,36;
RENAULT ;940;83;23;58;25;220;7,27;13,31;0;14,05;4,7;56,76;9,76;00:11:19;0,5;1,49;6,12;2,68;23,41;2,49;0;2;22;7;0;7;89,11;39,76;22,05;
TRAVAGLINI;927;82;3;55;34;166;7,26;14,53;0;20,39;6,74;55,13;14,16;00:11:19;0,73;2,2;5,94;3,62;17,92;0,3;1;7;20;5;0;5;35,47;34,4;19,8;
