;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1429;46;38;66;61;199;4,03;12,91;2,68;19,27;16,27;73,76;20,34;00:31:00;1,13;1,34;4,61;4,24;13,4;2,57;2,56;4;19,56;17,89;0,11;17,89;63,9;25,17;21,83;
BELLONI ;1834;59;19;71;67;274;5,08;10,95;0;18,24;14,06;64,34;9,21;00:31:00;0,77;0,99;3,89;3,65;14,95;1,03;2;4;23;26;0;26;67,04;26,36;21,09;
COCCO;1258;41;61;66;64;235;3,59;14,32;0;17,7;17,46;78,49;22,65;00:31:00;1,39;1,41;5,26;5,13;18,71;4,82;3;3;13;18;0;18;97,58;32,85;23,09;
GIANDONATO;881;28;0;28;25;21;2,41;9,62;0;6,59;4,17;85,65;0,68;00:31:00;0,47;0,75;3,21;2,85;2,44;0;0;0;10;7;0;7;0;6,43;11,84;
LA ROSA ;1375;44;18;58;40;137;3,76;9,52;0;11,3;5,32;72,52;7,07;00:31:00;0,39;0,82;4,19;2,92;10;1,33;0;0;16;10;0;10;47,42;19,09;21,31;
OCCHIONI;1594;51;2;56;62;213;4,39;10,3;0;13,02;11,12;70,11;5,27;00:31:00;0,7;0,82;3,49;3,89;13,36;0,1;1;2;20;17;0;17;68,37;23,91;19,22;
PALESI;1685;54;126;75;67;266;4,79;13,94;17,49;32,48;18,05;69,41;44,2;00:31:00;1,07;1,93;4,46;3,97;15,78;7,45;5;10;26;19;1;19;80,25;29,01;26,87;
PINNA;1446;47;48;82;82;254;4,2;16,22;2,67;21,4;33,86;73,54;35,45;00:31:00;2,34;1,48;5,7;5,65;17,53;3,31;7;3;23;23;0;23;97,65;32,15;24,94;
RAGATZU;1267;41;32;75;62;178;3,68;16,43;0;28,74;18,25;77,06;26,43;00:31:00;1,44;2,27;5,92;4,92;14,04;2,55;1;11;24;16;0;16;68,52;29,36;22,58;
UDHO;1521;49;39;81;79;210;4,36;14,87;3,96;23,94;24,12;72,67;32,08;00:31:00;1,59;1,57;5,36;5,19;13,82;2,54;4;3;21;25;0;25;48,3;27,39;25,52;
