;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4848;63;750;331;242;1186;5,88;20,96;3,78;123,22;77,39;0;66,98;01:17:13;1,58;2,54;6,8;4,95;24,21;15,22;23,78;33;127,67;94,89;0,11;94,89;590,58;38,09;0;
BIANCU;5281;68;913;378;304;1422;6,51;23,05;0;150,68;93,3;0;84,61;01:17:13;1,77;2,85;7,16;5,75;26,93;17,29;37;36;128;121;0;121;741,7;42,03;0;
DORATIOTTO ;5017;65;677;325;226;1077;5,96;18,58;0;113,96;56,61;0;48,92;01:17:13;1,13;2,27;6,47;4,5;21,46;13,5;10;23;122;79;0;79;527,35;33,37;0;
GOZZI;4753;62;843;359;281;1265;5,87;23,22;2,71;121,12;91,69;0;80,11;01:17:13;1,93;2,55;7,55;5,91;26,62;17,74;22;28;131;99;0;99;574,63;40,76;0;
LA ROSA ;5227;68;851;370;278;1373;6,4;22,23;0;136,76;86,51;0;73,29;01:17:13;1,65;2,62;7,08;5,31;26,26;16,27;27;40;124;108;0;108;672,84;41,15;0;
LELLA ;5296;69;921;396;301;1401;6,6;24,26;9,12;155,42;111,8;0;110,46;01:17:13;2,11;2,93;7,48;5,68;26,46;17,39;37;58;158;123;0;123;718,76;42,21;0;
OGUNSEYE;4576;59;725;292;200;1113;5,5;19,83;0;115,45;67,41;0;42,88;01:17:13;1,47;2,52;6,38;4,36;24,32;15,85;24;26;118;91;0;91;611,1;37,86;0;
PENNINGTON;5234;68;854;327;243;1327;6,31;20,19;6,91;104,29;81,66;0;80,8;01:17:13;1,56;1,99;6,26;4,64;25,36;16,31;25;22;132;81;0;81;666,95;39,84;0;
PISANO;3782;49;275;250;147;621;4,48;18,17;15,26;105,48;40,39;0;39,65;01:17:13;1,07;2,79;6,6;3,9;16,42;7,27;11;33;120;69;1;69;251,86;29,09;0;
PITZALIS;4466;58;688;279;199;1076;5,33;19,14;0;105,8;67,12;0;42,07;01:17:13;1,5;2,37;6,25;4,45;24,09;15,4;21;31;116;83;0;83;550,01;36,47;0;
